Time,GC Util
0,0
0,0
21,0
21,0
43,16
43,16
197,1
197,1
351,1
351,1
477,1
477,1
552,0
552,0
636,0
636,0
736,0
736,0
741,66
741,66
788,3
788,3
840,1
840,1
1217,0
1217,0
1727,0
1727,0
1733,50
1733,50
1929,1
1929,1
2277,1
2277,1
2280,75
2280,75
2665,0
2665,0
2909,2
2909,2
2983,4
2983,4
3010,11
3010,11
3034,10
3034,10
3039,61
3039,61
3043,77
3043,77
3064,15
3064,15
3066,149
3066,149
3084,176
3084,176
4477,0
4477,0
5520,0
5520,0
7225,0
7225,0
8939,0
8939,0
10583,0
10583,0
12385,0
12385,0
14676,0
14676,0
16799,0
16799,0
18847,0
18847,0
21094,0
21094,0
23389,0
23389,0
25840,0
25840,0
28026,0
28026,0
30342,0
30342,0
32684,0
32684,0
34622,0
34622,0
37205,0
37205,0
39599,0
39599,0
41736,0
41736,0
44036,0
44036,0
46640,0
46640,0
49124,0
49124,0
51460,0
51460,0
53616,0
53616,0
55810,0
55810,0
57896,0
57896,0
60192,125
60192,125
62763,0
62763,0
65038,0
65038,0
67150,0
67150,0
69257,0
69257,0
71522,0
71522,0
73798,0
73798,0
75970,0
75970,0
77966,0
77966,0
80124,0
80124,0
82165,0
82165,0
84524,0
84524,0
87171,0
87171,0
89501,0
89501,0
91785,0
91785,0
94024,0
94024,0
96363,0
96363,0
98841,0
98841,0
101215,0
101215,0
103617,0
103617,0
106066,0
106066,0
108550,0
108550,0
110938,0
110938,0
113479,0
113479,0
115787,0
115787,0
118399,0
118399,0
120765,0
120765,0
123008,0
123008,0
125651,0
125651,0
128283,0
128283,0
130546,0
130546,0
133571,0
133571,0
136320,0
136320,0
138575,0
138575,0
141219,0
141219,0
143721,0
143721,0
146310,0
146310,0
149050,0
149050,0
151353,0
151353,0
154053,0
154053,0
156820,0
156820,0
159526,0
159526,0
162034,0
162034,0
164672,0
164672,0
167690,0
167690,0
170082,0
170082,0
172444,0
