Time,GC Util
0,0
0,0
20,0
20,0
40,19
40,19
59,10
59,10
250,0
250,0
423,1
423,1
572,0
572,0
705,0
705,0
866,0
866,0
1085,0
1085,0
1291,0
1291,0
1434,0
1434,0
1586,0
1586,0
1592,11
1592,11
1599,8
1599,8
1617,3
1617,3
1638,2
1638,2
1663,3
1663,3
1699,2
1699,2
1724,5
1724,5
1747,7
1747,7
3859,0
3859,0
3884,7
3884,7
3907,5
3907,5
3947,2
3947,2
3978,3
3978,3
4010,3
4010,3
4031,9
4031,9
4041,17
4041,17
4049,19
4049,19
4064,10
4064,10
4073,9
4073,9
4097,2
4097,2
4135,2
4135,2
4161,4
4161,4
4187,5
4187,5
4219,4
4219,4
4246,3
4246,3
4261,6
4261,6
4283,5
4283,5
4299,7
4299,7
4323,4
4323,4
4338,8
4338,8
4354,8
4354,8
4382,3
4382,3
4388,31
4388,31
4392,23
4392,23
4398,20
4398,20
4398,20
4412,8
4425,33
4425,33
4433,28
4433,28
4444,10
4444,10
4453,12
4453,12
4464,11
4464,11
4474,14
4474,14
4501,5
4501,5
4517,7
4517,7
4520,50
4520,50
4523,51
4523,51
4527,33
4527,33
4535,10
4535,10
4540,18
4540,18
4549,10
4549,10
4559,14
4559,14
4581,4
4581,4
4613,16
4613,16
4661,52
4661,52
4689,4
4689,4
4718,3
4718,3
4748,3
4748,3
4787,2
4787,2
4832,1
4832,1
4878,0
4878,0
4924,1
4924,1
4972,1
4972,1
5022,1
5022,1
5070,1
5070,1
5104,1
5104,1
5115,5
5115,5
5125,5
5125,5
5136,5
5136,5
5146,5
5146,5
5157,4
5157,4
5822,0
