Time,GC Util
0,0
0,0
584,91
584,91
2296,91
2296,91
2416,91
2416,91
3074,120
3074,120
5578,269
5578,269
7883,265
7883,265
10010,237
10010,237
12157,239
12157,239
14600,255
14600,255
17205,246
17205,246
19413,214
19413,214
21664,232
21664,232
24263,253
24263,253
26636,269
26636,269
28971,330
28971,330
31298,308
31298,308
33838,326
33838,326
36394,297
36394,297
38964,314
38964,314
41572,327
41572,327
43647,331
43647,331
46262,320
46262,320
48996,271
48996,271
51639,320
51639,320
54194,292
54194,292
56769,305
56769,305
59196,328
59196,328
61847,323
61847,323
64660,330
64660,330
67194,306
67194,306
69703,342
69703,342
72576,312
72576,312
75390,302
75390,302
77745,308
77745,308
80037,308
80037,308
82399,325
82399,325
84732,309
84732,309
87081,317
87081,317
89466,312
89466,312
91846,322
91846,322
94416,308
94416,308
96593,330
96593,330
98720,314
98720,314
101355,339
101355,339
103849,319
103849,319
105987,333
105987,333
108229,327
108229,327
110689,347
110689,347
113185,311
113185,311
115499,337
115499,337
117689,285
117689,285
119549,323
119549,323
121970,313
121970,313
124270,331
124270,331
126449,316
126449,316
128459,320
128459,320
130799,332
130799,332
132984,314
132984,314
135196,326
135196,326
137704,350
137704,350
139991,342
139991,342
142199,320
142199,320
144541,289
144541,289
146956,306
146956,306
149168,318
149168,318
151448,343
151448,343
153789,328
153789,328
156134,341
156134,341
158476,327
158476,327
160749,345
160749,345
163051,345
163051,345
165472,302
165472,302
167803,327
167803,327
170113,320
170113,320
172294,343
172294,343
174805,274
174805,274
177076,326
177076,326
179445,290
