Time,GC Util
0,0
0,0
291,87
291,87
418,7
418,7
591,86
591,86
647,82
647,82
759,84
759,84
879,83
879,83
927,162
927,162
997,241
997,241
1057,194
1057,194
1111,251
1111,251
1157,313
1157,313
1179,307
1179,307
1189,303
1189,303
1196,274
1196,274
1204,388
1204,388
1217,335
1217,335
1230,336
1230,336
1245,349
1245,349
1269,305
1269,305
1288,333
1288,333
1307,304
1307,304
1323,339
1323,339
1336,267
1336,267
1351,118
1351,118
1364,319
1364,319
1380,298
1380,298
1395,322
1395,322
1410,348
1410,348
1424,348
1424,348
1441,285
1441,285
1456,307
1456,307
1471,318
1471,318
1485,322
1485,322
1501,297
1501,297
1514,348
1514,348
1530,340
1530,340
1543,321
1543,321
1561,291
1561,291
1576,271
1576,271
1592,278
1592,278
1605,336
1605,336
1619,270
1619,270
1637,316
1637,316
1653,353
1653,353
1665,312
1665,312
1679,358
1679,358
1698,323
1698,323
1713,406
1713,406
1731,378
1731,378
1746,104
1746,104
1774,383
1774,383
1790,373
1790,373
1804,105
1804,105
1825,356
1825,356
1845,341
1845,341
1858,138
1858,138
1884,373
1884,373
1893,259
1893,259
1902,391
1902,391
1910,382
1910,382
1920,361
1920,361
1928,392
1928,392
1938,293
1938,293
1949,334
1949,334
1958,389
1958,389
1967,394
1967,394
1976,306
1976,306
1985,415
1985,415
1994,367
1994,367
2003,301
2003,301
2012,375
2012,375
2019,397
2019,397
2027,363
2027,363
2035,382
2035,382
2043,319
2043,319
2052,385
2052,385
2060,315
2060,315
2069,328
2069,328
2077,391
2077,391
2086,346
2086,346
2095,392
2095,392
2105,406
2105,406
2114,384
2114,384
2122,410
2122,410
2131,370
2131,370
2140,377
2140,377
2149,182
2149,182
2170,384
2170,384
2179,161
2179,161
2195,352
2195,352
2203,321
2203,321
2213,329
2213,329
2222,368
2222,368
2229,414
2229,414
2237,392
2237,392
2245,364
2245,364
2254,386
2254,386
2263,309
2263,309
2273,336
2273,336
2282,385
2282,385
2291,354
2291,354
2300,362
2300,362
2305,159
2305,159
2323,363
2323,363
2333,155
2333,155
2350,357
2350,357
2358,345
2358,345
2367,361
2367,361
2375,358
2375,358
2384,335
2384,335
2392,343
2392,343
2400,391
2400,391
2410,281
2410,281
2418,354
2418,354
2427,325
2427,325
2435,350
2435,350
2444,358
2444,358
2452,389
2452,389
2461,376
2461,376
2471,356
2471,356
2479,385
2479,385
2487,400
2487,400
2497,330
2497,330
2506,377
2506,377
2515,391
2515,391
2526,396
2526,396
2537,353
2537,353
2549,328
2549,328
2566,354
2566,354
2591,306
2591,306
2613,416
2613,416
2639,328
2639,328
2664,414
2664,414
2692,366
2692,366
2718,374
2718,374
2745,384
