Time,GC Util
0,0
0,0
367,42
367,42
551,31
551,31
621,22
621,22
663,171
712,24
761,87
761,87
828,29
828,29
906,170
1012,118
1095,93
1095,93
1181,106
1181,106
1358,108
1358,108
1550,62
1550,62
1737,98
1737,98
1936,48
1936,48
2106,118
2106,118
2273,122
2273,122
2448,69
2448,69
2543,187
2606,77
2679,82
2679,82
2747,117
2747,117
2821,164
2911,60
2985,76
2985,76
3072,36
3072,36
3136,158
3198,100
3286,72
3286,72
3375,92
3375,92
3460,115
3551,99
3623,138
3623,138
3707,120
3707,120
3789,186
3874,43
3940,151
3940,151
4017,111
4017,111
4109,213
4182,46
4269,151
4269,151
4364,144
4364,144
4472,178
4571,148
4690,118
4690,118
4822,87
4822,87
5063,146
5063,146
5323,110
5323,110
5463,156
5588,132
5725,128
5725,128
5856,44
5856,44
6119,118
6119,118
6244,253
6362,72
6480,117
6480,117
6596,74
6596,74
6825,51
6825,51
7058,47
7058,47
7169,193
7279,56
7383,132
7383,132
7500,49
7500,49
7612,207
7723,122
7837,194
7837,194
7952,51
7952,51
8057,203
8164,123
8262,219
8262,219
8376,61
8376,61
8467,188
8566,172
8675,168
8675,168
8770,59
8770,59
8870,222
8956,62
9053,164
9053,164
9149,64
9149,64
9243,209
9326,68
9418,80
9418,80
9507,62
9507,62
9605,225
9690,101
9772,181
9772,181
9851,66
9851,66
9950,210
10050,175
10134,180
10134,180
10223,66
10223,66
10440,164
10440,164
10648,68
10648,68
10829,67
10829,67
11018,69
11018,69
11241,70
11241,70
11441,63
11441,63
11667,182
11667,182
11880,176
11880,176
12103,163
12103,163
12304,59
12304,59
12385,201
12471,45
12563,131
12563,131
12623,62
12623,62
12729,209
12839,149
12943,211
12943,211
13023,68
13023,68
