Time,GC Util
0,0
0,0
237,56
237,56
417,86
417,86
544,1
544,1
546,83
579,6
585,115
620,3
623,18
623,18
657,15
657,15
703,75
703,75
748,81
748,81
787,77
787,77
835,80
835,80
880,82
880,82
927,228
927,228
979,75
979,75
1031,99
1031,99
1077,157
1077,157
1129,70
1129,70
1129,70
1147,108
1147,108
1147,108
1156,83
1156,83
1169,217
1169,217
1169,217
1169,217
1182,125
1182,125
1182,125
1182,125
1202,258
1202,258
1216,192
1216,192
1216,192
1216,192
1229,146
1229,146
1240,142
1240,142
1240,142
1240,142
1249,129
1249,129
1249,129
1249,129
1259,141
1259,141
1259,141
1259,141
1272,148
1272,148
1272,148
1272,148
1286,203
1286,203
1297,133
1297,133
1308,171
1308,171
1323,132
1323,132
1323,132
1323,132
1335,129
1335,129
1335,129
1335,129
1346,137
1346,137
1346,137
1357,126
1357,126
1369,16
1369,16
1369,16
1369,16
1392,269
1392,269
1401,19
1401,19
1405,245
1405,245
1415,21
1415,21
1417,302
1417,302
1432,245
1432,245
1447,96
1447,96
1447,96
1447,96
1472,256
1472,256
1484,19
1484,19
1486,339
1486,339
1496,17
1496,17
1498,339
1498,339
1508,16
1508,16
1511,143
1511,143
1528,100
1528,100
1528,100
1528,100
1553,308
1553,308
1565,243
1565,243
1577,114
1585,39
1585,39
1588,237
1588,237
1601,161
1601,161
1601,161
1601,161
1624,377
1631,22
1631,22
1634,398
1642,28
1642,28
1645,384
1652,21
1652,21
1656,245
1656,245
1669,130
1669,130
1669,130
1693,362
1701,16
1701,16
1703,384
1711,11
1711,11
1713,386
1722,23
1722,23
1725,228
1725,228
1736,155
1736,155
1748,23
1748,23
1748,23
1775,418
1793,13
1793,13
1795,403
1804,18
1804,18
1806,416
1817,16
1817,16
1819,130
1819,130
1819,130
1819,130
1831,133
1831,133
1846,20
1846,20
1846,20
1867,339
1875,25
1875,25
1877,403
1886,21
1886,21
1889,378
1899,17
1899,17
1901,151
1901,151
1901,151
1901,151
1915,213
1915,213
1929,29
1929,29
1929,29
1949,334
1957,19
1957,19
1960,358
1968,19
1968,19
1971,377
1980,20
1980,20
1983,224
1983,224
1995,207
1995,207
2007,143
2007,143
2020,140
2020,140
2020,140
2020,140
2039,321
2039,321
2049,18
2049,18
2052,321
2061,10
2061,10
2064,367
2072,32
2072,32
2075,249
2075,249
2086,132
2086,132
2098,216
2098,216
2109,29
2109,29
2109,29
2109,29
2128,365
2128,365
2136,10
2136,10
2138,381
2138,381
2149,198
2149,198
2162,179
2162,179
2174,189
2174,189
2186,24
2186,24
2186,24
2186,24
2203,398
2210,24
2210,24
2213,343
2221,24
2221,24
2224,309
2232,20
2232,20
2236,180
2236,180
