Container,CPU Utilisation,Memory Utilisation,Iteration
jdkf-01,6723.0,288.0,1.0
jdkf-02,2401.0,129.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
jdkf-02,1632.0,37.0,1.0
jdkf-01,1697.0,37.0,1.0
