Time,GC Util
0,0
0,0
1578,18
1578,18
2130,13
2130,13
2235,141
5274,14
5331,1
5331,1
5387,31
5387,31
5443,97
5493,37
5537,3
5537,3
5585,61
5585,61
5655,138
5712,60
5763,4
5763,4
5798,48
5798,48
5828,97
5872,116
5933,106
5933,106
5990,68
5990,68
6023,178
6053,76
6083,109
6083,109
6149,114
6149,114
6185,112
6228,130
6292,142
6292,142
6345,112
6345,112
6418,27
6418,27
6469,29
6469,29
6516,33
6516,33
6590,29
6590,29
6628,39
6628,39
6765,29
6765,29
6832,29
6832,29
6899,33
6899,33
6961,35
6961,35
7023,32
7023,32
7061,31
7061,31
7109,32
7109,32
7151,32
7151,32
7206,69
7206,69
7254,66
7254,66
7311,65
7311,65
7376,61
7376,61
7424,62
7424,62
7467,57
7467,57
7586,69
7586,69
7805,50
7805,50
7915,37
7915,37
7958,219
7998,36
8033,54
8070,187
8111,178
8111,178
8150,167
8150,167
8231,217
8231,217
8322,66
8322,66
8437,78
8437,78
8610,54
8610,54
9344,59
9344,59
9371,27
9371,27
9396,37
9396,37
9420,29
9420,29
9436,166
9448,69
9463,96
9474,56
9489,83
9500,48
9517,107
9527,32
9541,91
9551,31
9564,84
9574,60
9588,71
9600,57
9616,76
9627,57
9648,75
9648,75
9661,170
9661,170
9680,172
9680,172
9701,100
9701,100
9720,100
9720,100
9763,32
9763,32
9895,30
9895,30
9928,138
9952,33
9971,35
9988,63
10005,37
10021,164
10039,50
10054,161
10073,44
10090,61
10109,23
10131,65
10148,22
10176,155
10217,166
10217,166
10254,169
10254,169
10896,156
10896,156
11255,38
11255,38
11327,35
11327,35
11376,168
11405,40
11430,53
11484,61
11521,25
11555,50
11583,13
11612,61
11702,4
11888,62
12239,1
12398,47
12432,31
12478,30
12522,10
12577,29
12624,144
12624,144
12665,50
12665,50
12920,125
12970,85
13010,167
13010,167
13042,47
13042,47
13129,131
13204,58
13220,102
13220,102
13233,54
13233,54
13258,63
13258,63
13281,62
13281,62
13367,57
13367,57
13430,62
13430,62
13488,59
13488,59
13559,30
13559,30
13787,50
13787,50
13873,31
13873,31
13944,32
13944,32
13980,143
14016,74
14041,18
14055,68
14071,24
14084,69
14099,25
14114,54
