Time,GC Util
0,0
0,0
262,21
262,21
476,22
476,22
562,118
644,99
722,73
722,73
798,43
798,43
927,26
927,26
977,122
1040,102
1097,67
1097,67
1143,57
1143,57
1304,28
1304,28
1460,22
1460,22
1484,28
1484,28
1500,29
1500,29
1517,24
1517,24
1534,29
1534,29
1549,25
1549,25
1565,35
1565,35
1583,28
1583,28
1599,25
1599,25
1614,31
1614,31
1630,29
1630,29
1644,24
1644,24
1658,34
1658,34
1674,30
1674,30
1688,34
1688,34
1703,28
1703,28
1717,27
1717,27
1733,29
1733,29
1748,29
1748,29
1763,31
1763,31
1780,30
1780,30
1798,57
1798,57
1818,67
1818,67
1839,58
1839,58
1859,60
1859,60
1880,61
1880,61
1903,63
1903,63
1928,61
1928,61
1956,81
1956,81
1986,66
1986,66
2014,70
2014,70
2042,63
2042,63
2067,48
2067,48
2092,62
2092,62
2118,76
2118,76
2143,56
2143,56
2167,63
2167,63
2192,58
2192,58
2214,61
2214,61
2237,56
2237,56
2261,62
2261,62
2296,82
2296,82
2337,64
2337,64
2383,68
2383,68
2424,83
2424,83
2468,59
2468,59
2504,63
2504,63
2541,55
2541,55
2589,72
2589,72
2642,61
2642,61
2678,71
2678,71
2715,60
2715,60
2752,86
2752,86
2785,51
2785,51
2816,83
2816,83
2854,61
2854,61
2892,62
2892,62
2929,70
2929,70
2967,61
2967,61
2995,66
2995,66
3028,66
3028,66
3060,61
3060,61
3096,73
3096,73
3133,69
3133,69
3165,69
3165,69
3192,79
3192,79
3222,65
3222,65
3249,79
3249,79
3282,63
3282,63
3316,63
3316,63
3349,68
3349,68
3379,66
3379,66
3409,60
3409,60
3440,62
3440,62
3480,61
