Time,GC Util
0,0
0,0
19,0
19,0
42,16
42,16
54,17
54,17
111,2
111,2
148,5
148,5
189,79
189,79
202,14
202,14
208,27
208,27
247,4
247,4
327,3
327,3
350,6
350,6
356,18
356,18
358,48
358,48
364,16
364,16
382,5
382,5
409,4
409,4
449,2
449,2
497,2
497,2
515,4
515,4
526,4
526,4
582,0
582,0
667,0
667,0
771,0
771,0
883,1
883,1
1028,0
1028,0
1148,0
1148,0
1159,4
1159,4
1170,5
1170,5
1181,3
1181,3
1191,4
1191,4
1200,5
1200,5
1211,4
1211,4
1220,4
1220,4
1230,4
1230,4
1240,4
1240,4
1250,4
1250,4
1261,4
1261,4
1272,4
1272,4
1283,3
1283,3
1294,3
1294,3
1306,3
1306,3
1317,4
1317,4
1328,4
1328,4
1338,4
1338,4
1347,4
1347,4
1358,4
1358,4
1368,4
1368,4
1378,4
1378,4
1388,4
1388,4
1397,5
1397,5
1407,4
1407,4
1416,4
1416,4
1425,4
1425,4
1434,5
1434,5
1441,6
1441,6
1449,5
1449,5
1456,6
1456,6
1463,7
1463,7
1469,7
