Time,GC Util
0,0
0,0
437,24
437,24
630,30
630,30
695,26
695,26
729,177
790,30
832,118
832,118
886,35
886,35
996,159
1074,171
1156,79
1156,79
1239,53
1239,53
1389,48
1389,48
1548,56
1548,56
1678,57
1678,57
1728,179
1803,52
1848,144
1848,144
1902,168
1902,168
2042,51
2042,51
2107,226
2191,54
2248,163
2248,163
2325,61
2325,61
2385,201
2467,50
2503,154
2503,154
2568,165
2568,165
2643,168
2730,54
2797,148
2797,148
2864,60
2864,60
2961,220
3035,56
3121,165
3121,165
3207,48
3207,48
3284,210
3367,164
3461,165
3461,165
3541,52
3541,52
3721,57
3721,57
3905,54
3905,54
4092,43
4092,43
4294,49
4294,49
4490,57
4490,57
4730,54
4730,54
4970,56
4970,56
5183,48
5183,48
5416,52
5416,52
5653,55
5653,55
5890,45
5890,45
6168,53
6168,53
6411,52
6411,52
6664,57
6664,57
6892,52
6892,52
7138,56
7138,56
7401,64
7401,64
7638,57
7638,57
7890,53
7890,53
8141,47
8141,47
8414,57
8414,57
8693,55
8693,55
8971,59
8971,59
9233,57
9233,57
9527,51
9527,51
9801,53
9801,53
10105,52
10105,52
10394,55
10394,55
10703,60
10703,60
11021,51
11021,51
11343,54
11343,54
11662,63
11662,63
12001,53
12001,53
12318,54
12318,54
12688,53
12688,53
13033,53
13033,53
13424,59
13424,59
13891,59
13891,59
14268,68
14268,68
14630,193
14630,193
15024,185
15024,185
15411,174
15411,174
15786,49
15786,49
16159,105
16159,105
16551,102
16551,102
16898,153
16898,153
17342,55
17342,55
17711,101
17711,101
18099,179
18099,179
18541,141
18541,141
18938,131
18938,131
19392,116
19392,116
19797,134
19797,134
20229,113
20229,113
20690,110
20690,110
21121,112
21121,112
21592,110
21592,110
22024,103
22024,103
22486,103
22486,103
22928,104
22928,104
23302,83
23302,83
23724,100
23724,100
24142,216
24142,216
24566,156
24566,156
24980,207
24980,207
25417,217
25417,217
25849,115
25849,115
26287,146
26287,146
26717,140
26717,140
27133,143
27133,143
27542,161
27542,161
27982,157
27982,157
28428,142
28428,142
28894,140
28894,140
29329,158
29329,158
29771,167
29771,167
30204,139
30204,139
30658,124
30658,124
31129,169
31129,169
31585,185
31585,185
32056,167
32056,167
32546,130
32546,130
33013,147
33013,147
33491,114
33491,114
33974,147
33974,147
34433,148
34433,148
34920,144
34920,144
35390,147
35390,147
35882,189
35882,189
36383,124
36383,124
36874,140
36874,140
37367,240
37367,240
37860,143
37860,143
38395,139
38395,139
38885,158
38885,158
39415,138
39415,138
39938,114
39938,114
40412,125
40412,125
40876,102
40876,102
41366,127
41366,127
41881,139
41881,139
42418,123
42418,123
42938,132
42938,132
43461,127
43461,127
44015,141
44015,141
44512,173
44512,173
45038,153
45038,153
45547,181
45547,181
46062,142
46062,142
46640,234
46640,234
47149,189
47149,189
47670,216
47670,216
48194,153
48194,153
48760,166
48760,166
49305,215
49305,215
49824,176
49824,176
50347,165
50347,165
50918,101
50918,101
51490,142
51490,142
52036,201
52036,201
52593,152
52593,152
53129,183
53129,183
53706,201
53706,201
54394,166
54394,166
54931,160
54931,160
55468,158
55468,158
56020,231
56020,231
56558,213
56558,213
57109,246
57109,246
57704,134
57704,134
58248,131
58248,131
58829,193
58829,193
59410,160
59410,160
60025,150
60025,150
60610,116
60610,116
61211,173
61211,173
61795,162
61795,162
62359,151
62359,151
62949,224
62949,224
63569,150
63569,150
64146,220
64146,220
64747,233
64747,233
65402,155
65402,155
66011,236
66011,236
66631,185
66631,185
67230,213
67230,213
67856,212
67856,212
68502,174
68502,174
69082,224
69082,224
69689,229
69689,229
70313,226
70313,226
70983,217
70983,217
71642,225
71642,225
72287,198
72287,198
72955,114
72955,114
73614,115
73614,115
74241,118
74241,118
74878,168
74878,168
75533,243
75533,243
76215,151
76215,151
76873,208
76873,208
77541,130
77541,130
78229,167
78229,167
78906,222
78906,222
79579,216
79579,216
80221,217
80221,217
80948,188
80948,188
81643,199
81643,199
82338,194
82338,194
83058,178
83058,178
83729,219
83729,219
84387,148
84387,148
85056,195
85056,195
85780,132
85780,132
86476,214
86476,214
87175,152
87175,152
87881,199
87881,199
88598,151
88598,151
89324,198
89324,198
90025,246
90025,246
90737,173
90737,173
91418,204
91418,204
92129,233
92129,233
92860,211
92860,211
93563,196
93563,196
94228,235
94228,235
94935,163
94935,163
95611,243
95611,243
96293,160
96293,160
97013,191
97013,191
97765,150
97765,150
98524,153
98524,153
99249,190
99249,190
99981,207
99981,207
100745,122
100745,122
101506,174
101506,174
102219,194
102219,194
102939,215
102939,215
103725,212
103725,212
104491,215
104491,215
105265,200
105265,200
106033,195
106033,195
106779,117
106779,117
107472,141
107472,141
108185,190
108185,190
108946,220
108946,220
109662,137
109662,137
110364,153
