Container,CPU Utilisation,Memory Utilisation,Iteration
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
jdk1-1-3-01,1570.0,35.0,11.0
jdk1-1-3-02,1626.0,35.0,11.0
