Time,GC Util,heapSize,numThreads,GCInterval,Container
0.0,3.0,100,100,10.0,01
57.0,0.0,100,100,100,01
92.0,0.0,100,100,0.05,01
115.0,66.0,100,100.0,0.05,01
145.0,71.0,100,100.0,10.0,01
178.0,35.0,100,100.0,10.0,01
237.0,17.0,100,100.0,10.0,01
270.0,10.0,110.94,100.0,10.0,01
308.0,116.0,110.94,100.0,10.0,01
366.0,16.0,110.94,100.0,10.0,01
410.0,7.0,110.94,100.0,10.0,01
427.0,22.0,110.94,100.0,10.0,01
437.0,73.0,110.94,6.25,10.0,01
469.0,80.0,110.94,100.0,10.0,01
595.0,14.0,110.94,100.0,10.0,01
648.0,8.0,110.94,100.0,10.0,01
675.0,12.0,110.94,100.0,10.0,01
706.0,19.0,110.94,100.0,10.0,01
3770.0,29.0,129.69,100.0,10.0,01
6505.0,39.0,129.69,100.0,10.0,01
8499.0,2.0,129.69,100.0,10.0,01
11169.0,0.0,129.69,100.0,10.0,01
13631.0,0.0,129.69,100.0,10.0,01
15609.0,0.0,129.69,100.0,10.0,01
17367.0,0.0,129.69,100.0,10.0,01
19475.0,0.0,129.69,100.0,10.0,01
21605.0,0.0,129.69,100.0,10.0,01
23490.0,0.0,129.69,100.0,10.0,01
25461.0,0.0,129.69,100.0,10.0,01
27524.0,0.0,129.69,100.0,10.0,01
29901.0,0.0,129.69,100.0,10.0,01
32067.0,0.0,129.69,100.0,10.0,01
34003.0,0.0,129.69,100.0,10.0,01
35986.0,0.0,129.69,100.0,10.0,01
38011.0,0.0,129.69,100.0,10.0,01
40514.0,0.0,129.69,100.0,10.0,01
42142.0,0.0,129.69,100.0,10.0,01
44208.0,0.0,129.69,100.0,10.0,01
46574.0,0.0,129.69,100.0,10.0,01
48502.0,0.0,129.69,100.0,10.0,01
50621.0,0.0,129.69,100.0,10.0,01
52793.0,0.0,129.69,100.0,10.0,01
55027.0,0.0,129.69,100.0,10.0,01
57231.0,0.0,129.69,100.0,10.0,01
59570.0,0.0,129.69,100.0,10.0,01
61954.0,0.0,129.69,100.0,10.0,01
64118.0,0.0,129.69,100.0,10.0,01
66086.0,0.0,129.69,100.0,10.0,01
67754.0,0.0,129.69,100.0,10.0,01
69649.0,0.0,129.69,100.0,10.0,01
71875.0,0.0,129.69,100.0,10.0,01
73846.0,0.0,129.69,100.0,10.0,01
75823.0,0.0,129.69,100.0,10.0,01
77845.0,0.0,129.69,100.0,10.0,01
80270.0,0.0,129.69,100.0,10.0,01
82335.0,0.0,129.69,100.0,10.0,01
84266.0,0.0,129.69,100.0,10.0,01
86382.0,0.0,129.69,100.0,10.0,01
87916.0,0.0,129.69,100.0,10.0,01
89839.0,0.0,129.69,100.0,10.0,01
91415.0,0.0,129.69,100.0,10.0,01
93458.0,0.0,129.69,100.0,10.0,01
95671.0,0.0,129.69,100.0,10.0,01
97622.0,0.0,129.69,100.0,10.0,01
99714.0,0.0,129.69,100.0,10.0,01
101492.0,0.0,129.69,100.0,10.0,01
103665.0,0.0,129.69,100.0,10.0,01
105712.0,0.0,129.69,100.0,10.0,01
107636.0,0.0,129.69,100.0,10.0,01
109769.0,0.0,129.69,100.0,10.0,01
112168.0,0.0,129.69,100.0,10.0,01
114030.0,0.0,129.69,100.0,10.0,01
115811.0,0.0,129.69,100.0,10.0,01
118049.0,0.0,129.69,100.0,10.0,01
120706.0,0.0,129.69,100.0,10.0,01
122682.0,0.0,129.69,100.0,10.0,01
124469.0,0.0,129.69,100.0,10.0,01
124780.0,0.0,129.69,100.0,10.0,01
124960.0,2.0,129.69,100.0,10.0,01
125063.0,6.0,129.69,100.0,10.0,01
125166.0,5.0,129.69,100.0,10.0,01
125304.0,9.0,129.69,100.0,10.0,01
126165.0,8.0,129.69,100.0,10.0,01
126230.0,2.0,129.69,100.0,10.0,01
126314.0,16.0,129.69,100.0,10.0,01
126427.0,11.0,129.69,100.0,10.0,01
