Time,GC Util
0,0
0,0
259,15
259,15
437,94
437,94
569,1
569,1
575,114
627,3
630,165
630,165
709,181
709,181
768,169
768,169
816,175
816,175
868,22
868,22
913,177
913,177
964,175
964,175
1016,146
1016,146
1071,20
1071,20
1125,22
1125,22
1170,19
1170,19
1215,167
1215,167
1259,133
1259,133
1259,133
1259,133
1305,167
1305,167
1305,167
1305,167
1342,256
1342,256
1360,198
1367,30
1367,30
1370,21
1370,21
1370,21
1370,21
1379,17
1379,17
1379,17
1379,17
1393,160
1393,160
1393,160
1393,160
1409,158
1409,158
1409,158
1409,158
1423,230
1423,230
1437,144
1437,144
1437,144
1437,144
1456,260
1456,260
1474,244
1486,14
1486,14
1490,164
1490,164
1504,52
1504,52
1520,152
1520,152
1520,152
1520,152
1532,220
1532,220
1544,17
1544,17
1547,255
1547,255
1558,20
1558,20
1562,168
1562,168
1575,176
1575,176
1589,173
1589,173
1603,109
1603,109
1603,109
1603,109
1626,79
1626,79
1639,189
1639,189
1653,115
1653,115
1653,115
1653,115
1676,187
1676,187
1688,25
1688,25
1702,180
1702,180
1702,180
1702,180
1725,196
1725,196
1737,21
1737,21
1751,138
1751,138
1751,138
1751,138
1772,22
1772,22
1783,12
1783,12
1783,12
1798,166
1798,166
1798,166
1798,166
1809,159
1809,159
1820,9
1820,9
1820,9
1834,135
1834,135
1834,135
1834,135
1847,18
1847,18
1862,17
1862,17
1877,8
1877,8
1877,8
1895,181
1895,181
1895,181
1909,20
1909,20
1922,19
1922,19
1936,12
1936,12
1936,12
1954,175
1954,175
1954,175
1954,175
1966,170
1966,170
1978,171
1978,171
1992,136
1992,136
1992,136
1992,136
2009,167
2009,167
2021,92
2021,92
2021,92
2021,92
2037,192
2037,192
2037,192
2037,192
2047,19
2047,19
2060,189
2060,189
2060,189
2060,189
2074,193
2074,193
2087,156
2087,156
2087,156
2101,184
2101,184
2101,184
2111,20
2111,20
2120,18
2120,18
2132,144
2132,144
2132,144
2132,144
2147,164
2147,164
2157,24
2157,24
2168,169
2168,169
2180,161
2180,161
2190,10
2190,10
2190,10
2190,10
2203,188
2203,188
2212,19
2212,19
2221,170
2221,170
2234,161
2234,161
2243,172
2243,172
2243,172
2243,172
2256,23
2256,23
2264,21
2264,21
2274,118
2274,118
2274,118
2274,118
2287,28
2287,28
2295,179
2295,179
2305,124
2305,124
2305,124
2305,124
2317,189
2317,189
2326,185
2326,185
2333,21
2333,21
2341,12
2341,12
2341,12
2341,12
2353,190
2353,190
2360,23
2360,23
2369,193
2369,193
2369,193
2369,193
2381,28
2381,28
2381,28
2381,28
2389,172
2389,172
2398,199
2398,199
2407,151
2407,151
2415,241
2415,241
2424,206
