Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,10.0
81.0,0.0,100,100,100
121.0,28.0,100,100.0,0.05
133.0,43.0,100,100.0,10.0
398.0,0.0,100,100.0,15.6
476.0,2.0,100,100.0,10.0
553.0,1.0,100,100.0,10.0
576.0,6.0,100,100.0,10.0
585.0,21.0,100,100.0,10.0
607.0,3.0,100,100.0,10.0
619.0,3.0,100,100.0,10.0
629.0,3.0,100,100.0,10.0
640.0,27.0,100.0,100.0,10.0
678.0,20.0,100.0,25.0,10.0
723.0,1.0,100.0,100.0,10.0
770.0,4.0,100.0,100.0,10.0
788.0,10.0,100.0,100.0,10.0
812.0,5.0,100.0,100.0,10.0
826.0,5.0,100.0,100.0,10.0
832.0,17.0,100.0,100.0,10.0
833.0,56.0,100.0,100.0,10.0
842.0,18.0,100.0,100.0,10.0
862.0,11.0,100.0,100.0,10.0
873.0,19.0,100.0,25.0,10.0
950.0,1.0,100.0,100.0,10.0
965.0,26.0,106.25,100.0,10.0
974.0,102.0,106.25,100.0,10.0
980.0,11.0,106.25,100.0,21.2
993.0,3.0,106.25,100.0,10.0
1030.0,1.0,106.25,100.0,10.0
1044.0,22.0,106.25,100.0,10.0
1057.0,37.0,103.12,100.0,10.0
1058.0,745.0,103.12,100.0,10.0
1075.0,19.0,100.0,25.0,72.0
1093.0,0.0,100.0,100.0,72.0
1097.0,299.0,100.0,100.0,72.0
1101.0,24.0,100.0,100.0,38.4
1104.0,21.0,100.0,100.0,10.0
1107.0,20.0,100.0,25.0,10.0
1111.0,15.0,100.0,100.0,10.0
1114.0,22.0,100.0,100.0,10.0
1117.0,26.0,100.0,100.0,10.0
1121.0,26.0,100.0,100.0,10.0
1124.0,26.0,100.0,100.0,10.0
1127.0,30.0,100.0,100.0,10.0
1133.0,52.0,100.0,100.0,10.0
1136.0,29.0,100.0,100.0,10.0
1139.0,30.0,100.0,100.0,10.0
1142.0,25.0,100.0,100.0,10.0
1146.0,45.0,100.0,100.0,10.0
1150.0,29.0,100.0,100.0,10.0
1156.0,67.0,100.0,100.0,10.0
1159.0,36.0,100.0,100.0,10.0
