Time,GC Util
0,0
0,0
611,67
611,67
616,107
617,78
618,118
620,77
621,133
622,70
624,124
625,85
628,2
628,2
1192,150
1192,150
1391,121
1430,6
1434,167
1468,4
1473,153
1495,7
1499,112
1499,112
1523,7
1523,7
1537,154
1537,154
1555,140
1555,140
1588,151
1588,151
1630,131
1630,131
1675,249
1704,5
1708,253
1739,7
1742,151
1777,8
1781,211
1812,7
1818,118
1818,118
1843,82
1843,82
1867,83
1867,83
1892,157
1892,157
1917,78
1917,78
1944,201
1944,201
1988,185
1988,185
2050,193
2050,193
2104,234
2104,234
2172,212
2172,212
2237,224
2237,224
2312,178
2312,178
2451,205
