Time,GC Util
0,0
0,0
591,66
591,66
596,82
598,94
599,119
600,64
601,126
603,78
604,127
605,72
607,3
607,3
1208,125
1208,125
1404,120
1452,3
1457,190
1487,6
1491,147
1491,147
1500,167
1500,167
1511,12
1511,12
1535,161
1535,161
1573,159
1573,159
1618,252
1651,5
1655,252
1676,10
1680,9
1680,9
1716,176
1716,176
1765,230
1804,5
1808,244
1826,13
1832,136
1832,136
1852,164
1852,164
1852,164
1852,164
1875,133
1875,133
1903,90
1903,90
1922,89
1922,89
1966,159
1966,159
2001,87
2001,87
2046,168
2046,168
2046,168
2046,168
2092,157
2092,157
2150,137
2150,137
2207,216
2207,216
2313,233
2313,233
2450,146
