Run,Time,JVM
1,713,JDKB
2,1565,JDKB
3,756,JDKB
4,720,JDKB
5,669,JDKB
6,786,JDKB
7,749,JDKB
8,1671,JDKB
9,883,JDKB
10,781,JDKB
11,770,JDKB
12,697,JDKB
13,691,JDKB
14,784,JDKB
15,740,JDKB
16,733,JDKB
1,685,JDKP
2,727,JDKP
3,753,JDKP
4,747,JDKP
5,769,JDKP
6,733,JDKP
7,687,JDKP
8,709,JDKP
9,779,JDKP
10,782,JDKP
11,796,JDKP
12,780,JDKP
13,730,JDKP
14,684,JDKP
15,706,JDKP
16,699,JDKP
1,778,JDKG
2,730,JDKG
3,826,JDKG
4,845,JDKG
5,827,JDKG
6,823,JDKG
7,772,JDKG
8,863,JDKG
9,817,JDKG
10,812,JDKG
11,944,JDKG
12,830,JDKG
13,906,JDKG
14,912,JDKG
15,889,JDKG
16,1199,JDKG
1,716,JDKI
2,832,JDKI
3,700,JDKI
4,736,JDKI
5,786,JDKI
6,723,JDKI
7,827,JDKI
8,655,JDKI
9,776,JDKI
10,740,JDKI
11,765,JDKI
12,762,JDKI
13,743,JDKI
14,754,JDKI
15,738,JDKI
16,700,JDKI
1,811,JDKR
2,881,JDKR
3,856,JDKR
4,899,JDKR
5,858,JDKR
6,815,JDKR
7,836,JDKR
8,905,JDKR
9,860,JDKR
10,735,JDKR
11,738,JDKR
12,1046,JDKR
13,776,JDKR
14,796,JDKR
15,738,JDKR
16,757,JDKR
1,711,JDKD
2,721,JDKD
3,801,JDKD
4,700,JDKD
5,771,JDKD
6,718,JDKD
7,705,JDKD
8,790,JDKD
9,772,JDKD
10,721,JDKD
11,710,JDKD
12,806,JDKD
13,754,JDKD
14,709,JDKD
15,774,JDKD
16,713,JDKD
1,848,JDKE
2,800,JDKE
3,936,JDKE
4,928,JDKE
5,843,JDKE
6,749,JDKE
7,889,JDKE
8,952,JDKE
9,860,JDKE
10,907,JDKE
11,857,JDKE
12,1124,JDKE
13,794,JDKE
14,762,JDKE
15,872,JDKE
16,838,JDKE
1,743,JDKA
2,761,JDKA
3,729,JDKA
4,691,JDKA
5,728,JDKA
6,723,JDKA
7,779,JDKA
8,757,JDKA
9,725,JDKA
10,788,JDKA
11,749,JDKA
12,656,JDKA
13,698,JDKA
14,749,JDKA
15,737,JDKA
16,693,JDKA
