Run,Time,JVM
1,1380,JDKD
2,1286,JDKD
3,1212,JDKD
4,1329,JDKD
5,1277,JDKD
6,1364,JDKD
7,1255,JDKD
8,1288,JDKD
9,1299,JDKD
10,1264,JDKD
11,1240,JDKD
12,1321,JDKD
13,1279,JDKD
14,1306,JDKD
15,1401,JDKD
16,1340,JDKD
1,1464,JDKE
2,1493,JDKE
3,1385,JDKE
4,1347,JDKE
5,1421,JDKE
6,1356,JDKE
7,1355,JDKE
8,1496,JDKE
9,1385,JDKE
10,1460,JDKE
11,1291,JDKE
12,1493,JDKE
13,1402,JDKE
14,1370,JDKE
15,1340,JDKE
16,1423,JDKE
1,1319,JDKB
2,1230,JDKB
3,1365,JDKB
4,1276,JDKB
5,1251,JDKB
6,1372,JDKB
7,1284,JDKB
8,1201,JDKB
9,1329,JDKB
10,1337,JDKB
11,1198,JDKB
12,1346,JDKB
13,1326,JDKB
14,1261,JDKB
15,1272,JDKB
16,1338,JDKB
1,1237,JDKP
2,1366,JDKP
3,1251,JDKP
4,1350,JDKP
5,1290,JDKP
6,1337,JDKP
7,1314,JDKP
8,1316,JDKP
9,1346,JDKP
10,1253,JDKP
11,1259,JDKP
12,1342,JDKP
13,1218,JDKP
14,1290,JDKP
15,1314,JDKP
16,1290,JDKP
1,1923,JDKR
2,1451,JDKR
3,1693,JDKR
4,2145,JDKR
5,1773,JDKR
6,4410,JDKR
7,1447,JDKR
8,1931,JDKR
9,1640,JDKR
10,2505,JDKR
11,1828,JDKR
12,1436,JDKR
13,1520,JDKR
14,1475,JDKR
15,1474,JDKR
16,1486,JDKR
1,1249,JDKI
2,1316,JDKI
3,1266,JDKI
4,1370,JDKI
5,1440,JDKI
6,1305,JDKI
7,1295,JDKI
8,1326,JDKI
9,1194,JDKI
10,1430,JDKI
11,1281,JDKI
12,1317,JDKI
13,1323,JDKI
14,1300,JDKI
15,1359,JDKI
16,1292,JDKI
1,1491,JDKG
2,1464,JDKG
3,1367,JDKG
4,1434,JDKG
5,1535,JDKG
6,1435,JDKG
7,1305,JDKG
8,1482,JDKG
9,1513,JDKG
10,1517,JDKG
11,1379,JDKG
12,1452,JDKG
13,1351,JDKG
14,1510,JDKG
15,1307,JDKG
16,1327,JDKG
1,1329,JDKA
2,1139,JDKA
3,1260,JDKA
4,1260,JDKA
5,1308,JDKA
6,1256,JDKA
7,1374,JDKA
8,1222,JDKA
9,1309,JDKA
10,1340,JDKA
11,1155,JDKA
12,1266,JDKA
13,1304,JDKA
14,1354,JDKA
15,1251,JDKA
16,1330,JDKA
