Run,Time,JVM
1,1345,JDKR
2,1757,JDKR
3,1524,JDKR
4,1617,JDKR
5,1476,JDKR
6,1532,JDKR
7,1213,JDKR
8,1322,JDKR
9,1447,JDKR
10,1688,JDKR
11,1512,JDKR
12,1503,JDKR
13,1483,JDKR
14,1453,JDKR
15,1440,JDKR
16,1375,JDKR
1,1605,JDKG
2,1464,JDKG
3,1542,JDKG
4,1427,JDKG
5,1340,JDKG
6,1434,JDKG
7,1389,JDKG
8,1635,JDKG
9,1441,JDKG
10,1604,JDKG
11,1510,JDKG
12,1378,JDKG
13,1731,JDKG
14,2279,JDKG
15,1581,JDKG
16,1722,JDKG
1,1404,JDKI
2,1497,JDKI
3,1239,JDKI
4,1338,JDKI
5,1342,JDKI
6,1388,JDKI
7,1333,JDKI
8,1399,JDKI
9,1421,JDKI
10,1309,JDKI
11,1438,JDKI
12,1293,JDKI
13,1286,JDKI
14,1286,JDKI
15,1379,JDKI
16,1373,JDKI
1,1498,JDKA
2,1473,JDKA
3,1342,JDKA
4,1374,JDKA
5,1376,JDKA
6,1461,JDKA
7,1446,JDKA
8,1526,JDKA
9,1434,JDKA
10,1332,JDKA
11,1468,JDKA
12,1414,JDKA
13,1436,JDKA
14,1372,JDKA
15,1415,JDKA
16,1428,JDKA
1,1269,JDKD
2,1447,JDKD
3,1384,JDKD
4,1352,JDKD
5,1302,JDKD
6,1469,JDKD
7,1408,JDKD
8,1413,JDKD
9,1415,JDKD
10,1471,JDKD
11,1301,JDKD
12,1436,JDKD
13,1321,JDKD
14,1434,JDKD
15,1248,JDKD
16,1374,JDKD
1,1400,JDKB
2,1367,JDKB
3,1350,JDKB
4,1425,JDKB
5,1293,JDKB
6,1304,JDKB
7,1348,JDKB
8,1405,JDKB
9,1348,JDKB
10,1313,JDKB
11,1392,JDKB
12,1381,JDKB
13,1364,JDKB
14,1424,JDKB
15,1417,JDKB
16,1357,JDKB
1,1453,JDKE
2,1465,JDKE
3,1500,JDKE
4,1516,JDKE
5,1504,JDKE
6,1420,JDKE
7,1635,JDKE
8,1458,JDKE
9,1525,JDKE
10,1534,JDKE
11,1493,JDKE
12,1483,JDKE
13,1464,JDKE
14,1468,JDKE
15,1436,JDKE
16,1455,JDKE
1,1328,JDKP
2,1392,JDKP
3,1431,JDKP
4,1431,JDKP
5,1363,JDKP
6,1360,JDKP
7,1371,JDKP
8,1358,JDKP
9,1347,JDKP
10,1388,JDKP
11,1339,JDKP
12,1306,JDKP
13,1193,JDKP
14,1407,JDKP
15,1473,JDKP
16,1414,JDKP
