Run,Time,JVM
1,8592,JDKB
2,8147,JDKB
3,8153,JDKB
4,8337,JDKB
5,8102,JDKB
6,8577,JDKB
7,8551,JDKB
8,7849,JDKB
9,8420,JDKB
10,8292,JDKB
11,7872,JDKB
12,8535,JDKB
13,7818,JDKB
14,8149,JDKB
15,7872,JDKB
16,7899,JDKB
1,8690,JDKE
2,8336,JDKE
3,8165,JDKE
4,8753,JDKE
5,8340,JDKE
6,8930,JDKE
7,8237,JDKE
8,7956,JDKE
9,9114,JDKE
10,8208,JDKE
11,8428,JDKE
12,8516,JDKE
13,8630,JDKE
14,8293,JDKE
15,8646,JDKE
16,8255,JDKE
1,7922,JDKD
2,8101,JDKD
3,8629,JDKD
4,8351,JDKD
5,8507,JDKD
6,8091,JDKD
7,8080,JDKD
8,8591,JDKD
9,8283,JDKD
10,8523,JDKD
11,8313,JDKD
12,8342,JDKD
13,8088,JDKD
14,8442,JDKD
15,8376,JDKD
16,8160,JDKD
1,8383,JDKR
2,8033,JDKR
3,8174,JDKR
4,8710,JDKR
5,8432,JDKR
6,8213,JDKR
7,8367,JDKR
8,8592,JDKR
9,8126,JDKR
10,8606,JDKR
11,8019,JDKR
12,9056,JDKR
13,7985,JDKR
14,8182,JDKR
15,8649,JDKR
16,8418,JDKR
1,8130,JDKI
2,8130,JDKI
3,7692,JDKI
4,8573,JDKI
5,8339,JDKI
6,8159,JDKI
7,7813,JDKI
8,7737,JDKI
9,8570,JDKI
10,8254,JDKI
11,7587,JDKI
12,11717,JDKI
13,8922,JDKI
14,8427,JDKI
15,8198,JDKI
16,8639,JDKI
1,8000,JDKA
2,8737,JDKA
3,9076,JDKA
4,8196,JDKA
5,8917,JDKA
6,8192,JDKA
7,7970,JDKA
8,8115,JDKA
9,8418,JDKA
10,7986,JDKA
11,8699,JDKA
12,8039,JDKA
13,8565,JDKA
14,8588,JDKA
15,8043,JDKA
16,8627,JDKA
1,8336,JDKP
2,7918,JDKP
3,8512,JDKP
4,7981,JDKP
5,7794,JDKP
6,7772,JDKP
7,8153,JDKP
8,8065,JDKP
9,8189,JDKP
10,7066,JDKP
11,7899,JDKP
12,8183,JDKP
13,7492,JDKP
14,7964,JDKP
15,7632,JDKP
16,8083,JDKP
1,8343,JDKG
2,8314,JDKG
3,8653,JDKG
4,8614,JDKG
5,8565,JDKG
6,9240,JDKG
7,8358,JDKG
8,8347,JDKG
9,8521,JDKG
10,8414,JDKG
11,9341,JDKG
12,8682,JDKG
13,8865,JDKG
14,17337,JDKG
15,9024,JDKG
16,8649,JDKG
