Run,Time,JVM
1,319,JDKP
2,737,JDKP
3,343,JDKP
4,335,JDKP
5,447,JDKP
6,550,JDKP
7,262,JDKP
8,330,JDKP
9,786,JDKP
10,267,JDKP
11,787,JDKP
12,282,JDKP
13,360,JDKP
14,344,JDKP
15,409,JDKP
16,434,JDKP
1,648,JDKG
2,809,JDKG
3,441,JDKG
4,505,JDKG
5,358,JDKG
6,430,JDKG
7,734,JDKG
8,426,JDKG
9,348,JDKG
10,357,JDKG
11,510,JDKG
12,805,JDKG
13,384,JDKG
14,395,JDKG
15,436,JDKG
16,476,JDKG
1,389,JDKA
2,619,JDKA
3,744,JDKA
4,942,JDKA
5,541,JDKA
6,510,JDKA
7,262,JDKA
8,361,JDKA
9,323,JDKA
10,605,JDKA
11,291,JDKA
12,403,JDKA
13,287,JDKA
14,322,JDKA
15,605,JDKA
16,335,JDKA
1,324,JDKI
2,754,JDKI
3,274,JDKI
4,270,JDKI
5,273,JDKI
6,261,JDKI
7,271,JDKI
8,310,JDKI
9,446,JDKI
10,415,JDKI
11,454,JDKI
12,446,JDKI
13,756,JDKI
14,264,JDKI
15,434,JDKI
16,363,JDKI
1,394,JDKE
2,820,JDKE
3,350,JDKE
4,795,JDKE
5,809,JDKE
6,430,JDKE
7,416,JDKE
8,463,JDKE
9,533,JDKE
10,446,JDKE
11,325,JDKE
12,417,JDKE
13,411,JDKE
14,329,JDKE
15,377,JDKE
16,803,JDKE
1,802,JDKD
2,302,JDKD
3,449,JDKD
4,434,JDKD
5,681,JDKD
6,472,JDKD
7,490,JDKD
8,415,JDKD
9,451,JDKD
10,747,JDKD
11,297,JDKD
12,295,JDKD
13,416,JDKD
14,277,JDKD
15,579,JDKD
16,338,JDKD
1,511,JDKR
2,511,JDKR
3,453,JDKR
4,552,JDKR
5,599,JDKR
6,322,JDKR
7,847,JDKR
8,561,JDKR
9,633,JDKR
10,351,JDKR
11,515,JDKR
12,516,JDKR
13,381,JDKR
14,392,JDKR
15,389,JDKR
16,435,JDKR
1,287,JDKB
2,719,JDKB
3,716,JDKB
4,780,JDKB
5,365,JDKB
6,438,JDKB
7,769,JDKB
8,260,JDKB
9,370,JDKB
10,800,JDKB
11,366,JDKB
12,281,JDKB
13,324,JDKB
14,267,JDKB
15,797,JDKB
16,407,JDKB
