Time,GC Util
0,0
0,0
22,0
22,0
40,19
40,19
57,11
57,11
258,0
258,0
442,1
442,1
588,0
588,0
718,0
718,0
883,0
883,0
1087,0
1087,0
1288,0
1288,0
1436,0
1436,0
1591,0
1591,0
1598,8
1598,8
1607,8
1607,8
1621,4
1621,4
1640,3
1640,3
1662,3
1662,3
1700,2
1700,2
1726,4
1726,4
1748,7
1748,7
3875,0
3875,0
3897,7
3897,7
3921,5
3921,5
3954,3
3954,3
3990,3
3990,3
4023,3
4023,3
4048,7
4048,7
4056,20
4056,20
4066,14
4066,14
4076,12
4076,12
4086,9
4086,9
4098,5
4098,5
4118,3
4118,3
4145,2
4145,2
4166,5
4166,5
4189,5
4189,5
4215,4
4215,4
4243,5
4243,5
4269,4
4269,4
4282,7
4282,7
4304,4
4304,4
4320,7
4320,7
4346,4
4346,4
4362,7
4362,7
4378,8
4378,8
4407,3
4407,3
4412,30
4412,30
4416,24
4416,24
4421,23
4421,23
4421,23
4435,9
4435,9
4447,7
4451,31
4451,31
4461,24
4461,24
4473,9
4473,9
4489,8
4489,8
4508,9
4508,9
4538,3
4538,3
4542,59
4542,59
4545,61
4545,61
4550,35
4550,35
4558,9
4558,9
4565,15
4565,15
4575,13
4575,13
4586,10
4586,10
4623,3
4623,3
4630,14
4630,14
4676,52
4676,52
4680,53
4680,53
4683,48
4683,48
4686,34
4686,34
4690,18
4690,18
4694,20
4694,20
4698,22
4698,22
4703,28
4703,28
4708,21
4708,21
4716,13
4716,13
4728,12
4728,12
4760,2
4760,2
4764,81
4764,81
4768,69
4768,69
4768,69
4774,39
4774,39
4786,10
4790,159
4790,159
4807,18
4807,18
4812,60
4812,60
4817,49
4817,49
4835,12
4835,12
4845,26
4845,26
4850,47
4850,47
4857,37
4857,37
4865,21
4865,21
4886,11
4886,11
4900,11
4900,11
4928,6
4928,6
4928,6
4936,32
4936,32
4948,25
4964,108
4964,108
4978,31
4978,31
5017,9
5017,9
5035,19
5035,19
5085,7
5085,7
5098,36
5098,36
5129,8
5129,8
5149,10
5149,10
5158,35
5158,35
5171,23
5171,23
5203,11
5203,11
5223,12
5223,12
5223,12
5246,7
5246,7
5269,8
5293,56
5293,56
5319,11
5319,11
5328,20
5328,20
5338,21
5338,21
5361,10
5361,10
5373,17
5373,17
5388,14
5388,14
5403,10
5403,10
5414,12
5414,12
5433,8
5433,8
5454,8
5454,8
5464,14
5464,14
5475,17
5475,17
5498,8
5498,8
5515,10
5515,10
5528,11
5528,11
5546,14
5546,14
5558,22
5558,22
5579,8
5579,8
5605,7
5605,7
5623,10
5623,10
5638,7
5638,7
5656,10
5656,10
5671,4
5671,4
5692,9
5692,9
5746,2
