Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,100
0.0,0.0,100,100,100
698.0,29.0,100.0,100.0,100
698.0,29.0,100.0,100.0,100
705.0,33.0,100.78,100.0,100
705.0,33.0,100.78,100.0,100
710.0,27.0,101.56,25.0,100
710.0,27.0,101.56,25.0,100
715.0,36.0,102.34,100.0,100
715.0,36.0,102.34,100.0,100
719.0,34.0,103.12,100.0,100
719.0,34.0,103.12,100.0,100
724.0,33.0,103.91,100.0,100
724.0,33.0,103.91,100.0,100
729.0,35.0,104.69,100.0,100
729.0,35.0,104.69,100.0,100
735.0,34.0,105.47,100.0,100
735.0,34.0,105.47,100.0,100
741.0,34.0,106.25,100.0,100
741.0,34.0,106.25,100.0,100
746.0,42.0,107.03,100.0,100
746.0,42.0,107.03,100.0,100
751.0,40.0,107.81,100.0,100
751.0,40.0,107.81,100.0,100
755.0,40.0,108.59,100.0,100
755.0,40.0,108.59,100.0,100
760.0,39.0,109.38,100.0,100
760.0,39.0,109.38,100.0,100
764.0,40.0,110.16,100.0,100
764.0,40.0,110.16,100.0,100
769.0,41.0,110.94,100.0,100
769.0,41.0,110.94,100.0,100
774.0,43.0,111.72,100.0,100
774.0,43.0,111.72,100.0,100
778.0,40.0,112.5,100.0,100
778.0,40.0,112.5,100.0,100
782.0,39.0,113.28,100.0,100
782.0,39.0,113.28,100.0,100
787.0,40.0,114.06,100.0,100
787.0,40.0,114.06,100.0,100
792.0,44.0,114.84,100.0,100
792.0,44.0,114.84,100.0,100
796.0,42.0,115.62,100.0,100
796.0,42.0,115.62,100.0,100
800.0,45.0,116.41,100.0,100
800.0,45.0,116.41,100.0,100
804.0,45.0,117.19,100.0,100
804.0,45.0,117.19,100.0,100
808.0,43.0,117.97,100.0,100
808.0,43.0,117.97,100.0,100
812.0,34.0,118.75,100.0,100
812.0,34.0,118.75,100.0,100
2014.0,43.0,119.53,100.0,100
2014.0,43.0,119.53,100.0,100
2619.0,25.0,120.31,25.0,100
2619.0,25.0,120.31,25.0,100
2761.0,18.0,121.09,100.0,100
2761.0,18.0,121.09,100.0,100
2863.0,41.0,121.88,100.0,100
2863.0,41.0,121.88,100.0,100
2954.0,12.0,122.66,100.0,100
2954.0,12.0,122.66,100.0,100
3046.0,31.0,123.44,100.0,100
3046.0,31.0,123.44,100.0,100
3106.0,30.0,124.22,100.0,100
3106.0,30.0,124.22,100.0,100
3159.0,25.0,125.0,25.0,100
3159.0,25.0,125.0,25.0,100
3205.0,29.0,125.78,100.0,100
3205.0,29.0,125.78,100.0,100
3257.0,9.0,126.56,100.0,100
3257.0,9.0,126.56,100.0,100
3290.0,11.0,127.34,100.0,100
3290.0,11.0,127.34,100.0,100
3335.0,23.0,128.12,100.0,100
3335.0,23.0,128.12,100.0,100
3368.0,13.0,128.91,100.0,100
3368.0,13.0,128.91,100.0,100
3405.0,25.0,129.69,25.0,100
3405.0,25.0,129.69,25.0,100
3448.0,12.0,130.47,100.0,100
3448.0,12.0,130.47,100.0,100
3483.0,11.0,131.25,100.0,100
3483.0,11.0,131.25,100.0,100
3538.0,12.0,132.03,100.0,100
3538.0,12.0,132.03,100.0,100
3583.0,12.0,132.81,100.0,100
3583.0,12.0,132.81,100.0,100
3653.0,32.0,133.59,100.0,100
3653.0,32.0,133.59,100.0,100
3697.0,13.0,134.38,100.0,100
3697.0,13.0,134.38,100.0,100
3752.0,21.0,135.16,100.0,100
3752.0,21.0,135.16,100.0,100
3799.0,6.0,135.94,100.0,100
3799.0,6.0,135.94,100.0,100
3846.0,5.0,136.72,100.0,100
3846.0,5.0,136.72,100.0,100
3901.0,15.0,137.5,100.0,100
3901.0,15.0,137.5,100.0,100
3972.0,4.0,138.28,100.0,100
3972.0,4.0,138.28,100.0,100
4024.0,4.0,139.06,100.0,100
4024.0,4.0,139.06,100.0,100
4072.0,3.0,139.84,100.0,100
4072.0,3.0,139.84,100.0,100
4120.0,3.0,140.62,100.0,100
4120.0,3.0,140.62,100.0,100
4179.0,7.0,141.41,100.0,100
4179.0,7.0,141.41,100.0,100
4249.0,94.0,142.19,100.0,100
4249.0,94.0,142.19,100.0,100
4301.0,3.0,142.97,100.0,100
4301.0,3.0,142.97,100.0,100
4367.0,5.0,143.75,100.0,100
4367.0,5.0,143.75,100.0,100
4428.0,7.0,144.53,100.0,100
4428.0,7.0,144.53,100.0,100
4491.0,3.0,145.31,100.0,100
4491.0,3.0,145.31,100.0,100
4557.0,9.0,146.09,100.0,100
4557.0,9.0,146.09,100.0,100
4613.0,90.0,146.88,100.0,100
4613.0,90.0,146.88,100.0,100
4687.0,8.0,147.66,100.0,100
4687.0,8.0,147.66,100.0,100
4747.0,3.0,148.44,100.0,100
4747.0,3.0,148.44,100.0,100
4805.0,3.0,149.22,100.0,100
4805.0,3.0,149.22,100.0,100
4867.0,3.0,150.0,100.0,100
4867.0,3.0,150.0,100.0,100
4934.0,92.0,150.78,100.0,100
4934.0,92.0,150.78,100.0,100
4995.0,2.0,151.56,100.0,100
4995.0,2.0,151.56,100.0,100
5064.0,4.0,152.34,100.0,100
5064.0,4.0,152.34,100.0,100
5139.0,6.0,153.12,100.0,100
5139.0,6.0,153.12,100.0,100
5204.0,3.0,153.91,100.0,100
5204.0,3.0,153.91,100.0,100
5230.0,19.0,154.69,100.0,100
5230.0,19.0,154.69,100.0,100
5265.0,11.0,155.47,100.0,100
5265.0,11.0,155.47,100.0,100
5301.0,13.0,156.25,100.0,100
5301.0,13.0,156.25,100.0,100
5369.0,4.0,157.03,100.0,100
5369.0,4.0,157.03,100.0,100
5398.0,16.0,157.81,100.0,100
5398.0,16.0,157.81,100.0,100
5466.0,4.0,158.59,100.0,100
5466.0,4.0,158.59,100.0,100
5494.0,7.0,159.38,100.0,100
5494.0,7.0,159.38,100.0,100
5560.0,5.0,160.16,100.0,100
5560.0,5.0,160.16,100.0,100
5631.0,5.0,160.94,100.0,100
5631.0,5.0,160.94,100.0,100
5713.0,6.0,161.72,100.0,100
5713.0,6.0,161.72,100.0,100
5783.0,3.0,162.5,100.0,100
5783.0,3.0,162.5,100.0,100
5849.0,2.0,163.28,100.0,100
5849.0,2.0,163.28,100.0,100
5922.0,2.0,164.06,100.0,100
5922.0,2.0,164.06,100.0,100
5995.0,2.0,164.84,100.0,100
5995.0,2.0,164.84,100.0,100
6065.0,2.0,165.62,100.0,100
6065.0,2.0,165.62,100.0,100
6142.0,3.0,166.41,100.0,100
6142.0,3.0,166.41,100.0,100
6208.0,2.0,167.19,100.0,100
6208.0,2.0,167.19,100.0,100
6290.0,4.0,167.97,100.0,100
6290.0,4.0,167.97,100.0,100
6360.0,3.0,168.75,100.0,100
6360.0,3.0,168.75,100.0,100
6441.0,2.0,169.53,100.0,100
6441.0,2.0,169.53,100.0,100
6517.0,91.0,170.31,100.0,100
6517.0,91.0,170.31,100.0,100
6612.0,6.0,171.09,100.0,100
6612.0,6.0,171.09,100.0,100
6687.0,2.0,171.88,100.0,100
6687.0,2.0,171.88,100.0,100
6759.0,2.0,172.66,100.0,100
6759.0,2.0,172.66,100.0,100
6838.0,91.0,173.44,100.0,100
6838.0,91.0,173.44,100.0,100
6912.0,8.0,174.22,100.0,100
6912.0,8.0,174.22,100.0,100
6980.0,90.0,175.0,100.0,100
6980.0,90.0,175.0,100.0,100
7047.0,2.0,175.78,100.0,100
7047.0,2.0,175.78,100.0,100
7115.0,2.0,176.56,100.0,100
7115.0,2.0,176.56,100.0,100
7192.0,88.0,177.34,100.0,100
7192.0,88.0,177.34,100.0,100
7265.0,90.0,178.12,100.0,100
7265.0,90.0,178.12,100.0,100
7333.0,3.0,178.91,100.0,100
7333.0,3.0,178.91,100.0,100
7404.0,91.0,179.69,100.0,100
7404.0,91.0,179.69,100.0,100
7478.0,2.0,180.47,100.0,100
7478.0,2.0,180.47,100.0,100
7552.0,6.0,181.25,100.0,100
7552.0,6.0,181.25,100.0,100
7623.0,2.0,182.03,100.0,100
7623.0,2.0,182.03,100.0,100
7699.0,3.0,182.81,100.0,100
7699.0,3.0,182.81,100.0,100
7768.0,5.0,183.59,100.0,100
7768.0,5.0,183.59,100.0,100
7834.0,4.0,184.38,100.0,100
7834.0,4.0,184.38,100.0,100
7913.0,4.0,185.16,100.0,100
7913.0,4.0,185.16,100.0,100
7996.0,4.0,185.94,100.0,100
7996.0,4.0,185.94,100.0,100
8065.0,2.0,186.72,100.0,100
8065.0,2.0,186.72,100.0,100
8143.0,2.0,187.5,100.0,100
8143.0,2.0,187.5,100.0,100
8213.0,2.0,188.28,100.0,100
8213.0,2.0,188.28,100.0,100
8295.0,2.0,189.06,100.0,100
8295.0,2.0,189.06,100.0,100
8370.0,4.0,189.84,100.0,100
8370.0,4.0,189.84,100.0,100
8439.0,92.0,190.62,100.0,100
8439.0,92.0,190.62,100.0,100
8520.0,7.0,191.41,100.0,100
8520.0,7.0,191.41,100.0,100
8592.0,2.0,192.19,100.0,100
8592.0,2.0,192.19,100.0,100
8672.0,91.0,192.97,100.0,100
8672.0,91.0,192.97,100.0,100
8763.0,5.0,193.75,100.0,100
8763.0,5.0,193.75,100.0,100
8851.0,2.0,194.53,100.0,100
8851.0,2.0,194.53,100.0,100
8955.0,5.0,195.31,100.0,100
8955.0,5.0,195.31,100.0,100
9011.0,3.0,196.09,100.0,100
9011.0,3.0,196.09,100.0,100
9097.0,7.0,196.88,100.0,100
9097.0,7.0,196.88,100.0,100
9184.0,9.0,197.66,100.0,100
9184.0,9.0,197.66,100.0,100
9270.0,5.0,198.44,100.0,100
9270.0,5.0,198.44,100.0,100
9351.0,94.0,199.22,100.0,100
9351.0,94.0,199.22,100.0,100
9427.0,6.0,200.0,100.0,100
9427.0,6.0,200.0,100.0,100
9498.0,93.0,200.78,100.0,100
9498.0,93.0,200.78,100.0,100
9578.0,4.0,201.56,100.0,100
9578.0,4.0,201.56,100.0,100
9657.0,8.0,202.34,100.0,100
9657.0,8.0,202.34,100.0,100
9740.0,9.0,203.12,100.0,100
9740.0,9.0,203.12,100.0,100
9813.0,4.0,203.91,100.0,100
9813.0,4.0,203.91,100.0,100
9891.0,4.0,204.69,100.0,100
9891.0,4.0,204.69,100.0,100
9965.0,94.0,205.47,100.0,100
9965.0,94.0,205.47,100.0,100
10043.0,4.0,206.25,100.0,100
10043.0,4.0,206.25,100.0,100
10199.0,4.0,207.03,100.0,100
10199.0,4.0,207.03,100.0,100
10283.0,5.0,207.81,100.0,100
10283.0,5.0,207.81,100.0,100
10361.0,5.0,208.59,100.0,100
10361.0,5.0,208.59,100.0,100
10434.0,3.0,209.38,100.0,100
10434.0,3.0,209.38,100.0,100
10514.0,95.0,210.16,100.0,100
10514.0,95.0,210.16,100.0,100
10589.0,4.0,210.94,100.0,100
10589.0,4.0,210.94,100.0,100
10665.0,3.0,211.72,100.0,100
10665.0,3.0,211.72,100.0,100
10740.0,4.0,212.5,100.0,100
10740.0,4.0,212.5,100.0,100
10787.0,6.0,213.28,100.0,100
10787.0,6.0,213.28,100.0,100
10876.0,3.0,214.06,100.0,100
10876.0,3.0,214.06,100.0,100
10920.0,88.0,214.84,100.0,100
10920.0,88.0,214.84,100.0,100
10969.0,5.0,215.62,100.0,100
10969.0,5.0,215.62,100.0,100
11017.0,5.0,216.41,100.0,100
11017.0,5.0,216.41,100.0,100
11110.0,2.0,217.19,100.0,100
11110.0,2.0,217.19,100.0,100
11162.0,4.0,217.97,100.0,100
