Time,GC Util
0,0
0,0
21,0
21,0
49,13
49,13
61,16
61,16
188,1
188,1
242,3
242,3
257,5
257,5
266,8
266,8
281,4
281,4
301,4
301,4
325,2
325,2
350,2
350,2
387,1
387,1
411,3
411,3
463,1
463,1
514,2
514,2
546,73
546,73
563,10
563,10
572,16
572,16
581,50
581,50
609,19
609,19
629,23
629,23
661,6
661,6
701,5
701,5
725,10
725,10
759,17
759,17
777,17
777,17
777,17
795,12
829,117
829,117
898,2
898,2
929,7
929,7
967,5
967,5
967,5
1018,17
1022,166
1022,166
1064,3
1064,3
1092,7
1092,7
1136,4
1136,4
1136,4
1166,7
1199,169
1199,169
1219,6
1219,6
1243,6
1243,6
1243,6
1264,17
1267,153
1267,153
1297,4
1297,4
1317,7
1317,7
1332,19
1332,19
1332,19
1357,7
1357,7
1395,6
1398,164
1398,164
1429,4
1429,4
1448,9
1448,9
1483,24
1483,24
1518,5
1518,5
1557,169
1557,169
1578,7
1578,7
1600,12
1600,12
1638,4
1638,4
1681,16
1681,16
1681,16
1715,15
1746,176
1746,176
1779,4
1779,4
1816,4
1816,4
1816,4
1850,5
1850,5
1876,27
1876,27
1909,9
1915,144
1915,144
1953,8
1953,8
1993,6
1993,6
1993,6
2031,5
2031,5
2074,6
2078,124
2078,124
2120,6
2120,6
2168,3
