Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,100
1376.0,41.0,100,100.0,100
1609.0,31.0,100,100.0,100
1749.0,37.0,100,12.5,100
1909.0,122.0,100,100.0,100
1963.0,0.0,100,100.0,100
2021.0,54.0,100,100.0,100
2135.0,57.0,100,100.0,100
2254.0,51.0,100,100.0,100
2383.0,61.0,100,100.0,100
2515.0,57.0,100,12.5,100
2660.0,61.0,100,100.0,100
2770.0,56.0,100,100.0,100
2915.0,57.0,100,12.5,100
3083.0,49.0,100,12.5,100
3213.0,60.0,100,100.0,100
3375.0,61.0,100,12.5,100
3533.0,59.0,100,100.0,100
3719.0,52.0,100,100.0,100
3874.0,57.0,100,12.5,100
4061.0,49.0,100,100.0,100
4229.0,50.0,100,100.0,100
4418.0,62.0,100,100.0,100
4612.0,58.0,100,100.0,100
4813.0,54.0,100,12.5,100
5006.0,60.0,100,100.0,100
5206.0,67.0,100,100.0,100
5419.0,55.0,100,100.0,100
5626.0,65.0,100,100.0,100
5846.0,61.0,100,12.5,100
6085.0,62.0,100,100.0,100
6315.0,53.0,100,100.0,100
6523.0,59.0,100,100.0,100
6760.0,53.0,100,12.5,100
6968.0,66.0,100,100.0,100
7213.0,56.0,100,100.0,100
7437.0,58.0,100,100.0,100
7664.0,59.0,100,100.0,100
7914.0,69.0,100,100.0,100
8174.0,56.0,100,100.0,100
8421.0,65.0,100,100.0,100
8674.0,57.0,100,100.0,100
8961.0,65.0,100,100.0,100
9234.0,61.0,100,12.5,100
9555.0,69.0,100,100.0,100
9869.0,77.0,100,100.0,100
10167.0,93.0,100,100.0,100
10464.0,100.0,100,100.0,100
10768.0,61.0,100,12.5,100
11063.0,75.0,100,12.5,100
11368.0,61.0,100,100.0,100
11682.0,64.0,100,100.0,100
11984.0,65.0,100,100.0,100
12330.0,64.0,100,100.0,100
12653.0,66.0,100,100.0,100
13014.0,60.0,100,100.0,100
13330.0,58.0,100,100.0,100
13663.0,73.0,100,12.5,100
13994.0,0.0,100,100.0,100
14325.0,0.0,100,100.0,100
14675.0,91.0,100,12.5,100
15023.0,116.0,100,100.0,100
15375.0,0.0,100,100.0,100
15749.0,105.0,100,12.5,100
16114.0,111.0,100,12.5,100
16503.0,0.0,100,100.0,100
16884.0,103.0,100,12.5,100
17263.0,114.0,100,12.5,100
17646.0,113.0,100,100.0,100
18056.0,0.0,100,100.0,100
18460.0,110.0,100,100.0,100
18880.0,0.0,100,100.0,100
19302.0,107.0,100,12.5,100
19743.0,117.0,100,12.5,100
20163.0,114.0,100,12.5,100
20608.0,95.0,100,12.5,100
21055.0,91.0,100,12.5,100
21473.0,115.0,100,12.5,100
22449.0,118.0,100,12.5,100
22898.0,107.0,100,12.5,100
23313.0,115.0,100,12.5,100
23749.0,107.0,100,12.5,100
24187.0,129.0,100,12.5,100
24617.0,126.0,100,12.5,100
25049.0,110.0,100,100.0,100
25497.0,123.0,100,12.5,100
25949.0,113.0,100,12.5,100
26393.0,122.0,100,12.5,100
26857.0,118.0,100,12.5,100
27306.0,121.0,100,12.5,100
27773.0,123.0,100,100.0,100
28249.0,115.0,100,12.5,100
28696.0,118.0,100,12.5,100
29174.0,126.0,100,12.5,100
29624.0,109.0,100,100.0,100
30065.0,111.0,100,12.5,100
30529.0,121.0,100,12.5,100
30993.0,122.0,100,12.5,100
31489.0,127.0,100,100.0,100
32012.0,120.0,100,12.5,100
32545.0,118.0,100,100.0,100
33060.0,114.0,100,12.5,100
33563.0,124.0,100,12.5,100
34074.0,122.0,100,12.5,100
34568.0,121.0,100,100.0,100
35067.0,96.0,100,12.5,100
35563.0,115.0,100,12.5,100
36064.0,129.0,100,12.5,100
36577.0,110.0,100,100.0,100
37088.0,108.0,100,12.5,100
37596.0,109.0,100,12.5,100
38111.0,125.0,100,12.5,100
38616.0,126.0,100,100.0,100
39131.0,120.0,100,100.0,100
39654.0,111.0,100,100.0,100
40178.0,119.0,100,12.5,100
40722.0,127.0,100,12.5,100
41260.0,125.0,100,12.5,100
41811.0,117.0,100,100.0,100
42347.0,87.0,100,100.0,100
42897.0,108.0,100,12.5,100
43451.0,124.0,100,100.0,100
44023.0,94.0,100,12.5,100
44560.0,116.0,100,12.5,100
45080.0,115.0,100,12.5,100
45619.0,115.0,100,12.5,100
46150.0,117.0,100,12.5,100
46693.0,120.0,100,12.5,100
47223.0,125.0,100,100.0,100
48456.0,108.0,100,12.5,100
48990.0,116.0,100,12.5,100
49512.0,103.0,100,12.5,100
50068.0,130.0,100,12.5,100
50598.0,107.0,100,12.5,100
51136.0,127.0,100,12.5,100
51694.0,117.0,100,12.5,100
52243.0,128.0,100,100.0,100
52800.0,110.0,100,12.5,100
53363.0,124.0,100,12.5,100
53933.0,127.0,100,12.5,100
54504.0,115.0,100,100.0,100
55069.0,100.0,100,12.5,100
55647.0,130.0,100,12.5,100
56204.0,126.0,100,12.5,100
56778.0,134.0,100,12.5,100
57356.0,123.0,100,12.5,100
57933.0,122.0,100,12.5,100
58504.0,117.0,100,12.5,100
59081.0,132.0,100,12.5,100
59689.0,124.0,100,12.5,100
60273.0,109.0,100,100.0,100
60866.0,112.0,100,12.5,100
61493.0,59.0,100,100.0,100
62071.0,116.0,100,12.5,100
62651.0,109.0,100,100.0,100
63245.0,101.0,100,12.5,100
63863.0,119.0,100,12.5,100
64466.0,129.0,100,12.5,100
65053.0,118.0,100,12.5,100
65691.0,124.0,100,12.5,100
66346.0,116.0,100,12.5,100
66978.0,110.0,100,12.5,100
67624.0,119.0,100,12.5,100
68260.0,117.0,100,12.5,100
68907.0,126.0,100,12.5,100
69516.0,107.0,100,12.5,100
70153.0,126.0,100,12.5,100
70792.0,118.0,100,100.0,100
71440.0,110.0,100,12.5,100
72060.0,129.0,100,12.5,100
72702.0,128.0,100,100.0,100
73345.0,110.0,100,12.5,100
74001.0,123.0,100,12.5,100
74671.0,130.0,100,12.5,100
75301.0,118.0,100,12.5,100
75992.0,123.0,100,12.5,100
76659.0,121.0,100,100.0,100
77317.0,109.0,100,12.5,100
77980.0,131.0,100,12.5,100
79635.0,117.0,100,12.5,100
80284.0,123.0,100,12.5,100
80947.0,117.0,100,12.5,100
81592.0,128.0,100,12.5,100
82238.0,112.0,100,12.5,100
82900.0,127.0,100,12.5,100
83564.0,120.0,100,12.5,100
84223.0,118.0,100,12.5,100
84892.0,128.0,100,12.5,100
85572.0,106.0,100,12.5,100
86241.0,59.0,100,12.5,100
86926.0,59.0,100,100.0,100
87647.0,212.0,100,12.5,100
88368.0,324.0,100,100.0,100
89071.0,153.0,100,12.5,100
89754.0,545.0,100,12.5,100
90426.0,212.0,100,100.0,100
91150.0,147.0,100,100.0,100
91891.0,100.0,100,100.0,100
92610.0,85.0,100,12.5,100
93307.0,102.0,100,12.5,100
93957.0,93.0,100,12.5,100
94625.0,107.0,100,12.5,100
95301.0,97.0,100,12.5,100
