Time,GC Util
0,0
0,0
610,21
610,21
620,19
620,19
628,134
630,52
636,113
643,80
647,68
647,68
652,76
652,76
659,43
659,43
1016,30
1016,30
1466,31
1466,31
1485,169
1515,100
1539,79
1539,79
1567,133
1567,133
1665,64
1665,64
1729,150
1729,150
1796,97
1796,97
1868,91
1868,91
1915,97
1915,97
1965,81
1965,81
2023,113
2023,113
2070,118
2070,118
2109,110
2109,110
2154,139
2154,139
2206,129
2206,129
2291,147
2291,147
2420,141
0,0
0,0
644,19
644,19
653,20
653,20
661,142
664,71
670,99
670,99
678,85
678,85
686,96
695,110
703,30
703,30
1027,39
1027,39
1463,41
1463,41
1496,223
1528,54
1546,181
1546,181
1564,180
1564,180
1637,58
1637,58
1708,165
1708,165
1781,106
1781,106
1840,105
1840,105
1877,96
1877,96
1931,199
1931,199
1967,85
1967,85
2023,230
2023,230
2072,119
2072,119
2106,126
2106,126
2171,159
2171,159
2245,136
2245,136
2325,146
2325,146
2431,138
0,0
0,0
633,19
633,19
644,14
644,14
654,63
656,39
664,75
671,118
677,75
677,75
683,71
683,71
691,37
691,37
1013,39
1013,39
1462,42
1462,42
1491,240
1539,58
1561,200
1561,200
1583,184
1583,184
1634,68
1634,68
1650,252
1680,181
1709,142
1709,142
1740,212
1740,212
1818,114
1818,114
1889,208
1889,208
1928,127
1928,127
1970,254
1970,254
2019,257
2019,257
2060,147
2060,147
2100,104
2100,104
2149,126
2149,126
2215,104
2215,104
2309,163
2309,163
2401,161
2401,161
4980,170
0,0
0,0
538,26
538,26
549,17
549,17
555,170
557,26
561,44
561,44
566,41
566,41
570,93
573,31
579,35
579,35
863,33
863,33
1262,36
1262,36
1290,215
1316,40
1334,115
1334,115
1353,147
1353,147
1462,50
1462,50
1532,51
1532,51
1588,78
1588,78
1635,77
1635,77
1685,78
1685,78
1730,195
1730,195
1762,100
1762,100
1809,104
1809,104
1858,110
1858,110
1901,126
1901,126
1955,114
1955,114
2016,139
2016,139
2118,148
2118,148
2196,137
2196,137
2294,195
0,0
0,0
539,28
539,28
547,19
547,19
553,182
555,46
560,168
560,168
564,50
564,50
568,165
572,99
578,120
578,120
887,44
887,44
1280,43
1280,43
1298,183
1324,161
1350,171
1350,171
1375,54
1375,54
1444,50
1444,50
1471,50
1471,50
1547,53
1547,53
1619,224
1619,224
1671,109
1671,109
1703,110
1703,110
1748,237
1748,237
1782,119
1782,119
1831,134
1831,134
1884,146
1884,146
1943,154
1943,154
2006,116
2006,116
2093,137
2093,137
2203,145
0,0
0,0
521,36
521,36
533,47
533,47
541,129
544,52
550,68
550,68
557,101
557,101
563,113
571,111
581,113
581,113
860,48
860,48
1193,51
1193,51
1211,228
