Time,GC Util
0,0
0,0
606,26
606,26
615,27
615,27
622,182
624,106
628,114
629,124
634,122
634,122
638,109
638,109
642,151
646,88
649,183
649,183
653,134
653,134
657,213
662,114
665,89
665,89
669,189
669,189
675,113
675,113
681,122
681,122
688,97
688,97
694,123
694,123
700,95
700,95
706,120
706,120
712,121
712,121
718,122
718,122
724,95
724,95
730,121
730,121
736,111
736,111
742,121
742,121
748,109
748,109
754,119
754,119
761,95
761,95
766,58
766,58
2265,34
2265,34
2387,37
2387,37
2426,151
2458,153
2478,60
2478,60
2508,30
2508,30
2580,43
2580,43
2623,45
2623,45
2639,238
2661,132
2687,141
2687,141
2723,34
2723,34
2782,45
2782,45
2833,179
2833,179
2874,70
2874,70
2910,214
2910,214
2936,72
2936,72
2999,86
2999,86
3078,101
3078,101
3144,81
3144,81
3198,74
3198,74
3244,84
3244,84
3311,74
3311,74
3360,83
3360,83
3412,96
3412,96
3451,82
3451,82
3503,72
3503,72
3547,72
3547,72
3632,76
3632,76
3693,83
3693,83
3764,84
3764,84
3809,94
3809,94
3870,70
