Time,GC Util,heapSize,numThreads,GCInterval,Container
0.0,3.0,100,100,140.85,02
0.0,3.0,100,100,100,02
52.0,0.0,100,100,100,02
52.0,0.0,100,100,0.05,02
80.0,0.0,100,100,0.05,02
80.0,0.0,100,100,0.05,02
99.0,59.0,100,100,0.05,02
99.0,59.0,100,100,0.05,02
134.0,67.0,100,100.0,0.05,02
134.0,67.0,100,100.0,104.45,02
156.0,36.0,100,100.0,104.45,02
156.0,36.0,100,100.0,107.25,02
181.0,50.0,100,100.0,107.25,02
181.0,50.0,100,100.0,112.45,02
235.0,21.0,104.69,100.0,112.45,02
235.0,21.0,104.69,100.0,112.45,02
273.0,83.0,104.69,100.0,112.45,02
273.0,83.0,104.69,100.0,100.45,02
301.0,17.0,104.69,100.0,100.45,02
301.0,17.0,104.69,100.0,106.45,02
360.0,12.0,104.69,100.0,106.45,02
360.0,12.0,104.69,100.0,112.85,02
376.0,8.0,104.69,100.0,112.85,02
376.0,8.0,104.69,100.0,115.25,02
389.0,54.0,104.69,100.0,115.25,02
389.0,54.0,104.69,100.0,102.05,02
396.0,65.0,104.69,100.0,102.05,02
396.0,65.0,104.69,100.0,97.25,02
430.0,133.0,104.69,100.0,97.25,02
430.0,133.0,104.69,100.0,102.05,02
534.0,27.0,104.69,100.0,102.05,02
534.0,27.0,104.69,100.0,108.45,02
594.0,6.0,104.69,100.0,108.45,02
594.0,6.0,104.69,100.0,115.25,02
623.0,7.0,104.69,100.0,115.25,02
623.0,7.0,104.69,100.0,121.25,02
631.0,9.0,104.69,50.0,121.25,02
631.0,9.0,104.69,50.0,99.25,02
1638.0,97.0,139.06,100.0,99.25,02
1638.0,97.0,139.06,100.0,99.25,02
3655.0,30.0,140.62,100.0,99.25,02
3655.0,30.0,140.62,100.0,99.25,02
5521.0,43.0,142.19,100.0,99.25,02
5521.0,43.0,142.19,100.0,99.25,02
6876.0,76.0,142.19,100.0,99.25,02
6876.0,76.0,142.19,100.0,104.45,02
7536.0,1.0,143.75,100.0,104.45,02
7536.0,1.0,143.75,100.0,104.45,02
8123.0,89.0,145.31,6.25,104.45,02
8123.0,89.0,145.31,6.25,104.45,02
8995.0,102.0,145.31,100.0,104.45,02
8995.0,102.0,145.31,100.0,105.65,02
10735.0,1.0,153.91,100.0,105.65,02
10735.0,1.0,153.91,100.0,105.65,02
12468.0,6.0,155.47,6.25,105.65,02
12468.0,6.0,155.47,6.25,105.65,02
14126.0,10.0,157.03,100.0,105.65,02
14126.0,10.0,157.03,100.0,105.65,02
15533.0,59.0,158.59,100.0,105.65,02
15533.0,59.0,158.59,100.0,105.65,02
16743.0,51.0,160.16,100.0,105.65,02
16743.0,51.0,160.16,100.0,105.65,02
17741.0,53.0,161.72,100.0,105.65,02
17741.0,53.0,161.72,100.0,105.65,02
18649.0,49.0,163.28,6.25,105.65,02
18649.0,49.0,163.28,6.25,105.65,02
19988.0,60.0,164.84,100.0,105.65,02
19988.0,60.0,164.84,100.0,105.65,02
21398.0,52.0,164.84,100.0,105.65,02
21398.0,52.0,164.84,100.0,101.25,02
22491.0,1.0,164.84,100.0,101.25,02
22491.0,1.0,164.84,100.0,108.45,02
23903.0,0.0,164.84,100.0,108.45,02
23903.0,0.0,164.84,100.0,107.65,02
25784.0,0.0,164.84,100.0,107.65,02
25784.0,0.0,164.84,100.0,114.85,02
27660.0,0.0,164.84,100.0,114.85,02
27660.0,0.0,164.84,100.0,122.05,02
29773.0,0.0,164.84,100.0,122.05,02
29773.0,0.0,164.84,100.0,129.25,02
31712.0,0.0,164.84,100.0,129.25,02
31712.0,0.0,164.84,100.0,136.45,02
33587.0,0.0,164.84,100.0,136.45,02
33587.0,0.0,164.84,100.0,143.65,02
35506.0,0.0,164.84,100.0,143.65,02
35506.0,0.0,164.84,100.0,107.65,02
37391.0,0.0,164.84,100.0,107.65,02
37391.0,0.0,164.84,100.0,114.85,02
39658.0,0.0,164.84,100.0,114.85,02
39658.0,0.0,164.84,100.0,122.05,02
41360.0,0.0,164.84,100.0,122.05,02
41360.0,0.0,164.84,100.0,129.25,02
43399.0,0.0,164.84,100.0,129.25,02
43399.0,0.0,164.84,100.0,136.45,02
45635.0,0.0,164.84,100.0,136.45,02
45635.0,0.0,164.84,100.0,143.65,02
47447.0,0.0,164.84,100.0,143.65,02
47447.0,0.0,164.84,100.0,107.65,02
49247.0,0.0,164.84,100.0,107.65,02
49247.0,0.0,164.84,100.0,114.85,02
51473.0,0.0,164.84,100.0,114.85,02
51473.0,0.0,164.84,100.0,122.05,02
53823.0,0.0,164.84,100.0,122.05,02
53823.0,0.0,164.84,100.0,129.25,02
56031.0,0.0,164.84,100.0,129.25,02
56031.0,0.0,164.84,100.0,136.45,02
58157.0,0.0,164.84,100.0,136.45,02
58157.0,0.0,164.84,100.0,143.65,02
60395.0,0.0,164.84,100.0,143.65,02
60395.0,0.0,164.84,100.0,107.65,02
62819.0,0.0,166.41,100.0,107.65,02
62819.0,0.0,166.41,100.0,107.65,02
65135.0,57.0,166.41,100.0,107.65,02
65135.0,57.0,166.41,100.0,109.65,02
67045.0,0.0,166.41,100.0,109.65,02
67045.0,0.0,166.41,100.0,116.85,02
69099.0,0.0,166.41,100.0,116.85,02
69099.0,0.0,166.41,100.0,123.65,02
71225.0,0.0,166.41,100.0,123.65,02
71225.0,0.0,166.41,100.0,130.85,02
73261.0,0.0,166.41,100.0,130.85,02
73261.0,0.0,166.41,100.0,107.65,02
75317.0,0.0,166.41,100.0,107.65,02
75317.0,0.0,166.41,100.0,114.85,02
77719.0,0.0,166.41,100.0,114.85,02
77719.0,0.0,166.41,100.0,122.05,02
79958.0,0.0,166.41,100.0,122.05,02
79958.0,0.0,166.41,100.0,129.25,02
81889.0,0.0,166.41,100.0,129.25,02
81889.0,0.0,166.41,100.0,136.45,02
84292.0,0.0,166.41,100.0,136.45,02
84292.0,0.0,166.41,100.0,143.65,02
86589.0,0.0,166.41,100.0,143.65,02
86589.0,0.0,166.41,100.0,107.65,02
88523.0,0.0,166.41,100.0,107.65,02
88523.0,0.0,166.41,100.0,114.85,02
90451.0,0.0,166.41,100.0,114.85,02
90451.0,0.0,166.41,100.0,122.05,02
92245.0,0.0,166.41,100.0,122.05,02
92245.0,0.0,166.41,100.0,129.25,02
94431.0,0.0,166.41,100.0,129.25,02
94431.0,0.0,166.41,100.0,136.45,02
96842.0,0.0,166.41,100.0,136.45,02
96842.0,0.0,166.41,100.0,143.65,02
98724.0,0.0,166.41,100.0,143.65,02
98724.0,0.0,166.41,100.0,107.65,02
100538.0,0.0,166.41,100.0,107.65,02
100538.0,0.0,166.41,100.0,114.85,02
102574.0,0.0,166.41,100.0,114.85,02
102574.0,0.0,166.41,100.0,122.05,02
105273.0,0.0,166.41,100.0,122.05,02
105273.0,0.0,166.41,100.0,129.25,02
107096.0,0.0,166.41,100.0,129.25,02
107096.0,0.0,166.41,100.0,136.45,02
108965.0,0.0,166.41,100.0,136.45,02
108965.0,0.0,166.41,100.0,143.65,02
111529.0,0.0,166.41,100.0,143.65,02
111529.0,0.0,166.41,100.0,107.65,02
113737.0,0.0,167.97,100.0,107.65,02
113737.0,0.0,167.97,100.0,107.65,02
115706.0,35.0,167.97,100.0,107.65,02
115706.0,35.0,167.97,100.0,110.05,02
117970.0,0.0,167.97,100.0,110.05,02
117970.0,0.0,167.97,100.0,117.25,02
120112.0,0.0,167.97,100.0,117.25,02
120112.0,0.0,167.97,100.0,124.45,02
122305.0,0.0,167.97,100.0,124.45,02
122305.0,0.0,167.97,100.0,131.65,02
124257.0,0.0,167.97,100.0,131.65,02
124257.0,0.0,167.97,100.0,107.65,02
124481.0,0.0,167.97,100.0,107.65,02
124481.0,0.0,167.97,100.0,114.85,02
124633.0,2.0,167.97,100.0,114.85,02
124633.0,2.0,167.97,100.0,121.25,02
124726.0,5.0,167.97,100.0,121.25,02
124726.0,5.0,167.97,100.0,128.05,02
124847.0,5.0,167.97,100.0,128.05,02
124847.0,5.0,167.97,100.0,134.45,02
125587.0,7.0,167.97,100.0,134.45,02
125587.0,7.0,167.97,100.0,141.65,02
125665.0,1.0,167.97,100.0,141.65,02
125665.0,1.0,167.97,100.0,106.45,02
125806.0,13.0,172.66,100.0,106.45,02
125806.0,13.0,172.66,100.0,106.45,02
125904.0,0.0,172.66,100.0,106.45,02
125904.0,0.0,172.66,100.0,110.85,02
125941.0,21.0,172.66,100.0,110.85,02
125941.0,21.0,172.66,100.0,114.85,02
126031.0,35.0,172.66,100.0,114.85,02
126031.0,35.0,172.66,100.0,120.85,02
126095.0,12.0,172.66,100.0,120.85,02
126095.0,12.0,172.66,100.0,125.25,02
126178.0,30.0,172.66,100.0,125.25,02
126178.0,30.0,172.66,100.0,106.85,02
126247.0,9.0,172.66,100.0,106.85,02
126247.0,9.0,172.66,100.0,113.65,02
126321.0,7.0,172.66,100.0,113.65,02
126321.0,7.0,172.66,100.0,119.65,02
