Time,GC Util
0,0
0,0
351,83
351,83
544,69
548,32
551,4
551,4
636,73
735,2
738,86
784,4
787,82
858,3
860,89
984,1
988,131
1061,2
1063,169
1098,1
1100,139
1166,2
1168,144
1205,4
1207,150
1237,6
1240,164
1296,1
1299,161
1340,2
1342,151
1377,5
1379,156
1425,3
1426,155
1475,3
1476,154
1498,7
1500,166
1500,166
1556,3
1556,3
1558,159
1558,159
1618,124
1618,124
1652,143
1652,143
1710,3
1710,3
1712,163
1712,163
1758,3
1758,3
1760,158
1760,158
1798,123
1798,123
1852,111
1891,4
1891,4
1893,157
1893,157
1946,3
1946,3
1951,140
1998,3
2000,163
2031,5
2033,155
2088,3
2090,155
2090,155
2144,149
2172,5
2174,161
2174,161
2225,3
2225,3
2227,136
2227,136
2269,4
2269,4
2271,157
2271,157
2305,5
2305,5
2306,154
2306,154
2356,126
2356,126
2402,133
2434,6
2436,149
2436,149
2497,2
2497,2
2499,162
2537,5
2539,165
2539,165
2592,2
2592,2
2594,157
2594,157
2631,4
2631,4
2633,160
2672,5
2674,160
2724,3
2726,166
2726,166
2777,132
2804,5
2806,157
2806,157
2851,3
2851,3
2853,163
2853,163
2901,114
2932,4
2934,146
2984,3
2984,3
2986,158
2986,158
3027,123
3027,123
3073,3
3073,3
3077,148
3117,4
3118,155
3118,155
3158,129
3158,129
3206,3
3206,3
3208,162
3208,162
3254,106
3254,106
3295,3
3295,3
3297,162
3297,162
3343,3
3343,3
3344,159
3344,159
3401,128
3428,6
3430,161
3430,161
3475,3
3475,3
3477,130
3477,130
3526,3
3526,3
3528,156
3528,156
3565,5
3565,5
3568,170
3568,170
3614,5
3614,5
3616,161
3657,4
3659,161
3659,161
3697,5
3697,5
3699,163
3699,163
3748,3
3748,3
3750,156
3750,156
3789,5
3789,5
3791,154
3791,154
3833,4
3833,4
3834,164
3834,164
3874,144
3874,144
3914,136
3914,136
3956,3
3956,3
3958,145
3958,145
4004,3
4004,3
4006,164
4030,6
4032,162
4032,162
4078,150
4078,150
4130,108
4130,108
4160,5
4160,5
4162,162
4162,162
4213,2
4213,2
4215,159
4215,159
4258,3
4258,3
4260,171
4260,171
4289,7
4289,7
4291,170
4291,170
4345,4
4345,4
4347,171
4394,3
4395,159
4395,159
4426,5
4426,5
4429,161
4429,161
4483,3
4483,3
4485,163
4485,163
4524,4
4524,4
4526,169
4568,4
4571,155
4618,4
4621,168
4659,2
4661,155
4661,155
4709,3
4709,3
4712,163
4754,5
4754,5
4756,166
4790,6
4790,6
4791,151
4834,4
4834,4
4836,143
4836,143
4888,3
4888,3
4890,160
4890,160
4924,123
4924,123
4975,137
5023,4
5025,144
5060,5
5062,160
5062,160
