Run,Time,JVM
1,8222,JDK2-2-2
2,8620,JDK2-2-2
3,7883,JDK2-2-2
4,7915,JDK2-2-2
5,8626,JDK2-2-2
6,7375,JDK2-2-2
7,6831,JDK2-2-2
8,8333,JDK2-2-2
9,7592,JDK2-2-2
10,7884,JDK2-2-2
11,8457,JDK2-2-2
12,8248,JDK2-2-2
13,8133,JDK2-2-2
14,7917,JDK2-2-2
15,7927,JDK2-2-2
16,9041,JDK2-2-2
1,6190,JDKF
2,5930,JDKF
3,6019,JDKF
4,6022,JDKF
5,6237,JDKF
6,5995,JDKF
7,5397,JDKF
8,5967,JDKF
9,5677,JDKF
10,5721,JDKF
11,5976,JDKF
12,5829,JDKF
13,5433,JDKF
14,5823,JDKF
15,5675,JDKF
16,6086,JDKF
1,6322,JDKE
2,6724,JDKE
3,6670,JDKE
4,6467,JDKE
5,6190,JDKE
6,6530,JDKE
7,6683,JDKE
8,6126,JDKE
9,5579,JDKE
10,6415,JDKE
11,6488,JDKE
12,6546,JDKE
13,6215,JDKE
14,6209,JDKE
15,6500,JDKE
16,6419,JDKE
1,8478,JDK2-3-2
2,7925,JDK2-3-2
3,7802,JDK2-3-2
4,8063,JDK2-3-2
5,8149,JDK2-3-2
6,7508,JDK2-3-2
7,8427,JDK2-3-2
8,8254,JDK2-3-2
9,7442,JDK2-3-2
10,7827,JDK2-3-2
11,8155,JDK2-3-2
12,8800,JDK2-3-2
13,7274,JDK2-3-2
14,7524,JDK2-3-2
15,7668,JDK2-3-2
16,7155,JDK2-3-2
1,7533,JDK3-2-3
2,7666,JDK3-2-3
3,6500,JDK3-2-3
4,6890,JDK3-2-3
5,8193,JDK3-2-3
6,7267,JDK3-2-3
7,7219,JDK3-2-3
8,8422,JDK3-2-3
9,7194,JDK3-2-3
10,8378,JDK3-2-3
11,9059,JDK3-2-3
12,7931,JDK3-2-3
13,8285,JDK3-2-3
14,6799,JDK3-2-3
15,7748,JDK3-2-3
16,8412,JDK3-2-3
1,6809,JDK2-2-1
2,7132,JDK2-2-1
3,7678,JDK2-2-1
4,6440,JDK2-2-1
5,8074,JDK2-2-1
6,7293,JDK2-2-1
7,7790,JDK2-2-1
8,7745,JDK2-2-1
9,7555,JDK2-2-1
10,6523,JDK2-2-1
11,8672,JDK2-2-1
12,7276,JDK2-2-1
13,8747,JDK2-2-1
14,7526,JDK2-2-1
15,7045,JDK2-2-1
16,6999,JDK2-2-1
1,7237,JDK5-4-4
2,8005,JDK5-4-4
3,8431,JDK5-4-4
4,6810,JDK5-4-4
5,7431,JDK5-4-4
6,7796,JDK5-4-4
7,7710,JDK5-4-4
8,7923,JDK5-4-4
9,7507,JDK5-4-4
10,7978,JDK5-4-4
11,6942,JDK5-4-4
12,6677,JDK5-4-4
13,6812,JDK5-4-4
14,7937,JDK5-4-4
15,6555,JDK5-4-4
16,7810,JDK5-4-4
1,8773,JDK3-2-1
2,8283,JDK3-2-1
3,8484,JDK3-2-1
4,8855,JDK3-2-1
5,8030,JDK3-2-1
6,7446,JDK3-2-1
7,6994,JDK3-2-1
8,7644,JDK3-2-1
9,7138,JDK3-2-1
10,7819,JDK3-2-1
11,7586,JDK3-2-1
12,8544,JDK3-2-1
13,7543,JDK3-2-1
14,8896,JDK3-2-1
15,8428,JDK3-2-1
16,8794,JDK3-2-1
1,7639,JDK8-9-9
2,7037,JDK8-9-9
3,6872,JDK8-9-9
4,7517,JDK8-9-9
5,8184,JDK8-9-9
6,7115,JDK8-9-9
7,7380,JDK8-9-9
8,6891,JDK8-9-9
9,7721,JDK8-9-9
10,8531,JDK8-9-9
11,6514,JDK8-9-9
12,7487,JDK8-9-9
13,7644,JDK8-9-9
14,7862,JDK8-9-9
15,7482,JDK8-9-9
16,6658,JDK8-9-9
1,8434,JDK1-1-3
2,8172,JDK1-1-3
3,8899,JDK1-1-3
4,7110,JDK1-1-3
5,8143,JDK1-1-3
6,7495,JDK1-1-3
7,7664,JDK1-1-3
8,8157,JDK1-1-3
9,7953,JDK1-1-3
10,8112,JDK1-1-3
11,8713,JDK1-1-3
12,7021,JDK1-1-3
13,8765,JDK1-1-3
14,8810,JDK1-1-3
15,8244,JDK1-1-3
16,9838,JDK1-1-3
1,7595,JDK5-6-7
2,7833,JDK5-6-7
3,7527,JDK5-6-7
4,6737,JDK5-6-7
5,7786,JDK5-6-7
6,8392,JDK5-6-7
7,7537,JDK5-6-7
8,7034,JDK5-6-7
9,7874,JDK5-6-7
10,7135,JDK5-6-7
11,7603,JDK5-6-7
12,7095,JDK5-6-7
13,7924,JDK5-6-7
14,7227,JDK5-6-7
15,7804,JDK5-6-7
16,7396,JDK5-6-7
