Run,Time,JVM
1,8148,JDK5-6-7
2,8727,JDK5-6-7
3,8751,JDK5-6-7
4,8875,JDK5-6-7
5,8378,JDK5-6-7
6,8724,JDK5-6-7
7,8795,JDK5-6-7
8,8662,JDK5-6-7
9,8195,JDK5-6-7
10,8849,JDK5-6-7
11,8134,JDK5-6-7
12,8879,JDK5-6-7
13,12073,JDK5-6-7
14,8518,JDK5-6-7
15,11374,JDK5-6-7
16,7002,JDK5-6-7
1,7457,JDK8-9-9
2,7272,JDK8-9-9
3,7121,JDK8-9-9
4,7139,JDK8-9-9
5,7322,JDK8-9-9
6,7367,JDK8-9-9
7,7294,JDK8-9-9
8,7441,JDK8-9-9
9,7193,JDK8-9-9
10,7209,JDK8-9-9
11,7208,JDK8-9-9
12,7265,JDK8-9-9
13,7478,JDK8-9-9
14,7535,JDK8-9-9
15,8907,JDK8-9-9
16,7240,JDK8-9-9
1,13054,JDK1-1-3
2,15083,JDK1-1-3
3,14561,JDK1-1-3
4,14830,JDK1-1-3
5,15504,JDK1-1-3
6,14246,JDK1-1-3
7,14966,JDK1-1-3
8,14720,JDK1-1-3
9,13525,JDK1-1-3
10,13317,JDK1-1-3
11,14418,JDK1-1-3
12,15058,JDK1-1-3
13,14117,JDK1-1-3
14,15079,JDK1-1-3
15,14808,JDK1-1-3
16,14517,JDK1-1-3
1,10218,JDK2-3-2
2,10704,JDK2-3-2
3,9549,JDK2-3-2
4,10375,JDK2-3-2
5,14157,JDK2-3-2
6,10205,JDK2-3-2
7,9528,JDK2-3-2
8,10798,JDK2-3-2
9,10477,JDK2-3-2
10,10210,JDK2-3-2
11,13303,JDK2-3-2
12,9719,JDK2-3-2
13,10150,JDK2-3-2
14,10905,JDK2-3-2
15,10715,JDK2-3-2
16,10580,JDK2-3-2
1,3975,JDKF
2,4111,JDKF
3,4037,JDKF
4,3930,JDKF
5,4085,JDKF
6,4016,JDKF
7,4096,JDKF
8,3985,JDKF
9,4149,JDKF
10,4017,JDKF
11,3902,JDKF
12,4121,JDKF
13,4045,JDKF
14,3927,JDKF
15,4151,JDKF
16,3845,JDKF
1,11873,JDK2-2-2
2,10936,JDK2-2-2
3,9040,JDK2-2-2
4,9450,JDK2-2-2
5,10497,JDK2-2-2
6,10227,JDK2-2-2
7,9935,JDK2-2-2
8,10569,JDK2-2-2
9,10001,JDK2-2-2
10,11528,JDK2-2-2
11,10044,JDK2-2-2
12,10489,JDK2-2-2
13,10602,JDK2-2-2
14,11195,JDK2-2-2
15,11122,JDK2-2-2
16,10471,JDK2-2-2
1,8949,JDK5-4-4
2,8694,JDK5-4-4
3,8161,JDK5-4-4
4,8797,JDK5-4-4
5,8389,JDK5-4-4
6,12253,JDK5-4-4
7,11242,JDK5-4-4
8,8703,JDK5-4-4
9,8531,JDK5-4-4
10,8772,JDK5-4-4
11,8900,JDK5-4-4
12,8637,JDK5-4-4
13,8429,JDK5-4-4
14,9369,JDK5-4-4
15,8245,JDK5-4-4
16,8456,JDK5-4-4
1,10473,JDK3-2-1
2,10858,JDK3-2-1
3,10768,JDK3-2-1
4,10002,JDK3-2-1
5,10970,JDK3-2-1
6,10462,JDK3-2-1
7,10420,JDK3-2-1
8,10498,JDK3-2-1
9,10034,JDK3-2-1
10,11114,JDK3-2-1
11,10895,JDK3-2-1
12,10901,JDK3-2-1
13,9232,JDK3-2-1
14,10517,JDK3-2-1
15,10015,JDK3-2-1
16,11147,JDK3-2-1
1,10121,JDK3-2-3
2,10204,JDK3-2-3
3,11437,JDK3-2-3
4,9281,JDK3-2-3
5,10919,JDK3-2-3
6,9635,JDK3-2-3
7,10171,JDK3-2-3
8,9559,JDK3-2-3
9,10087,JDK3-2-3
10,11180,JDK3-2-3
11,11144,JDK3-2-3
12,9543,JDK3-2-3
13,10162,JDK3-2-3
14,9074,JDK3-2-3
15,10388,JDK3-2-3
16,12368,JDK3-2-3
1,4373,JDKE
2,4159,JDKE
3,4362,JDKE
4,4225,JDKE
5,4284,JDKE
6,4157,JDKE
7,4187,JDKE
8,4327,JDKE
9,4597,JDKE
10,4302,JDKE
11,4235,JDKE
12,4387,JDKE
13,4319,JDKE
14,3801,JDKE
15,4308,JDKE
16,3837,JDKE
1,10250,JDK2-2-1
2,11083,JDK2-2-1
3,11298,JDK2-2-1
4,10861,JDK2-2-1
5,10089,JDK2-2-1
6,11226,JDK2-2-1
7,11110,JDK2-2-1
8,11195,JDK2-2-1
9,9766,JDK2-2-1
10,9538,JDK2-2-1
11,8794,JDK2-2-1
12,10606,JDK2-2-1
13,9821,JDK2-2-1
14,11076,JDK2-2-1
15,10029,JDK2-2-1
16,10785,JDK2-2-1
