Run,Time,JVM
1,187898,JDK8-9-9
2,186149,JDK8-9-9
3,188517,JDK8-9-9
4,180752,JDK8-9-9
5,184782,JDK8-9-9
6,179003,JDK8-9-9
7,185553,JDK8-9-9
8,179490,JDK8-9-9
9,179164,JDK8-9-9
10,187477,JDK8-9-9
11,181585,JDK8-9-9
12,189338,JDK8-9-9
13,179099,JDK8-9-9
14,186948,JDK8-9-9
15,180385,JDK8-9-9
16,178941,JDK8-9-9
1,185586,JDK2-2-1
2,180345,JDK2-2-1
3,181183,JDK2-2-1
4,180077,JDK2-2-1
5,179291,JDK2-2-1
6,182214,JDK2-2-1
7,186756,JDK2-2-1
8,180751,JDK2-2-1
9,179376,JDK2-2-1
10,182302,JDK2-2-1
11,179613,JDK2-2-1
12,184885,JDK2-2-1
13,182078,JDK2-2-1
14,181347,JDK2-2-1
15,181162,JDK2-2-1
16,185136,JDK2-2-1
1,181164,JDKE
2,181339,JDKE
3,179797,JDKE
4,180038,JDKE
5,181201,JDKE
6,182169,JDKE
7,181418,JDKE
8,180781,JDKE
9,185411,JDKE
10,181150,JDKE
11,180260,JDKE
12,178514,JDKE
13,182563,JDKE
14,180455,JDKE
15,179659,JDKE
16,184405,JDKE
1,180593,JDK3-2-1
2,182779,JDK3-2-1
3,179767,JDK3-2-1
4,180273,JDK3-2-1
5,186478,JDK3-2-1
6,180920,JDK3-2-1
7,181974,JDK3-2-1
8,180779,JDK3-2-1
9,181846,JDK3-2-1
10,180838,JDK3-2-1
11,179177,JDK3-2-1
12,179940,JDK3-2-1
13,180996,JDK3-2-1
14,180512,JDK3-2-1
15,187671,JDK3-2-1
16,181314,JDK3-2-1
1,179140,JDK2-3-2
2,182138,JDK2-3-2
3,179486,JDK2-3-2
4,180479,JDK2-3-2
5,179460,JDK2-3-2
6,180793,JDK2-3-2
7,184544,JDK2-3-2
8,180654,JDK2-3-2
9,182189,JDK2-3-2
10,180948,JDK2-3-2
11,183501,JDK2-3-2
12,181950,JDK2-3-2
13,180826,JDK2-3-2
14,183888,JDK2-3-2
15,179033,JDK2-3-2
16,181603,JDK2-3-2
1,186269,JDK5-6-7
2,183212,JDK5-6-7
3,180182,JDK5-6-7
4,181973,JDK5-6-7
5,187520,JDK5-6-7
6,179141,JDK5-6-7
7,179546,JDK5-6-7
8,179820,JDK5-6-7
9,179936,JDK5-6-7
10,179775,JDK5-6-7
11,179557,JDK5-6-7
12,179634,JDK5-6-7
13,179621,JDK5-6-7
14,179595,JDK5-6-7
15,187278,JDK5-6-7
16,188763,JDK5-6-7
1,186845,JDK2-2-2
2,178809,JDK2-2-2
3,182192,JDK2-2-2
4,190168,JDK2-2-2
5,183829,JDK2-2-2
6,188684,JDK2-2-2
7,178255,JDK2-2-2
8,182820,JDK2-2-2
9,178886,JDK2-2-2
10,185202,JDK2-2-2
11,186360,JDK2-2-2
12,181862,JDK2-2-2
13,178246,JDK2-2-2
14,176757,JDK2-2-2
15,181865,JDK2-2-2
16,182456,JDK2-2-2
1,181291,JDK1-1-3
2,183772,JDK1-1-3
3,178920,JDK1-1-3
4,184607,JDK1-1-3
5,178979,JDK1-1-3
6,179284,JDK1-1-3
7,178269,JDK1-1-3
8,178408,JDK1-1-3
9,182799,JDK1-1-3
10,179338,JDK1-1-3
11,178008,JDK1-1-3
12,179573,JDK1-1-3
13,178797,JDK1-1-3
14,182776,JDK1-1-3
15,177094,JDK1-1-3
16,182322,JDK1-1-3
1,188507,JDK3-2-3
2,180074,JDK3-2-3
3,183156,JDK3-2-3
4,179539,JDK3-2-3
5,180517,JDK3-2-3
6,185266,JDK3-2-3
7,183075,JDK3-2-3
8,182390,JDK3-2-3
9,180809,JDK3-2-3
10,187563,JDK3-2-3
11,180716,JDK3-2-3
12,187011,JDK3-2-3
13,179953,JDK3-2-3
14,187621,JDK3-2-3
15,183491,JDK3-2-3
16,180722,JDK3-2-3
1,180303,JDK5-4-4
2,181917,JDK5-4-4
3,186610,JDK5-4-4
4,179529,JDK5-4-4
5,188532,JDK5-4-4
6,180649,JDK5-4-4
7,178764,JDK5-4-4
8,178335,JDK5-4-4
9,185307,JDK5-4-4
10,182369,JDK5-4-4
11,186484,JDK5-4-4
12,186754,JDK5-4-4
13,181086,JDK5-4-4
14,183188,JDK5-4-4
15,185385,JDK5-4-4
16,180063,JDK5-4-4
1,180554,JDKF
2,182052,JDKF
3,179997,JDKF
4,180406,JDKF
5,182028,JDKF
6,179816,JDKF
7,184995,JDKF
8,183224,JDKF
9,183632,JDKF
10,180514,JDKF
11,184597,JDKF
12,187614,JDKF
13,180444,JDKF
14,180310,JDKF
15,181783,JDKF
16,182917,JDKF
