Run,Time,JVM
1,108167,JDK5-4-4
2,120319,JDK5-4-4
3,110189,JDK5-4-4
4,101721,JDK5-4-4
5,107929,JDK5-4-4
6,98780,JDK5-4-4
7,101869,JDK5-4-4
8,109535,JDK5-4-4
9,118220,JDK5-4-4
10,100477,JDK5-4-4
11,110102,JDK5-4-4
12,100718,JDK5-4-4
13,115632,JDK5-4-4
14,114003,JDK5-4-4
15,110050,JDK5-4-4
16,101202,JDK5-4-4
1,105074,JDK2-2-2
2,114770,JDK2-2-2
3,113438,JDK2-2-2
4,119277,JDK2-2-2
5,119774,JDK2-2-2
6,119817,JDK2-2-2
7,117114,JDK2-2-2
8,111086,JDK2-2-2
9,123826,JDK2-2-2
10,110262,JDK2-2-2
11,121556,JDK2-2-2
12,112565,JDK2-2-2
13,121508,JDK2-2-2
14,115436,JDK2-2-2
15,110767,JDK2-2-2
16,113659,JDK2-2-2
1,97401,JDK3-2-1
2,98396,JDK3-2-1
3,110431,JDK3-2-1
4,98483,JDK3-2-1
5,99589,JDK3-2-1
6,100154,JDK3-2-1
7,117293,JDK3-2-1
8,97087,JDK3-2-1
9,117163,JDK3-2-1
10,100632,JDK3-2-1
11,109132,JDK3-2-1
12,112672,JDK3-2-1
13,101998,JDK3-2-1
14,99891,JDK3-2-1
15,106926,JDK3-2-1
16,115376,JDK3-2-1
1,109325,JDK3-2-3
2,98025,JDK3-2-3
3,102778,JDK3-2-3
4,109451,JDK3-2-3
5,96995,JDK3-2-3
6,112898,JDK3-2-3
7,107270,JDK3-2-3
8,109281,JDK3-2-3
9,117734,JDK3-2-3
10,98448,JDK3-2-3
11,107083,JDK3-2-3
12,103793,JDK3-2-3
13,118241,JDK3-2-3
14,106889,JDK3-2-3
15,109785,JDK3-2-3
16,98547,JDK3-2-3
1,111149,JDKE
2,111843,JDKE
3,104422,JDKE
4,98272,JDKE
5,107758,JDKE
6,104045,JDKE
7,112650,JDKE
8,101047,JDKE
9,106668,JDKE
10,120852,JDKE
11,113758,JDKE
12,106233,JDKE
13,111446,JDKE
14,109337,JDKE
15,116238,JDKE
16,101515,JDKE
1,117905,JDK2-2-1
2,106744,JDK2-2-1
3,109120,JDK2-2-1
4,103436,JDK2-2-1
5,107714,JDK2-2-1
6,107741,JDK2-2-1
7,116651,JDK2-2-1
8,109427,JDK2-2-1
9,105108,JDK2-2-1
10,116211,JDK2-2-1
11,115588,JDK2-2-1
12,96750,JDK2-2-1
13,117985,JDK2-2-1
14,101897,JDK2-2-1
15,97676,JDK2-2-1
16,113221,JDK2-2-1
1,112400,JDK8-9-9
2,111888,JDK8-9-9
3,112423,JDK8-9-9
4,109897,JDK8-9-9
5,95493,JDK8-9-9
6,111989,JDK8-9-9
7,100132,JDK8-9-9
8,115407,JDK8-9-9
9,104932,JDK8-9-9
10,115403,JDK8-9-9
11,112327,JDK8-9-9
12,103144,JDK8-9-9
13,111360,JDK8-9-9
14,107650,JDK8-9-9
15,116762,JDK8-9-9
16,102985,JDK8-9-9
1,103995,JDK5-6-7
2,99935,JDK5-6-7
3,107430,JDK5-6-7
4,97579,JDK5-6-7
5,100717,JDK5-6-7
6,97015,JDK5-6-7
7,110864,JDK5-6-7
8,110859,JDK5-6-7
9,113237,JDK5-6-7
10,100286,JDK5-6-7
11,114935,JDK5-6-7
12,101614,JDK5-6-7
13,113046,JDK5-6-7
14,110192,JDK5-6-7
15,107957,JDK5-6-7
16,97717,JDK5-6-7
1,117689,JDK1-1-3
2,107666,JDK1-1-3
3,111403,JDK1-1-3
4,101063,JDK1-1-3
5,103885,JDK1-1-3
6,100965,JDK1-1-3
7,117247,JDK1-1-3
8,104883,JDK1-1-3
9,103946,JDK1-1-3
10,107027,JDK1-1-3
11,112888,JDK1-1-3
12,103898,JDK1-1-3
13,114992,JDK1-1-3
14,103686,JDK1-1-3
15,104869,JDK1-1-3
16,99755,JDK1-1-3
1,105081,JDKF
2,105247,JDKF
3,99981,JDKF
4,101580,JDKF
5,117383,JDKF
6,117862,JDKF
7,110402,JDKF
8,104618,JDKF
9,99578,JDKF
10,104097,JDKF
11,115126,JDKF
12,106398,JDKF
13,99356,JDKF
14,103356,JDKF
15,115670,JDKF
16,113562,JDKF
1,100169,JDK2-3-2
2,117181,JDK2-3-2
3,113663,JDK2-3-2
4,97492,JDK2-3-2
5,111599,JDK2-3-2
6,104287,JDK2-3-2
7,117213,JDK2-3-2
8,107058,JDK2-3-2
9,114523,JDK2-3-2
10,100488,JDK2-3-2
11,98156,JDK2-3-2
12,100034,JDK2-3-2
13,105377,JDK2-3-2
14,101938,JDK2-3-2
15,115238,JDK2-3-2
16,104996,JDK2-3-2
