Run,Time,JVM
1,109485,JDK5-6-7
2,111858,JDK5-6-7
3,110591,JDK5-6-7
4,110142,JDK5-6-7
5,104560,JDK5-6-7
6,112393,JDK5-6-7
7,111117,JDK5-6-7
8,111125,JDK5-6-7
9,109878,JDK5-6-7
10,110346,JDK5-6-7
11,109890,JDK5-6-7
12,110840,JDK5-6-7
13,112005,JDK5-6-7
14,113542,JDK5-6-7
15,108526,JDK5-6-7
16,110893,JDK5-6-7
1,104358,JDK8-9-9
2,105775,JDK8-9-9
3,99011,JDK8-9-9
4,105425,JDK8-9-9
5,109992,JDK8-9-9
6,112505,JDK8-9-9
7,110173,JDK8-9-9
8,107697,JDK8-9-9
9,108039,JDK8-9-9
10,111040,JDK8-9-9
11,107548,JDK8-9-9
12,101776,JDK8-9-9
13,108961,JDK8-9-9
14,110592,JDK8-9-9
15,109966,JDK8-9-9
16,104328,JDK8-9-9
1,113949,JDK1-1-3
2,112474,JDK1-1-3
3,106274,JDK1-1-3
4,112718,JDK1-1-3
5,112439,JDK1-1-3
6,106288,JDK1-1-3
7,112288,JDK1-1-3
8,105433,JDK1-1-3
9,107730,JDK1-1-3
10,115596,JDK1-1-3
11,113429,JDK1-1-3
12,117734,JDK1-1-3
13,107004,JDK1-1-3
14,106009,JDK1-1-3
15,115449,JDK1-1-3
16,111147,JDK1-1-3
1,113321,JDKF
2,117567,JDKF
3,118910,JDKF
4,113948,JDKF
5,120295,JDKF
6,112604,JDKF
7,115209,JDKF
8,111436,JDKF
9,119206,JDKF
10,115906,JDKF
11,113475,JDKF
12,112152,JDKF
13,115798,JDKF
14,117695,JDKF
15,110377,JDKF
16,116140,JDKF
1,112755,JDK2-3-2
2,107890,JDK2-3-2
3,111836,JDK2-3-2
4,112700,JDK2-3-2
5,111304,JDK2-3-2
6,105600,JDK2-3-2
7,110280,JDK2-3-2
8,112832,JDK2-3-2
9,105068,JDK2-3-2
10,108108,JDK2-3-2
11,102742,JDK2-3-2
12,109821,JDK2-3-2
13,113048,JDK2-3-2
14,112776,JDK2-3-2
15,112651,JDK2-3-2
16,111723,JDK2-3-2
1,104758,JDK5-4-4
2,105372,JDK5-4-4
3,105085,JDK5-4-4
4,108215,JDK5-4-4
5,111887,JDK5-4-4
6,109768,JDK5-4-4
7,112340,JDK5-4-4
8,111913,JDK5-4-4
9,109414,JDK5-4-4
10,110426,JDK5-4-4
11,111159,JDK5-4-4
12,109186,JDK5-4-4
13,112906,JDK5-4-4
14,112775,JDK5-4-4
15,106031,JDK5-4-4
16,113448,JDK5-4-4
1,116838,JDK2-2-2
2,112722,JDK2-2-2
3,117606,JDK2-2-2
4,111184,JDK2-2-2
5,116403,JDK2-2-2
6,112006,JDK2-2-2
7,116685,JDK2-2-2
8,111381,JDK2-2-2
9,107787,JDK2-2-2
10,108460,JDK2-2-2
11,115876,JDK2-2-2
12,109108,JDK2-2-2
13,115127,JDK2-2-2
14,117693,JDK2-2-2
15,118498,JDK2-2-2
16,118761,JDK2-2-2
1,112219,JDK3-2-1
2,112998,JDK3-2-1
3,103893,JDK3-2-1
4,111998,JDK3-2-1
5,111777,JDK3-2-1
6,113599,JDK3-2-1
7,103836,JDK3-2-1
8,112858,JDK3-2-1
9,107776,JDK3-2-1
10,113870,JDK3-2-1
11,114164,JDK3-2-1
12,114695,JDK3-2-1
13,108199,JDK3-2-1
14,112519,JDK3-2-1
15,102606,JDK3-2-1
16,108170,JDK3-2-1
1,113083,JDK3-2-3
2,112333,JDK3-2-3
3,112846,JDK3-2-3
4,112647,JDK3-2-3
5,110396,JDK3-2-3
6,105091,JDK3-2-3
7,113115,JDK3-2-3
8,110309,JDK3-2-3
9,110965,JDK3-2-3
10,109194,JDK3-2-3
11,112642,JDK3-2-3
12,111533,JDK3-2-3
13,113597,JDK3-2-3
14,113608,JDK3-2-3
15,105969,JDK3-2-3
16,106410,JDK3-2-3
1,111584,JDKE
2,107943,JDKE
3,107012,JDKE
4,108588,JDKE
5,113696,JDKE
6,116889,JDKE
7,107238,JDKE
8,115986,JDKE
9,114327,JDKE
10,111677,JDKE
11,116356,JDKE
12,105907,JDKE
13,111574,JDKE
14,115301,JDKE
15,110274,JDKE
16,109383,JDKE
1,105263,JDK2-2-1
2,112053,JDK2-2-1
3,111764,JDK2-2-1
4,112077,JDK2-2-1
5,109793,JDK2-2-1
6,109808,JDK2-2-1
7,109644,JDK2-2-1
8,111302,JDK2-2-1
9,113289,JDK2-2-1
10,110616,JDK2-2-1
11,105940,JDK2-2-1
12,108596,JDK2-2-1
13,113225,JDK2-2-1
14,111170,JDK2-2-1
15,112242,JDK2-2-1
16,109244,JDK2-2-1
