Run,Time,JVM
1,5333,JDK2-2-2
2,5812,JDK2-2-2
3,4824,JDK2-2-2
4,5593,JDK2-2-2
5,5673,JDK2-2-2
6,4755,JDK2-2-2
7,5188,JDK2-2-2
8,5881,JDK2-2-2
9,6036,JDK2-2-2
10,4981,JDK2-2-2
11,4351,JDK2-2-2
12,4941,JDK2-2-2
13,5963,JDK2-2-2
14,5101,JDK2-2-2
15,5927,JDK2-2-2
16,5476,JDK2-2-2
1,4511,JDK5-4-4
2,4587,JDK5-4-4
3,5173,JDK5-4-4
4,5754,JDK5-4-4
5,4570,JDK5-4-4
6,5262,JDK5-4-4
7,5235,JDK5-4-4
8,4850,JDK5-4-4
9,5092,JDK5-4-4
10,4903,JDK5-4-4
11,4414,JDK5-4-4
12,4662,JDK5-4-4
13,5243,JDK5-4-4
14,5188,JDK5-4-4
15,5069,JDK5-4-4
16,5770,JDK5-4-4
1,5671,JDK3-2-1
2,4408,JDK3-2-1
3,4958,JDK3-2-1
4,5091,JDK3-2-1
5,5573,JDK3-2-1
6,5759,JDK3-2-1
7,5703,JDK3-2-1
8,4529,JDK3-2-1
9,4920,JDK3-2-1
10,4407,JDK3-2-1
11,4961,JDK3-2-1
12,5219,JDK3-2-1
13,6258,JDK3-2-1
14,5129,JDK3-2-1
15,5549,JDK3-2-1
16,5152,JDK3-2-1
1,4500,JDK3-2-3
2,5571,JDK3-2-3
3,4600,JDK3-2-3
4,6120,JDK3-2-3
5,4842,JDK3-2-3
6,4571,JDK3-2-3
7,5023,JDK3-2-3
8,4973,JDK3-2-3
9,5727,JDK3-2-3
10,5677,JDK3-2-3
11,4821,JDK3-2-3
12,5117,JDK3-2-3
13,5577,JDK3-2-3
14,5036,JDK3-2-3
15,4884,JDK3-2-3
16,5179,JDK3-2-3
1,4085,JDKE
2,3697,JDKE
3,4185,JDKE
4,4201,JDKE
5,4068,JDKE
6,4175,JDKE
7,4116,JDKE
8,4219,JDKE
9,4211,JDKE
10,4128,JDKE
11,4154,JDKE
12,4136,JDKE
13,4094,JDKE
14,4248,JDKE
15,4217,JDKE
16,4136,JDKE
1,5317,JDK2-2-1
2,5305,JDK2-2-1
3,4863,JDK2-2-1
4,4290,JDK2-2-1
5,5207,JDK2-2-1
6,5065,JDK2-2-1
7,5061,JDK2-2-1
8,5111,JDK2-2-1
9,5686,JDK2-2-1
10,5235,JDK2-2-1
11,5155,JDK2-2-1
12,5062,JDK2-2-1
13,5049,JDK2-2-1
14,4983,JDK2-2-1
15,5227,JDK2-2-1
16,4806,JDK2-2-1
1,4646,JDK5-6-7
2,4624,JDK5-6-7
3,5646,JDK5-6-7
4,4625,JDK5-6-7
5,4390,JDK5-6-7
6,4717,JDK5-6-7
7,5285,JDK5-6-7
8,5111,JDK5-6-7
9,4075,JDK5-6-7
10,5405,JDK5-6-7
11,4920,JDK5-6-7
12,5505,JDK5-6-7
13,5026,JDK5-6-7
14,5045,JDK5-6-7
15,5106,JDK5-6-7
16,5181,JDK5-6-7
1,5245,JDK8-9-9
2,4846,JDK8-9-9
3,5047,JDK8-9-9
4,5348,JDK8-9-9
5,5032,JDK8-9-9
6,5711,JDK8-9-9
7,5238,JDK8-9-9
8,4797,JDK8-9-9
9,5369,JDK8-9-9
10,5400,JDK8-9-9
11,5560,JDK8-9-9
12,5527,JDK8-9-9
13,5207,JDK8-9-9
14,4822,JDK8-9-9
15,5030,JDK8-9-9
16,5423,JDK8-9-9
1,5545,JDK1-1-3
2,5621,JDK1-1-3
3,5340,JDK1-1-3
4,4728,JDK1-1-3
5,5416,JDK1-1-3
6,4936,JDK1-1-3
7,5979,JDK1-1-3
8,5503,JDK1-1-3
9,5301,JDK1-1-3
10,5763,JDK1-1-3
11,5249,JDK1-1-3
12,5798,JDK1-1-3
13,6901,JDK1-1-3
14,6109,JDK1-1-3
15,6132,JDK1-1-3
16,5150,JDK1-1-3
1,5713,JDK2-3-2
2,5874,JDK2-3-2
3,4989,JDK2-3-2
4,4657,JDK2-3-2
5,5225,JDK2-3-2
6,5412,JDK2-3-2
7,4872,JDK2-3-2
8,6708,JDK2-3-2
9,4625,JDK2-3-2
10,5601,JDK2-3-2
11,5371,JDK2-3-2
12,4516,JDK2-3-2
13,5292,JDK2-3-2
14,6119,JDK2-3-2
15,5142,JDK2-3-2
16,4699,JDK2-3-2
1,4267,JDKF
2,3836,JDKF
3,3978,JDKF
4,3827,JDKF
5,4179,JDKF
6,3310,JDKF
7,4049,JDKF
8,3953,JDKF
9,3989,JDKF
10,3502,JDKF
11,4016,JDKF
12,3901,JDKF
13,3843,JDKF
14,3423,JDKF
15,4024,JDKF
16,4080,JDKF
