Run,Time,JVM
1,465,JDK2-3-2
2,443,JDK2-3-2
3,441,JDK2-3-2
4,430,JDK2-3-2
5,424,JDK2-3-2
6,428,JDK2-3-2
7,445,JDK2-3-2
8,445,JDK2-3-2
9,420,JDK2-3-2
10,424,JDK2-3-2
11,470,JDK2-3-2
12,407,JDK2-3-2
13,413,JDK2-3-2
14,425,JDK2-3-2
15,416,JDK2-3-2
16,434,JDK2-3-2
1,478,JDK2-2-1
2,436,JDK2-2-1
3,420,JDK2-2-1
4,440,JDK2-2-1
5,440,JDK2-2-1
6,438,JDK2-2-1
7,432,JDK2-2-1
8,486,JDK2-2-1
9,445,JDK2-2-1
10,460,JDK2-2-1
11,428,JDK2-2-1
12,441,JDK2-2-1
13,419,JDK2-2-1
14,409,JDK2-2-1
15,442,JDK2-2-1
16,447,JDK2-2-1
1,499,JDK3-2-3
2,451,JDK3-2-3
3,506,JDK3-2-3
4,421,JDK3-2-3
5,442,JDK3-2-3
6,429,JDK3-2-3
7,402,JDK3-2-3
8,415,JDK3-2-3
9,422,JDK3-2-3
10,561,JDK3-2-3
11,456,JDK3-2-3
12,414,JDK3-2-3
13,516,JDK3-2-3
14,409,JDK3-2-3
15,420,JDK3-2-3
16,420,JDK3-2-3
1,518,JDK2-2-2
2,511,JDK2-2-2
3,517,JDK2-2-2
4,536,JDK2-2-2
5,544,JDK2-2-2
6,597,JDK2-2-2
7,501,JDK2-2-2
8,614,JDK2-2-2
9,680,JDK2-2-2
10,541,JDK2-2-2
11,501,JDK2-2-2
12,641,JDK2-2-2
13,606,JDK2-2-2
14,550,JDK2-2-2
15,626,JDK2-2-2
16,526,JDK2-2-2
1,426,JDKE
2,411,JDKE
3,410,JDKE
4,410,JDKE
5,426,JDKE
6,438,JDKE
7,423,JDKE
8,419,JDKE
9,434,JDKE
10,430,JDKE
11,431,JDKE
12,412,JDKE
13,417,JDKE
14,450,JDKE
15,432,JDKE
16,428,JDKE
1,339,JDKF
2,395,JDKF
3,422,JDKF
4,412,JDKF
5,387,JDKF
6,411,JDKF
7,409,JDKF
8,414,JDKF
9,377,JDKF
10,406,JDKF
11,404,JDKF
12,386,JDKF
13,393,JDKF
14,373,JDKF
15,408,JDKF
16,403,JDKF
1,516,JDK1-1-3
2,625,JDK1-1-3
3,561,JDK1-1-3
4,556,JDK1-1-3
5,540,JDK1-1-3
6,548,JDK1-1-3
7,518,JDK1-1-3
8,542,JDK1-1-3
9,546,JDK1-1-3
10,569,JDK1-1-3
11,551,JDK1-1-3
12,551,JDK1-1-3
13,516,JDK1-1-3
14,526,JDK1-1-3
15,502,JDK1-1-3
16,540,JDK1-1-3
1,495,JDK5-6-7
2,453,JDK5-6-7
3,412,JDK5-6-7
4,427,JDK5-6-7
5,409,JDK5-6-7
6,458,JDK5-6-7
7,421,JDK5-6-7
8,431,JDK5-6-7
9,468,JDK5-6-7
10,420,JDK5-6-7
11,457,JDK5-6-7
12,552,JDK5-6-7
13,472,JDK5-6-7
14,399,JDK5-6-7
15,480,JDK5-6-7
16,437,JDK5-6-7
1,489,JDK5-4-4
2,435,JDK5-4-4
3,435,JDK5-4-4
4,419,JDK5-4-4
5,434,JDK5-4-4
6,489,JDK5-4-4
7,419,JDK5-4-4
8,460,JDK5-4-4
9,422,JDK5-4-4
10,425,JDK5-4-4
11,431,JDK5-4-4
12,439,JDK5-4-4
13,433,JDK5-4-4
14,406,JDK5-4-4
15,445,JDK5-4-4
16,420,JDK5-4-4
1,402,JDK3-2-1
2,388,JDK3-2-1
3,442,JDK3-2-1
4,434,JDK3-2-1
5,436,JDK3-2-1
6,439,JDK3-2-1
7,436,JDK3-2-1
8,453,JDK3-2-1
9,437,JDK3-2-1
10,451,JDK3-2-1
11,411,JDK3-2-1
12,470,JDK3-2-1
13,424,JDK3-2-1
14,441,JDK3-2-1
15,430,JDK3-2-1
16,414,JDK3-2-1
1,457,JDK8-9-9
2,443,JDK8-9-9
3,434,JDK8-9-9
4,432,JDK8-9-9
5,435,JDK8-9-9
6,474,JDK8-9-9
7,427,JDK8-9-9
8,432,JDK8-9-9
9,555,JDK8-9-9
10,443,JDK8-9-9
11,424,JDK8-9-9
12,427,JDK8-9-9
13,457,JDK8-9-9
14,496,JDK8-9-9
15,488,JDK8-9-9
16,441,JDK8-9-9
