Run,Time,JVM
1,1614,JDKE
2,1558,JDKE
3,1573,JDKE
4,1642,JDKE
5,1617,JDKE
6,1600,JDKE
7,1511,JDKE
8,1718,JDKE
9,1628,JDKE
10,1873,JDKE
11,1594,JDKE
12,1638,JDKE
13,1565,JDKE
14,1629,JDKE
15,1563,JDKE
16,1568,JDKE
1,1586,JDK2-2-1
2,1560,JDK2-2-1
3,1626,JDK2-2-1
4,1689,JDK2-2-1
5,1576,JDK2-2-1
6,1484,JDK2-2-1
7,1645,JDK2-2-1
8,1641,JDK2-2-1
9,1645,JDK2-2-1
10,1679,JDK2-2-1
11,1554,JDK2-2-1
12,1664,JDK2-2-1
13,1646,JDK2-2-1
14,1544,JDK2-2-1
15,1656,JDK2-2-1
16,1486,JDK2-2-1
1,1728,JDK2-2-2
2,1549,JDK2-2-2
3,1711,JDK2-2-2
4,1734,JDK2-2-2
5,1553,JDK2-2-2
6,1672,JDK2-2-2
7,1753,JDK2-2-2
8,1690,JDK2-2-2
9,1595,JDK2-2-2
10,1680,JDK2-2-2
11,1707,JDK2-2-2
12,1746,JDK2-2-2
13,1730,JDK2-2-2
14,1604,JDK2-2-2
15,1757,JDK2-2-2
16,1814,JDK2-2-2
1,1582,JDK5-4-4
2,1669,JDK5-4-4
3,1628,JDK5-4-4
4,1622,JDK5-4-4
5,1631,JDK5-4-4
6,1567,JDK5-4-4
7,1542,JDK5-4-4
8,1763,JDK5-4-4
9,1775,JDK5-4-4
10,1676,JDK5-4-4
11,1634,JDK5-4-4
12,1543,JDK5-4-4
13,1678,JDK5-4-4
14,1542,JDK5-4-4
15,1715,JDK5-4-4
16,1541,JDK5-4-4
1,1622,JDK3-2-1
2,1641,JDK3-2-1
3,2019,JDK3-2-1
4,1640,JDK3-2-1
5,1562,JDK3-2-1
6,1582,JDK3-2-1
7,1551,JDK3-2-1
8,1692,JDK3-2-1
9,1603,JDK3-2-1
10,1588,JDK3-2-1
11,1666,JDK3-2-1
12,1596,JDK3-2-1
13,1825,JDK3-2-1
14,1596,JDK3-2-1
15,1824,JDK3-2-1
16,1599,JDK3-2-1
1,1564,JDK3-2-3
2,1604,JDK3-2-3
3,1634,JDK3-2-3
4,1621,JDK3-2-3
5,1600,JDK3-2-3
6,1531,JDK3-2-3
7,1642,JDK3-2-3
8,1585,JDK3-2-3
9,1610,JDK3-2-3
10,1569,JDK3-2-3
11,1586,JDK3-2-3
12,1518,JDK3-2-3
13,1622,JDK3-2-3
14,1805,JDK3-2-3
15,1633,JDK3-2-3
16,1700,JDK3-2-3
1,1981,JDK1-1-3
2,1959,JDK1-1-3
3,1775,JDK1-1-3
4,2974,JDK1-1-3
5,1836,JDK1-1-3
6,1694,JDK1-1-3
7,1583,JDK1-1-3
8,1644,JDK1-1-3
9,1598,JDK1-1-3
10,1696,JDK1-1-3
11,1635,JDK1-1-3
12,1716,JDK1-1-3
13,1660,JDK1-1-3
14,1907,JDK1-1-3
15,1621,JDK1-1-3
16,1948,JDK1-1-3
1,1582,JDK2-3-2
2,1651,JDK2-3-2
3,1632,JDK2-3-2
4,1518,JDK2-3-2
5,1755,JDK2-3-2
6,1581,JDK2-3-2
7,1597,JDK2-3-2
8,1653,JDK2-3-2
9,1672,JDK2-3-2
10,1512,JDK2-3-2
11,1674,JDK2-3-2
12,1565,JDK2-3-2
13,1522,JDK2-3-2
14,1626,JDK2-3-2
15,1672,JDK2-3-2
16,1634,JDK2-3-2
1,1559,JDKF
2,1603,JDKF
3,1616,JDKF
4,1720,JDKF
5,1554,JDKF
6,1544,JDKF
7,1598,JDKF
8,1607,JDKF
9,1637,JDKF
10,1573,JDKF
11,1594,JDKF
12,1548,JDKF
13,1547,JDKF
14,1651,JDKF
15,1635,JDKF
16,1651,JDKF
1,1521,JDK8-9-9
2,1652,JDK8-9-9
3,1636,JDK8-9-9
4,1597,JDK8-9-9
5,1561,JDK8-9-9
6,1704,JDK8-9-9
7,1588,JDK8-9-9
8,1559,JDK8-9-9
9,1721,JDK8-9-9
10,1651,JDK8-9-9
11,1618,JDK8-9-9
12,1614,JDK8-9-9
13,1638,JDK8-9-9
14,1608,JDK8-9-9
15,1519,JDK8-9-9
16,1554,JDK8-9-9
1,1667,JDK5-6-7
2,1663,JDK5-6-7
3,1626,JDK5-6-7
4,1635,JDK5-6-7
5,1757,JDK5-6-7
6,1653,JDK5-6-7
7,1619,JDK5-6-7
8,1612,JDK5-6-7
9,1589,JDK5-6-7
10,1641,JDK5-6-7
11,1621,JDK5-6-7
12,1557,JDK5-6-7
13,1550,JDK5-6-7
14,1640,JDK5-6-7
15,1836,JDK5-6-7
16,1710,JDK5-6-7
