Run,Time,JVM
1,26799,JDK3-2-3
2,26505,JDK3-2-3
3,26709,JDK3-2-3
4,27522,JDK3-2-3
5,26141,JDK3-2-3
6,27021,JDK3-2-3
7,28000,JDK3-2-3
8,27098,JDK3-2-3
9,26860,JDK3-2-3
10,26625,JDK3-2-3
11,26478,JDK3-2-3
12,27746,JDK3-2-3
13,27589,JDK3-2-3
14,28224,JDK3-2-3
15,25703,JDK3-2-3
16,28143,JDK3-2-3
1,27073,JDKE
2,25915,JDKE
3,26315,JDKE
4,25552,JDKE
5,25979,JDKE
6,26715,JDKE
7,26727,JDKE
8,27030,JDKE
9,26170,JDKE
10,27590,JDKE
11,26380,JDKE
12,26133,JDKE
13,26286,JDKE
14,27338,JDKE
15,26845,JDKE
16,26003,JDKE
1,27312,JDK2-2-2
2,26444,JDK2-2-2
3,27465,JDK2-2-2
4,26677,JDK2-2-2
5,27728,JDK2-2-2
6,27299,JDK2-2-2
7,27220,JDK2-2-2
8,26723,JDK2-2-2
9,26955,JDK2-2-2
10,26702,JDK2-2-2
11,27356,JDK2-2-2
12,27313,JDK2-2-2
13,27328,JDK2-2-2
14,26482,JDK2-2-2
15,27352,JDK2-2-2
16,26710,JDK2-2-2
1,26806,JDKF
2,26387,JDKF
3,26328,JDKF
4,26948,JDKF
5,27942,JDKF
6,27269,JDKF
7,26322,JDKF
8,27474,JDKF
9,28057,JDKF
10,27710,JDKF
11,27324,JDKF
12,26490,JDKF
13,26121,JDKF
14,26456,JDKF
15,27932,JDKF
16,27901,JDKF
1,27109,JDK2-3-2
2,26627,JDK2-3-2
3,27833,JDK2-3-2
4,27671,JDK2-3-2
5,26598,JDK2-3-2
6,26880,JDK2-3-2
7,27247,JDK2-3-2
8,27458,JDK2-3-2
9,27682,JDK2-3-2
10,27152,JDK2-3-2
11,26651,JDK2-3-2
12,27056,JDK2-3-2
13,26632,JDK2-3-2
14,27764,JDK2-3-2
15,26802,JDK2-3-2
16,26559,JDK2-3-2
1,27425,JDK5-6-7
2,27305,JDK5-6-7
3,27157,JDK5-6-7
4,26717,JDK5-6-7
5,28132,JDK5-6-7
6,27901,JDK5-6-7
7,27092,JDK5-6-7
8,26989,JDK5-6-7
9,27878,JDK5-6-7
10,26783,JDK5-6-7
11,26337,JDK5-6-7
12,27566,JDK5-6-7
13,27132,JDK5-6-7
14,27578,JDK5-6-7
15,26135,JDK5-6-7
16,27460,JDK5-6-7
1,26501,JDK8-9-9
2,26674,JDK8-9-9
3,27718,JDK8-9-9
4,27717,JDK8-9-9
5,27697,JDK8-9-9
6,27634,JDK8-9-9
7,27273,JDK8-9-9
8,27667,JDK8-9-9
9,26925,JDK8-9-9
10,26856,JDK8-9-9
11,28321,JDK8-9-9
12,27648,JDK8-9-9
13,26863,JDK8-9-9
14,28202,JDK8-9-9
15,28247,JDK8-9-9
16,27731,JDK8-9-9
1,25878,JDK5-4-4
2,27435,JDK5-4-4
3,27261,JDK5-4-4
4,27565,JDK5-4-4
5,26722,JDK5-4-4
6,26599,JDK5-4-4
7,26380,JDK5-4-4
8,26345,JDK5-4-4
9,26327,JDK5-4-4
10,26561,JDK5-4-4
11,26307,JDK5-4-4
12,25757,JDK5-4-4
13,27215,JDK5-4-4
14,27573,JDK5-4-4
15,27400,JDK5-4-4
16,27656,JDK5-4-4
1,26779,JDK1-1-3
2,27962,JDK1-1-3
3,26104,JDK1-1-3
4,27684,JDK1-1-3
5,34398,JDK1-1-3
6,27002,JDK1-1-3
7,26413,JDK1-1-3
8,27975,JDK1-1-3
9,27765,JDK1-1-3
10,27161,JDK1-1-3
11,26610,JDK1-1-3
12,27025,JDK1-1-3
13,26564,JDK1-1-3
14,27017,JDK1-1-3
15,26992,JDK1-1-3
16,27017,JDK1-1-3
1,27054,JDK3-2-1
2,27712,JDK3-2-1
3,25525,JDK3-2-1
4,26072,JDK3-2-1
5,27169,JDK3-2-1
6,27303,JDK3-2-1
7,28450,JDK3-2-1
8,26955,JDK3-2-1
9,25900,JDK3-2-1
10,26591,JDK3-2-1
11,26337,JDK3-2-1
12,27878,JDK3-2-1
13,26372,JDK3-2-1
14,26808,JDK3-2-1
15,25892,JDK3-2-1
16,26275,JDK3-2-1
1,27896,JDK2-2-1
2,26625,JDK2-2-1
3,27539,JDK2-2-1
4,26102,JDK2-2-1
5,26198,JDK2-2-1
6,27812,JDK2-2-1
7,27864,JDK2-2-1
8,27452,JDK2-2-1
9,26253,JDK2-2-1
10,26561,JDK2-2-1
11,26401,JDK2-2-1
12,26934,JDK2-2-1
13,26860,JDK2-2-1
14,26642,JDK2-2-1
15,26764,JDK2-2-1
16,26450,JDK2-2-1
