Run,Time,JVM
1,113295,JDK2-2-1
2,111481,JDK2-2-1
3,111919,JDK2-2-1
4,110845,JDK2-2-1
5,113901,JDK2-2-1
6,108263,JDK2-2-1
7,105177,JDK2-2-1
8,113569,JDK2-2-1
9,114811,JDK2-2-1
10,108261,JDK2-2-1
11,112335,JDK2-2-1
12,115536,JDK2-2-1
13,109428,JDK2-2-1
14,110474,JDK2-2-1
15,111929,JDK2-2-1
16,112342,JDK2-2-1
1,110638,JDKE
2,118466,JDKE
3,119992,JDKE
4,110711,JDKE
5,115442,JDKE
6,109661,JDKE
7,113694,JDKE
8,116078,JDKE
9,119197,JDKE
10,118606,JDKE
11,110147,JDKE
12,118299,JDKE
13,118707,JDKE
14,116961,JDKE
15,112266,JDKE
16,122573,JDKE
1,112010,JDK5-4-4
2,112870,JDK5-4-4
3,107954,JDK5-4-4
4,104222,JDK5-4-4
5,103459,JDK5-4-4
6,111264,JDK5-4-4
7,112769,JDK5-4-4
8,105685,JDK5-4-4
9,113923,JDK5-4-4
10,114597,JDK5-4-4
11,105461,JDK5-4-4
12,113933,JDK5-4-4
13,109712,JDK5-4-4
14,109818,JDK5-4-4
15,111986,JDK5-4-4
16,114069,JDK5-4-4
1,117835,JDK2-2-2
2,118697,JDK2-2-2
3,118123,JDK2-2-2
4,116034,JDK2-2-2
5,115305,JDK2-2-2
6,116974,JDK2-2-2
7,119464,JDK2-2-2
8,115724,JDK2-2-2
9,116245,JDK2-2-2
10,114481,JDK2-2-2
11,116283,JDK2-2-2
12,119193,JDK2-2-2
13,112113,JDK2-2-2
14,117310,JDK2-2-2
15,119057,JDK2-2-2
16,117929,JDK2-2-2
1,104826,JDK3-2-3
2,112528,JDK3-2-3
3,113612,JDK3-2-3
4,110418,JDK3-2-3
5,112255,JDK3-2-3
6,113606,JDK3-2-3
7,113345,JDK3-2-3
8,111518,JDK3-2-3
9,111124,JDK3-2-3
10,114288,JDK3-2-3
11,110886,JDK3-2-3
12,111683,JDK3-2-3
13,107969,JDK3-2-3
14,110273,JDK3-2-3
15,112777,JDK3-2-3
16,109104,JDK3-2-3
1,113828,JDK3-2-1
2,111463,JDK3-2-1
3,108468,JDK3-2-1
4,110167,JDK3-2-1
5,108959,JDK3-2-1
6,110647,JDK3-2-1
7,113112,JDK3-2-1
8,109504,JDK3-2-1
9,107209,JDK3-2-1
10,103891,JDK3-2-1
11,115059,JDK3-2-1
12,112494,JDK3-2-1
13,115397,JDK3-2-1
14,109295,JDK3-2-1
15,115942,JDK3-2-1
16,109940,JDK3-2-1
1,117679,JDKF
2,118816,JDKF
3,114547,JDKF
4,116193,JDKF
5,118595,JDKF
6,119535,JDKF
7,119260,JDKF
8,118219,JDKF
9,117451,JDKF
10,118173,JDKF
11,119307,JDKF
12,118151,JDKF
13,116710,JDKF
14,121514,JDKF
15,115529,JDKF
16,117884,JDKF
1,113298,JDK2-3-2
2,109319,JDK2-3-2
3,111551,JDK2-3-2
4,111552,JDK2-3-2
5,111979,JDK2-3-2
6,110218,JDK2-3-2
7,110202,JDK2-3-2
8,106323,JDK2-3-2
9,109041,JDK2-3-2
10,108000,JDK2-3-2
11,113867,JDK2-3-2
12,108838,JDK2-3-2
13,108893,JDK2-3-2
14,111814,JDK2-3-2
15,101914,JDK2-3-2
16,104956,JDK2-3-2
1,112117,JDK5-6-7
2,112366,JDK5-6-7
3,106467,JDK5-6-7
4,112244,JDK5-6-7
5,112412,JDK5-6-7
6,108813,JDK5-6-7
7,112355,JDK5-6-7
8,109074,JDK5-6-7
9,114834,JDK5-6-7
10,109556,JDK5-6-7
11,110896,JDK5-6-7
12,107637,JDK5-6-7
13,108422,JDK5-6-7
14,106812,JDK5-6-7
15,107978,JDK5-6-7
16,106741,JDK5-6-7
1,112378,JDK8-9-9
2,112618,JDK8-9-9
3,110638,JDK8-9-9
4,110586,JDK8-9-9
5,109994,JDK8-9-9
6,109982,JDK8-9-9
7,113764,JDK8-9-9
8,112749,JDK8-9-9
9,111512,JDK8-9-9
10,111554,JDK8-9-9
11,106596,JDK8-9-9
12,111761,JDK8-9-9
13,109407,JDK8-9-9
14,112127,JDK8-9-9
15,112674,JDK8-9-9
16,104544,JDK8-9-9
