Run,Time,JVM
1,12708,JDK5-6-7
2,12843,JDK5-6-7
3,12803,JDK5-6-7
4,12339,JDK5-6-7
5,11932,JDK5-6-7
6,12514,JDK5-6-7
7,12727,JDK5-6-7
8,12265,JDK5-6-7
9,12849,JDK5-6-7
10,12309,JDK5-6-7
11,12954,JDK5-6-7
12,12560,JDK5-6-7
13,12429,JDK5-6-7
14,12714,JDK5-6-7
15,13122,JDK5-6-7
16,12917,JDK5-6-7
1,12461,JDK3-2-3
2,12622,JDK3-2-3
3,12995,JDK3-2-3
4,12721,JDK3-2-3
5,12262,JDK3-2-3
6,12611,JDK3-2-3
7,11823,JDK3-2-3
8,12691,JDK3-2-3
9,12999,JDK3-2-3
10,12381,JDK3-2-3
11,12656,JDK3-2-3
12,11859,JDK3-2-3
13,12848,JDK3-2-3
14,12657,JDK3-2-3
15,12331,JDK3-2-3
16,11830,JDK3-2-3
1,12446,JDK2-3-2
2,12357,JDK2-3-2
3,12642,JDK2-3-2
4,12638,JDK2-3-2
5,12491,JDK2-3-2
6,13016,JDK2-3-2
7,12677,JDK2-3-2
8,12668,JDK2-3-2
9,12907,JDK2-3-2
10,12870,JDK2-3-2
11,12584,JDK2-3-2
12,12537,JDK2-3-2
13,13121,JDK2-3-2
14,12403,JDK2-3-2
15,11530,JDK2-3-2
16,12405,JDK2-3-2
1,12456,JDK1-1-3
2,12785,JDK1-1-3
3,12854,JDK1-1-3
4,12572,JDK1-1-3
5,12086,JDK1-1-3
6,12627,JDK1-1-3
7,12317,JDK1-1-3
8,12929,JDK1-1-3
9,12732,JDK1-1-3
10,12312,JDK1-1-3
11,12336,JDK1-1-3
12,12956,JDK1-1-3
13,12202,JDK1-1-3
14,13208,JDK1-1-3
15,12683,JDK1-1-3
16,12629,JDK1-1-3
1,12865,JDK2-2-1
2,12570,JDK2-2-1
3,12316,JDK2-2-1
4,12304,JDK2-2-1
5,12620,JDK2-2-1
6,12740,JDK2-2-1
7,12802,JDK2-2-1
8,12770,JDK2-2-1
9,12553,JDK2-2-1
10,12440,JDK2-2-1
11,12688,JDK2-2-1
12,12298,JDK2-2-1
13,12178,JDK2-2-1
14,12180,JDK2-2-1
15,13117,JDK2-2-1
16,12717,JDK2-2-1
1,13101,JDKF
2,11997,JDKF
3,12697,JDKF
4,12678,JDKF
5,12676,JDKF
6,12027,JDKF
7,11973,JDKF
8,12105,JDKF
9,12522,JDKF
10,12669,JDKF
11,12848,JDKF
12,11643,JDKF
13,12568,JDKF
14,12713,JDKF
15,11757,JDKF
16,12468,JDKF
1,12860,JDK2-2-2
2,12981,JDK2-2-2
3,12585,JDK2-2-2
4,12502,JDK2-2-2
5,12553,JDK2-2-2
6,12670,JDK2-2-2
7,12606,JDK2-2-2
8,12046,JDK2-2-2
9,12111,JDK2-2-2
10,12631,JDK2-2-2
11,12023,JDK2-2-2
12,12605,JDK2-2-2
13,13080,JDK2-2-2
14,12348,JDK2-2-2
15,12728,JDK2-2-2
16,12758,JDK2-2-2
1,12300,JDK8-9-9
2,12785,JDK8-9-9
3,11812,JDK8-9-9
4,11936,JDK8-9-9
5,11826,JDK8-9-9
6,12500,JDK8-9-9
7,12460,JDK8-9-9
8,12328,JDK8-9-9
9,11936,JDK8-9-9
10,12089,JDK8-9-9
11,11911,JDK8-9-9
12,12181,JDK8-9-9
13,12571,JDK8-9-9
14,12006,JDK8-9-9
15,12378,JDK8-9-9
16,12463,JDK8-9-9
1,12810,JDKE
2,11614,JDKE
3,12339,JDKE
4,12623,JDKE
5,12778,JDKE
6,11839,JDKE
7,12326,JDKE
8,12424,JDKE
9,11983,JDKE
10,12564,JDKE
11,12321,JDKE
12,12115,JDKE
13,12545,JDKE
14,11482,JDKE
15,12646,JDKE
16,12832,JDKE
1,12345,JDK3-2-1
2,12237,JDK3-2-1
3,12891,JDK3-2-1
4,11542,JDK3-2-1
5,12663,JDK3-2-1
6,12459,JDK3-2-1
7,12512,JDK3-2-1
8,12703,JDK3-2-1
9,12761,JDK3-2-1
10,12299,JDK3-2-1
11,12502,JDK3-2-1
12,12239,JDK3-2-1
13,12362,JDK3-2-1
14,11909,JDK3-2-1
15,12860,JDK3-2-1
16,12512,JDK3-2-1
1,12413,JDK5-4-4
2,12715,JDK5-4-4
3,12321,JDK5-4-4
4,12821,JDK5-4-4
5,12426,JDK5-4-4
6,12768,JDK5-4-4
7,12521,JDK5-4-4
8,11761,JDK5-4-4
9,13019,JDK5-4-4
10,12299,JDK5-4-4
11,11887,JDK5-4-4
12,12769,JDK5-4-4
13,12519,JDK5-4-4
14,13206,JDK5-4-4
15,12802,JDK5-4-4
16,12595,JDK5-4-4
