,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
18,10.0,100.0,JDKB,4205.0,avrora,100.0,100.0
19,8.0,100.0,JDKB,5963.0,avrora,100.0,100.0
20,11.0,100.0,JDKB,7716.0,avrora,100.0,100.0
21,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
22,12.0,100.0,JDKB,2.0,avrora,100.0,100.0
23,9.0,100.0,JDKB,837.0,avrora,100.0,100.0
24,83.0,100.0,JDKB,2727.0,avrora,100.0,100.0
25,11.0,100.0,JDKB,4466.0,avrora,100.0,100.0
26,9.0,100.0,JDKB,6184.0,avrora,100.0,100.0
27,9.0,100.0,JDKB,7972.0,avrora,100.0,100.0
28,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
29,14.0,100.0,JDKB,2.0,avrora,100.0,100.0
30,9.0,100.0,JDKB,1042.0,avrora,100.0,100.0
31,0.0,100.0,JDKB,2975.0,avrora,100.0,100.0
32,7.0,100.0,JDKB,2980.0,avrora,100.0,100.0
33,84.0,100.0,JDKB,4746.0,avrora,100.0,100.0
34,85.0,100.0,JDKB,6494.0,avrora,100.0,100.0
35,6.0,100.0,JDKB,8228.0,avrora,100.0,100.0
36,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
37,13.0,100.0,JDKB,2.0,avrora,100.0,100.0
38,12.0,100.0,JDKB,884.0,avrora,100.0,100.0
39,8.0,100.0,JDKB,2709.0,avrora,100.0,100.0
40,10.0,100.0,JDKB,4465.0,avrora,100.0,100.0
41,9.0,100.0,JDKB,5999.0,avrora,100.0,100.0
42,7.0,100.0,JDKB,7518.0,avrora,100.0,100.0
43,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
44,16.0,100.0,JDKB,2.0,avrora,100.0,100.0
45,105.0,100.0,JDKB,1012.0,avrora,100.0,100.0
46,109.0,100.0,JDKB,3058.0,avrora,100.0,100.0
47,142.0,100.0,JDKB,4855.0,avrora,100.0,100.0
48,150.0,100.0,JDKB,6611.0,avrora,100.0,100.0
49,20.0,100.0,JDKB,8303.0,avrora,100.0,100.0
50,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
51,14.0,100.0,JDKB,2.0,avrora,100.0,100.0
52,77.0,100.0,JDKB,850.0,avrora,100.0,100.0
53,10.0,100.0,JDKB,2712.0,avrora,100.0,100.0
54,13.0,100.0,JDKB,4551.0,avrora,100.0,100.0
55,86.0,100.0,JDKB,6302.0,avrora,100.0,100.0
56,110.0,100.0,JDKB,8003.0,avrora,100.0,100.0
57,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
58,14.0,100.0,JDKB,2.0,avrora,100.0,100.0
59,10.0,100.0,JDKB,870.0,avrora,100.0,100.0
60,11.0,100.0,JDKB,2862.0,avrora,100.0,100.0
61,11.0,100.0,JDKB,4759.0,avrora,100.0,100.0
62,85.0,100.0,JDKB,6548.0,avrora,100.0,100.0
63,14.0,100.0,JDKB,8250.0,avrora,100.0,100.0
64,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
65,15.0,100.0,JDKB,2.0,avrora,100.0,100.0
66,11.0,100.0,JDKB,847.0,avrora,100.0,100.0
67,11.0,100.0,JDKB,2787.0,avrora,100.0,100.0
68,11.0,100.0,JDKB,4605.0,avrora,100.0,100.0
69,8.0,100.0,JDKB,6358.0,avrora,100.0,100.0
70,8.0,100.0,JDKB,8066.0,avrora,100.0,100.0
71,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
72,12.0,100.0,JDKB,3.0,avrora,100.0,100.0
73,85.0,100.0,JDKB,929.0,avrora,100.0,100.0
74,86.0,100.0,JDKB,2681.0,avrora,100.0,100.0
75,11.0,100.0,JDKB,4228.0,avrora,100.0,100.0
76,8.0,100.0,JDKB,5831.0,avrora,100.0,100.0
77,9.0,100.0,JDKB,7429.0,avrora,100.0,100.0
78,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
79,14.0,100.0,JDKB,2.0,avrora,100.0,100.0
80,7.0,100.0,JDKB,765.0,avrora,100.0,100.0
81,10.0,100.0,JDKB,2626.0,avrora,100.0,100.0
82,12.0,100.0,JDKB,4335.0,avrora,100.0,100.0
83,10.0,100.0,JDKB,6128.0,avrora,100.0,100.0
84,9.0,100.0,JDKB,7859.0,avrora,100.0,100.0
85,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
86,12.0,100.0,JDKB,2.0,avrora,100.0,100.0
87,11.0,100.0,JDKB,849.0,avrora,100.0,100.0
88,9.0,100.0,JDKB,2762.0,avrora,100.0,100.0
89,86.0,100.0,JDKB,4582.0,avrora,100.0,100.0
90,10.0,100.0,JDKB,6330.0,avrora,100.0,100.0
91,8.0,100.0,JDKB,8089.0,avrora,100.0,100.0
92,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
93,14.0,100.0,JDKB,2.0,avrora,100.0,100.0
94,10.0,100.0,JDKB,832.0,avrora,100.0,100.0
95,0.0,100.0,JDKB,2730.0,avrora,100.0,100.0
96,9.0,100.0,JDKB,2732.0,avrora,100.0,100.0
97,84.0,100.0,JDKB,4546.0,avrora,100.0,100.0
98,8.0,100.0,JDKB,6300.0,avrora,100.0,100.0
99,85.0,100.0,JDKB,8004.0,avrora,100.0,100.0
100,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
101,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
102,10.0,100.0,JDKB,3.0,avrora,100.0,100.0
103,85.0,100.0,JDKB,885.0,avrora,100.0,100.0
104,19.0,100.0,JDKB,2645.0,avrora,100.0,100.0
105,9.0,100.0,JDKB,4358.0,avrora,100.0,100.0
106,8.0,100.0,JDKB,6015.0,avrora,100.0,100.0
107,10.0,100.0,JDKB,7721.0,avrora,100.0,100.0
108,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
109,13.0,100.0,JDKB,2.0,avrora,100.0,100.0
110,10.0,100.0,JDKB,839.0,avrora,100.0,100.0
111,9.0,100.0,JDKB,2435.0,avrora,100.0,100.0
112,14.0,100.0,JDKB,4042.0,avrora,100.0,100.0
113,10.0,100.0,JDKB,5561.0,avrora,100.0,100.0
114,11.0,100.0,JDKB,7122.0,avrora,100.0,100.0
0,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
1,13.0,100.0,JDKI,2.0,avrora,100.0,100.0
2,0.0,100.0,JDKI,861.0,avrora,100.78,25.0
3,14.0,100.0,JDKI,2906.0,avrora,100.78,25.0
4,12.0,100.0,JDKI,4804.0,avrora,100.78,50.0
5,42.0,100.0,JDKI,6703.0,avrora,100.78,50.0
6,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
7,12.0,100.0,JDKI,2.0,avrora,100.0,100.0
8,6.0,100.0,JDKI,873.0,avrora,100.0,50.0
9,0.0,100.0,JDKI,2739.0,avrora,100.78,25.0
10,106.0,100.0,JDKI,4670.0,avrora,100.78,25.0
11,99.0,100.0,JDKI,6577.0,avrora,100.78,25.0
12,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
13,13.0,100.0,JDKI,2.0,avrora,100.0,100.0
14,22.0,100.0,JDKI,882.0,avrora,100.0,25.0
15,11.0,100.0,JDKI,2880.0,avrora,100.0,50.0
16,43.0,100.0,JDKI,4739.0,avrora,100.0,50.0
17,0.0,100.0,JDKI,6589.0,avrora,100.78,25.0
18,84.0,100.0,JDKI,8529.0,avrora,100.78,25.0
19,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
20,14.0,100.0,JDKI,3.0,avrora,100.0,100.0
21,66.0,100.0,JDKI,1024.0,avrora,100.0,25.0
22,0.0,100.0,JDKI,2993.0,avrora,100.0,50.0
23,0.0,100.0,JDKI,4707.0,avrora,100.0,50.0
24,0.0,100.0,JDKI,6357.0,avrora,100.0,50.0
25,140.0,100.0,JDKI,8009.0,avrora,100.0,25.0
26,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
27,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
28,13.0,100.0,JDKI,2.0,avrora,100.0,100.0
29,95.0,100.0,JDKI,818.0,avrora,100.0,25.0
30,0.0,100.0,JDKI,2824.0,avrora,100.0,50.0
31,40.0,100.0,JDKI,4745.0,avrora,100.0,50.0
32,35.0,100.0,JDKI,6637.0,avrora,100.0,25.0
33,0.0,100.0,JDKI,8308.0,avrora,100.0,50.0
34,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
35,14.0,100.0,JDKI,2.0,avrora,100.0,100.0
36,10.0,100.0,JDKI,806.0,avrora,100.0,50.0
37,82.0,100.0,JDKI,2684.0,avrora,100.0,50.0
38,65.0,100.0,JDKI,4407.0,avrora,100.0,75.0
39,91.0,100.0,JDKI,6106.0,avrora,100.0,75.0
40,118.0,100.0,JDKI,7827.0,avrora,100.0,75.0
41,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
42,11.0,100.0,JDKI,2.0,avrora,100.0,100.0
43,8.0,100.0,JDKI,932.0,avrora,100.0,50.0
44,10.0,100.0,JDKI,2832.0,avrora,100.0,75.0
45,9.0,100.0,JDKI,4666.0,avrora,100.0,75.0
46,93.0,100.0,JDKI,6463.0,avrora,100.0,100.0
47,89.0,100.0,JDKI,8188.0,avrora,100.0,50.0
48,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
49,11.0,100.0,JDKI,2.0,avrora,100.0,100.0
50,125.0,100.0,JDKI,915.0,avrora,100.0,25.0
51,11.0,100.0,JDKI,2716.0,avrora,100.0,50.0
52,0.0,100.0,JDKI,4461.0,avrora,100.78,25.0
53,84.0,100.0,JDKI,6473.0,avrora,100.78,25.0
54,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
55,13.0,100.0,JDKI,2.0,avrora,100.0,100.0
56,17.0,100.0,JDKI,881.0,avrora,100.0,50.0
57,17.0,100.0,JDKI,2858.0,avrora,100.0,50.0
58,7.0,100.0,JDKI,4602.0,avrora,100.0,75.0
59,14.0,100.0,JDKI,6339.0,avrora,100.0,100.0
60,11.0,100.0,JDKI,7988.0,avrora,100.0,75.0
61,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
62,18.0,100.0,JDKI,2.0,avrora,100.0,100.0
63,0.0,100.0,JDKI,914.0,avrora,100.0,50.0
64,33.0,100.0,JDKI,2844.0,avrora,100.0,75.0
65,34.0,100.0,JDKI,4707.0,avrora,100.0,75.0
66,54.0,100.0,JDKI,6477.0,avrora,100.0,50.0
67,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
68,14.0,100.0,JDKI,2.0,avrora,100.0,100.0
69,19.0,100.0,JDKI,802.0,avrora,100.0,25.0
70,0.0,100.0,JDKI,2700.0,avrora,100.0,50.0
71,35.0,100.0,JDKI,4557.0,avrora,100.0,75.0
72,29.0,100.0,JDKI,6366.0,avrora,100.0,50.0
73,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
74,14.0,100.0,JDKI,2.0,avrora,100.0,100.0
75,5.0,100.0,JDKI,787.0,avrora,100.0,50.0
76,0.0,100.0,JDKI,2709.0,avrora,100.78,25.0
77,0.0,100.0,JDKI,4642.0,avrora,100.78,50.0
78,32.0,100.0,JDKI,6507.0,avrora,100.78,75.0
79,38.0,100.0,JDKI,8407.0,avrora,100.78,100.0
80,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
81,12.0,100.0,JDKI,2.0,avrora,100.0,100.0
82,18.0,100.0,JDKI,969.0,avrora,100.0,25.0
83,87.0,100.0,JDKI,2859.0,avrora,100.0,25.0
84,0.0,100.0,JDKI,4590.0,avrora,100.0,50.0
85,31.0,100.0,JDKI,6275.0,avrora,100.0,50.0
86,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
87,13.0,100.0,JDKI,2.0,avrora,100.0,100.0
88,123.0,100.0,JDKI,883.0,avrora,100.0,25.0
89,0.0,100.0,JDKI,2695.0,avrora,100.78,25.0
90,88.0,100.0,JDKI,4480.0,avrora,100.78,25.0
91,0.0,100.0,JDKI,6120.0,avrora,100.78,50.0
92,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
93,9.0,100.0,JDKI,3.0,avrora,100.0,100.0
94,129.0,100.0,JDKI,949.0,avrora,100.0,25.0
95,15.0,100.0,JDKI,2704.0,avrora,100.0,50.0
96,11.0,100.0,JDKI,4347.0,avrora,100.0,75.0
97,17.0,100.0,JDKI,5864.0,avrora,100.0,50.0
98,32.0,100.0,JDKI,7456.0,avrora,100.0,50.0
99,0.0,100.0,JDKI,0.0,avrora,100.0,100.0
100,13.0,100.0,JDKI,2.0,avrora,100.0,100.0
101,6.0,100.0,JDKI,1047.0,avrora,100.0,50.0
102,15.0,100.0,JDKI,2810.0,avrora,100.0,75.0
103,31.0,100.0,JDKI,4644.0,avrora,100.0,75.0
104,32.0,100.0,JDKI,6413.0,avrora,100.0,100.0
105,67.0,100.0,JDKI,8145.0,avrora,100.0,75.0
0,0.0,100.0,JDKE,29257.0,avrora,100.0,100.0
1,46.0,100.0,JDKE,0.0,avrora,100.0,100.0
2,84.0,100.0,JDKE,15414.0,avrora,100.0,100.0
3,74.0,100.0,JDKE,16346.0,avrora,100.0,100.0
4,87.0,100.0,JDKE,18169.0,avrora,100.0,100.0
5,87.0,100.0,JDKE,19801.0,avrora,100.0,100.0
6,88.0,100.0,JDKE,21468.0,avrora,100.0,100.0
7,0.0,100.0,JDKE,25990.0,avrora,100.0,100.0
8,44.0,100.0,JDKE,0.0,avrora,100.0,100.0
9,95.0,100.0,JDKE,19184.0,avrora,100.0,100.0
10,67.0,100.0,JDKE,20194.0,avrora,100.0,100.0
11,84.0,100.0,JDKE,21715.0,avrora,100.0,100.0
12,88.0,100.0,JDKE,23370.0,avrora,100.0,100.0
13,85.0,100.0,JDKE,24990.0,avrora,100.0,100.0
14,0.0,100.0,JDKE,21365.0,avrora,100.0,100.0
15,44.0,100.0,JDKE,0.0,avrora,100.0,100.0
16,95.0,100.0,JDKE,23218.0,avrora,100.0,100.0
17,96.0,100.0,JDKE,24417.0,avrora,100.0,100.0
18,84.0,100.0,JDKE,26340.0,avrora,100.0,100.0
19,103.0,100.0,JDKE,28088.0,avrora,100.0,100.0
20,170.0,100.0,JDKE,29890.0,avrora,100.0,100.0
21,0.0,100.0,JDKE,27306.0,avrora,100.0,100.0
22,29.0,100.0,JDKE,0.0,avrora,100.0,100.0
23,78.0,100.0,JDKE,19201.0,avrora,100.0,100.0
24,72.0,100.0,JDKE,20290.0,avrora,100.0,100.0
25,83.0,100.0,JDKE,22073.0,avrora,100.0,100.0
26,84.0,100.0,JDKE,23716.0,avrora,100.0,100.0
27,88.0,100.0,JDKE,25375.0,avrora,100.0,100.0
28,0.0,100.0,JDKE,21370.0,avrora,100.0,100.0
29,49.0,100.0,JDKE,0.0,avrora,100.0,100.0
30,94.0,100.0,JDKE,21614.0,avrora,100.0,100.0
31,72.0,100.0,JDKE,22761.0,avrora,100.0,100.0
32,122.0,100.0,JDKE,24515.0,avrora,100.0,100.0
33,175.0,100.0,JDKE,26122.0,avrora,100.0,100.0
34,173.0,100.0,JDKE,27715.0,avrora,100.0,100.0
35,0.0,100.0,JDKE,23051.0,avrora,100.0,100.0
36,89.0,100.0,JDKE,0.0,avrora,100.0,100.0
37,87.0,100.0,JDKE,14197.0,avrora,100.0,100.0
38,72.0,100.0,JDKE,15258.0,avrora,100.0,100.0
39,86.0,100.0,JDKE,17012.0,avrora,100.0,100.0
40,84.0,100.0,JDKE,18376.0,avrora,100.0,100.0
41,97.0,100.0,JDKE,19929.0,avrora,100.0,100.0
42,0.0,100.0,JDKE,27036.0,avrora,100.0,100.0
43,67.0,100.0,JDKE,0.0,avrora,100.0,100.0
44,154.0,100.0,JDKE,16128.0,avrora,100.0,100.0
45,131.0,100.0,JDKE,17594.0,avrora,100.0,100.0
46,146.0,100.0,JDKE,19371.0,avrora,100.0,100.0
47,158.0,100.0,JDKE,21006.0,avrora,100.0,100.0
48,152.0,100.0,JDKE,22633.0,avrora,100.0,100.0
49,0.0,100.0,JDKE,24263.0,avrora,100.0,100.0
50,38.0,100.0,JDKE,0.0,avrora,100.0,100.0
51,95.0,100.0,JDKE,18481.0,avrora,100.0,100.0
52,71.0,100.0,JDKE,19532.0,avrora,100.0,100.0
53,86.0,100.0,JDKE,21238.0,avrora,100.0,100.0
54,81.0,100.0,JDKE,22830.0,avrora,100.0,100.0
55,87.0,100.0,JDKE,24444.0,avrora,100.0,100.0
56,0.0,100.0,JDKE,31551.0,avrora,100.0,100.0
57,54.0,100.0,JDKE,0.0,avrora,100.0,100.0
58,161.0,100.0,JDKE,19512.0,avrora,100.0,100.0
59,135.0,100.0,JDKE,20694.0,avrora,100.0,100.0
60,151.0,100.0,JDKE,22478.0,avrora,100.0,100.0
61,156.0,100.0,JDKE,24102.0,avrora,100.0,100.0
62,165.0,100.0,JDKE,25734.0,avrora,100.0,100.0
63,0.0,100.0,JDKE,26499.0,avrora,100.0,100.0
64,51.0,100.0,JDKE,0.0,avrora,100.0,100.0
65,76.0,100.0,JDKE,14241.0,avrora,100.0,100.0
66,73.0,100.0,JDKE,15246.0,avrora,100.0,100.0
67,86.0,100.0,JDKE,16879.0,avrora,100.0,100.0
68,88.0,100.0,JDKE,18479.0,avrora,100.0,100.0
69,86.0,100.0,JDKE,19926.0,avrora,100.0,100.0
70,0.0,100.0,JDKE,22416.0,avrora,100.0,100.0
71,56.0,100.0,JDKE,0.0,avrora,100.0,100.0
72,158.0,100.0,JDKE,16535.0,avrora,100.0,100.0
73,127.0,100.0,JDKE,17491.0,avrora,100.0,100.0
74,165.0,100.0,JDKE,19219.0,avrora,100.0,100.0
75,184.0,100.0,JDKE,20977.0,avrora,100.0,100.0
76,246.0,100.0,JDKE,22726.0,avrora,100.0,100.0
77,0.0,100.0,JDKE,24776.0,avrora,100.0,100.0
78,26.0,100.0,JDKE,0.0,avrora,100.0,100.0
79,84.0,100.0,JDKE,14571.0,avrora,100.0,100.0
80,96.0,100.0,JDKE,15481.0,avrora,100.0,100.0
81,97.0,100.0,JDKE,17393.0,avrora,100.0,100.0
82,88.0,100.0,JDKE,19075.0,avrora,100.0,100.0
83,96.0,100.0,JDKE,20813.0,avrora,100.0,100.0
84,0.0,100.0,JDKE,22709.0,avrora,100.0,100.0
85,64.0,100.0,JDKE,0.0,avrora,100.0,100.0
86,157.0,100.0,JDKE,14773.0,avrora,100.0,100.0
87,135.0,100.0,JDKE,15741.0,avrora,100.0,100.0
88,172.0,100.0,JDKE,17487.0,avrora,100.0,100.0
89,158.0,100.0,JDKE,19205.0,avrora,100.0,100.0
90,178.0,100.0,JDKE,20779.0,avrora,100.0,100.0
91,0.0,100.0,JDKE,22462.0,avrora,100.0,100.0
92,44.0,100.0,JDKE,0.0,avrora,100.0,100.0
93,94.0,100.0,JDKE,18706.0,avrora,100.0,100.0
94,71.0,100.0,JDKE,19837.0,avrora,100.0,100.0
95,84.0,100.0,JDKE,21614.0,avrora,100.0,100.0
96,84.0,100.0,JDKE,23221.0,avrora,100.0,100.0
97,83.0,100.0,JDKE,24852.0,avrora,100.0,100.0
98,0.0,100.0,JDKE,,avrora,0.0,0.0
99,0.0,100.0,JDKE,0.0,avrora,100.0,100.0
100,14.0,100.0,JDKE,0.0,avrora,100.0,100.0
101,95.0,100.0,JDKE,15297.0,avrora,100.0,100.0
102,107.0,100.0,JDKE,16227.0,avrora,100.0,100.0
103,155.0,100.0,JDKE,17813.0,avrora,100.0,100.0
104,157.0,100.0,JDKE,19447.0,avrora,100.0,100.0
