Time,GC Util
0,0
0,0
1634,14
1634,14
2201,25
2201,25
2295,146
5490,25
5546,43
5546,43
5610,82
5610,82
5662,121
5748,87
5795,81
5795,81
5849,110
5849,110
5929,154
5988,116
6046,103
6046,103
6091,112
6091,112
6155,180
6225,43
6293,142
6293,142
6326,148
6326,148
6400,166
6400,166
6451,172
6466,208
6492,171
6492,171
6571,193
6571,193
6594,172
6594,172
6655,135
6655,135
6806,169
6806,169
6890,116
6890,116
6943,135
6943,135
6973,132
6973,132
7046,50
7046,50
7078,64
7078,64
7162,52
7162,52
7277,53
7277,53
7338,95
7338,95
7423,53
7423,53
7487,39
7487,39
7543,66
7543,66
7586,55
7586,55
7628,55
7628,55
7666,109
7666,109
7707,57
7707,57
7746,152
7746,152
7788,58
7788,58
7823,61
7823,61
7878,55
7878,55
7913,59
7913,59
7952,59
7952,59
8044,151
8044,151
8232,85
8232,85
8429,203
8429,203
8529,250
8529,250
8608,224
8608,224
8671,165
8671,165
8750,187
8750,187
8838,202
8838,202
8978,110
8978,110
9275,108
9275,108
10454,168
10454,168
10497,125
10497,125
10532,112
10532,112
10565,94
10565,94
10601,136
10601,136
10640,149
10640,149
10682,140
10682,140
10730,151
10730,151
10787,164
10787,164
10832,142
10832,142
10873,182
10873,182
10938,167
10938,167
11256,166
11256,166
11317,168
11317,168
11374,155
11374,155
11437,203
11437,203
11570,158
11570,158
12305,155
12305,155
12863,145
12863,145
13335,104
13335,104
13625,102
13625,102
14794,87
14794,87
15029,114
15029,114
15577,235
15649,99
15839,4
15858,101
15877,39
15900,101
15918,59
15932,153
16025,10
16078,178
16105,115
16105,115
16220,95
16220,95
16500,100
16500,100
16751,42
16751,42
16836,49
16836,49
16909,47
16909,47
16966,57
16966,57
16992,168
17006,94
