Time,GC Util
0,0
0,0
1507,77
1507,77
2181,77
2181,77
2398,71
2398,71
5243,85
5243,85
5334,71
5334,71
5357,7
5357,7
5480,90
5480,90
5570,91
5570,91
5627,89
5627,89
5679,119
5679,119
5707,167
5707,167
5768,147
5768,147
5812,149
5812,149
5840,156
5840,156
5863,156
5863,156
5872,88
5872,88
5931,116
5931,116
5960,154
5960,154
6014,14
6014,14
6073,170
6073,170
6095,173
6095,173
6119,175
6119,175
6160,171
6160,171
6217,152
6217,152
6266,155
6266,155
6289,167
6289,167
6334,170
6334,170
6385,161
6385,161
6408,167
6408,167
6486,160
6486,160
6584,146
6584,146
6652,171
6652,171
6677,137
6677,137
6743,148
6743,148
6797,142
6797,142
6843,140
6843,140
6865,164
6865,164
6902,179
6902,179
6925,219
6925,219
6946,240
6946,240
6969,241
6969,241
7001,251
7001,251
7019,224
7019,224
7050,191
7050,191
7079,216
7079,216
7106,221
7106,221
7119,257
7119,257
7141,233
7141,233
7168,229
7168,229
7204,164
7204,164
7230,113
7230,113
7289,213
7289,213
7309,227
7309,227
7314,303
7314,303
7334,305
7334,305
7358,306
7358,306
7427,289
7427,289
7458,225
7458,225
7497,54
7497,54
7596,311
7596,311
7658,315
7658,315
7712,330
7712,330
7772,325
7772,325
7808,326
7808,326
7842,289
7842,289
7870,339
7870,339
7907,310
7907,310
7952,344
7952,344
8007,333
8007,333
8054,353
8054,353
8095,355
8095,355
8133,338
8133,338
8188,348
8188,348
8258,353
8258,353
8356,365
8356,365
8466,357
8466,357
8567,192
8567,192
9948,332
9948,332
9967,355
9967,355
9984,350
9984,350
10007,187
10007,187
10026,325
10026,325
10044,348
10044,348
10062,351
10062,351
10079,338
10079,338
10094,349
10094,349
10111,196
10111,196
10125,372
10125,372
10140,327
10140,327
10154,433
10154,433
10167,390
10167,390
10180,381
10180,381
10193,412
10193,412
10214,74
10214,74
10338,358
10338,358
10354,357
10354,357
10370,331
10370,331
10388,67
10388,67
10507,332
10507,332
10524,60
10524,60
10558,342
10558,342
10576,67
10576,67
10610,353
10610,353
10625,61
10625,61
10703,323
10703,323
10777,113
10777,113
10956,337
10956,337
10997,328
10997,328
11029,326
11029,326
11048,354
11048,354
11062,355
11062,355
11076,363
11076,363
11090,356
11090,356
11104,360
11104,360
11117,349
11117,349
11146,347
11146,347
11175,344
11175,344
11204,349
11204,349
11246,340
11246,340
11292,343
11292,343
11339,348
11339,348
12209,322
12209,322
12228,332
12228,332
12242,338
12242,338
12891,349
12891,349
12950,348
12950,348
13029,190
13029,190
13115,346
13115,346
13160,337
13160,337
13224,333
13224,333
13284,347
13284,347
13344,335
13344,335
13390,356
13390,356
13467,349
13467,349
