Time,GC Util
0,0
0,0
19,0
19,0
37,20
37,20
53,12
53,12
67,15
67,15
225,1
225,1
305,0
305,0
397,0
397,0
474,0
474,0
485,7
485,7
486,88
486,88
487,76
487,76
488,82
488,82
489,67
489,67
490,45
490,45
491,42
491,42
491,45
491,45
492,45
492,45
493,43
493,43
493,43
493,43
494,45
494,45
495,46
495,46
496,43
496,43
496,43
496,43
497,44
497,44
498,45
498,45
498,42
498,42
499,44
499,44
500,44
500,44
501,44
501,44
501,43
501,43
502,44
502,44
503,41
503,41
503,44
503,44
504,44
504,44
505,44
505,44
506,44
506,44
506,44
506,44
507,46
507,46
508,44
508,44
508,44
508,44
509,44
509,44
510,44
510,44
510,42
510,42
511,45
511,45
512,45
512,45
513,44
513,44
513,43
513,43
514,43
514,43
515,42
515,42
515,44
515,44
516,44
516,44
517,44
517,44
517,44
517,44
518,43
518,43
519,40
519,40
520,44
520,44
520,44
520,44
521,44
521,44
522,44
522,44
522,42
522,42
523,38
523,38
524,43
524,43
525,43
525,43
525,46
525,46
526,44
526,44
527,40
527,40
528,40
528,40
528,44
528,44
529,43
529,43
530,44
530,44
530,43
530,43
531,41
531,41
532,44
532,44
533,44
533,44
533,44
533,44
534,44
534,44
535,42
535,42
536,41
536,41
536,45
536,45
537,46
537,46
538,44
538,44
538,42
538,42
539,38
539,38
540,44
540,44
541,44
541,44
541,43
541,43
542,44
542,44
543,40
543,40
544,40
544,40
544,44
544,44
545,44
545,44
546,44
546,44
546,43
546,43
547,48
547,48
548,44
548,44
548,45
548,45
549,43
549,43
550,44
550,44
550,43
550,43
551,43
551,43
552,44
552,44
553,44
553,44
553,44
553,44
554,44
554,44
555,38
555,38
557,76
557,76
885,0
885,0
910,3
910,3
956,1
956,1
984,3
984,3
1352,0
1352,0
1754,0
1754,0
1775,4
1775,4
1789,40
1789,40
1806,32
1806,32
1834,20
1834,20
1846,13
1846,13
1875,21
1875,21
1899,8
1899,8
1930,22
1930,22
1949,16
1949,16
1967,39
1967,39
2006,15
2006,15
2031,13
2031,13
2058,16
2058,16
2077,18
2077,18
2098,22
2098,22
2128,13
2128,13
2146,14
2146,14
2146,14
2160,45
2160,45
2183,17
2189,177
2189,177
2206,16
2206,16
2240,18
2240,18
2259,24
2259,24
2284,22
2284,22
2307,31
2307,31
2331,18
2331,18
2345,32
2345,32
2345,32
2356,45
2361,197
2361,197
2369,29
2369,29
2376,133
2376,133
2389,73
2389,73
2389,73
2408,64
2444,198
2444,198
2461,29
2461,29
2491,30
2491,30
2521,29
2521,29
2521,29
2556,35
2570,202
2570,202
2599,26
2599,26
2621,53
2621,53
2621,53
2653,57
2653,57
2691,34
2710,191
2710,191
2737,8
2737,8
2737,8
2782,30
2782,30
2832,7
2832,7
2859,33
2912,226
2912,226
2950,8
2950,8
2985,38
2985,38
3022,36
3022,36
3046,262
3046,262
3089,12
3089,12
3141,11
3141,11
3184,17
3184,17
3243,10
3243,10
3297,14
3297,14
3355,14
