Time,GC Util
0,0
0,0
389,80
389,80
587,51
590,54
592,2
592,2
680,67
765,2
767,88
824,3
827,90
889,4
892,89
1032,1
1034,89
1075,5
1078,91
1122,6
1126,92
1164,8
1167,93
1196,9
1201,94
1242,2
1244,175
1282,6
1288,89
1335,4
1338,90
1362,11
1366,89
1424,2
1428,93
1479,5
1483,71
1515,8
1518,88
1518,88
1579,3
1579,3
1582,87
1582,87
1629,80
1629,80
1678,77
1678,77
1735,81
1770,4
1772,77
1772,77
1825,3
1825,3
1828,91
1828,91
1886,73
1920,7
1923,91
1982,5
1985,91
1985,91
2038,78
2038,78
2072,69
2072,69
2135,3
2135,3
2137,88
2190,4
2193,87
