Time,GC Util
0,0
0,0
691,10
691,10
2850,22
2850,22
2899,155
2939,20
5241,92
5241,92
7590,19
7590,19
8960,147
10200,77
13294,27
13294,27
15809,71
15809,71
18573,135
21000,71
23780,67
23780,67
26281,63
26281,63
28892,142
31407,72
34247,28
34247,28
36805,39
36805,39
40295,123
43129,22
45894,22
45894,22
48831,43
48831,43
52405,128
55492,22
58190,23
58190,23
61340,44
61340,44
64778,116
67936,21
70936,72
70936,72
73954,52
73954,52
77323,177
80284,23
83005,24
83005,24
86088,47
86088,47
89812,144
93014,24
95943,25
95943,25
99283,47
99283,47
103045,135
106710,23
109589,34
109589,34
112674,47
112674,47
116216,146
119596,34
122808,95
122808,95
125536,60
125536,60
129207,158
132649,31
136163,83
136163,83
139007,64
139007,64
142997,231
146539,46
149606,98
149606,98
152622,73
152622,73
156478,364
160217,72
164266,106
164266,106
167649,62
167649,62
