Time,GC Util
0,0
0,0
1141,74
1141,74
1631,65
1631,65
1767,0
1767,0
1770,74
4011,0
4013,88
4125,1
4129,85
4151,12
4154,3
4154,3
4261,88
4336,3
4339,90
4387,5
4390,91
4422,8
4425,89
4450,11
4453,87
4456,94
4460,5
4460,5
4535,15
4535,15
4579,15
4579,15
4650,137
4685,6
4688,168
4745,4
4750,10
4750,10
4808,175
4829,12
4832,168
4836,65
4839,173
4888,4
4892,180
4923,10
4928,144
4957,15
4960,173
4972,27
4981,7
4981,7
4981,7
4981,7
5017,91
5017,91
5059,7
5059,7
5059,7
5059,7
5083,6
5083,6
5176,85
5176,85
5234,89
5234,89
5277,91
5291,28
5295,14
5295,14
5351,74
5351,74
5398,4
5398,4
5398,4
5398,4
5466,69
5466,69
5487,81
5487,81
5498,9
5498,9
5498,9
5498,9
5533,54
5533,54
5533,54
5533,54
5562,93
5578,25
5582,94
5582,94
5610,13
5610,13
5614,62
5614,62
5634,78
5634,78
5651,65
5651,65
5651,65
5651,65
5681,13
5681,13
5707,28
5707,28
5722,12
5722,12
5722,12
5722,12
5744,12
5744,12
5765,15
5765,15
5800,82
5813,40
5818,8
5818,8
5843,92
5855,39
5861,55
5861,55
5886,94
5886,94
5913,90
5967,7
5973,56
5973,56
6010,61
6024,22
6029,4
6029,4
6141,92
6188,10
6194,93
6211,30
6218,6
6218,6
6281,7
6281,7
6326,81
6326,81
6369,80
6369,80
6418,80
6418,80
6475,82
6475,82
6543,60
6543,60
6620,144
6620,144
6706,91
6706,91
6808,100
6808,100
6940,189
7094,8
7109,218
7265,2
7275,280
8515,0
8527,139
8527,139
8553,143
8553,143
8582,5
8582,5
8582,5
8582,5
8691,281
8691,281
8707,64
8707,64
8714,282
8714,282
8731,64
8731,64
8742,5
8742,5
8742,5
8742,5
8765,5
8765,5
8765,5
8765,5
8789,5
8789,5
8789,5
8789,5
8814,5
8814,5
8814,5
8814,5
8838,7
8838,7
8838,7
8838,7
8865,3
8865,3
8865,3
8865,3
8891,1
8891,1
8891,1
8891,1
8913,3
8913,3
8939,3
8939,3
8939,3
8939,3
8964,3
8964,3
8964,3
8964,3
9019,7
9019,7
9019,7
9019,7
9047,3
9047,3
9047,3
9047,3
9075,15
9075,15
9075,15
9075,15
9105,3
9105,3
9105,3
9105,3
9131,3
9131,3
9131,3
9131,3
9155,20
9155,20
9155,20
9155,20
9184,23
9184,23
9184,23
9184,23
9210,20
9210,20
9210,20
9210,20
9264,8
9264,8
9264,8
9264,8
9359,12
9359,12
9359,12
9359,12
9436,14
9436,14
9436,14
9436,14
9489,22
9489,22
9489,22
9489,22
9534,52
9534,52
9534,52
9534,52
9579,41
9579,41
