Time,GC Util
0,0
0,0
19,0
19,0
44,14
44,14
60,11
60,11
177,1
177,1
278,1
278,1
288,9
288,9
299,6
299,6
314,5
314,5
339,3
339,3
366,2
366,2
396,2
396,2
435,1
435,1
466,2
466,2
521,1
521,1
569,2
569,2
592,61
592,61
610,11
610,11
618,18
618,18
623,26
623,26
631,17
631,17
643,9
643,9
668,20
668,20
695,4
695,4
712,8
712,8
719,20
719,20
748,14
748,14
763,10
763,10
781,16
781,16
806,5
806,5
843,6
843,6
860,7
860,7
895,6
895,6
951,2
951,2
951,2
1009,7
1009,7
1034,6
1037,52
1037,52
1092,3
1092,3
1116,4
1116,4
1155,2
1155,2
1178,4
1178,4
1204,4
1204,4
1216,34
1216,34
1236,4
1236,4
1251,7
1251,7
1265,8
1265,8
1265,8
1281,5
1281,5
1299,4
1299,4
1308,11
1314,115
1314,115
1333,13
1333,13
1351,10
1351,10
1373,24
1373,24
1387,9
1387,9
1404,6
1404,6
1418,6
1418,6
1428,17
1428,17
1428,17
1451,7
1451,7
1477,8
1485,125
1485,125
1497,21
1497,21
1511,7
1511,7
1525,33
1525,33
1542,7
1542,7
1585,15
1585,15
1595,12
1595,12
1621,4
1621,4
1642,4
1642,4
1665,5
1665,5
1692,15
1692,15
1717,13
1717,13
1717,13
1748,17
1748,17
1780,3
1782,125
1782,125
1807,4
1807,4
1842,2
1842,2
1863,6
1863,6
1891,3
1891,3
1915,4
1915,4
1939,6
1939,6
1963,4
1963,4
1988,4
1988,4
2017,19
2017,19
2050,5
2050,5
2084,27
2084,27
2117,5
2117,5
2163,48
2163,48
2163,48
2200,2
2239,126
2239,126
2272,3
2272,3
2319,2
2319,2
2349,3
2349,3
2394,2
2394,2
2427,3
2427,3
2469,3
2469,3
2498,5
2498,5
2550,3
2550,3
2582,5
2582,5
2623,3
2623,3
2649,8
2649,8
2691,2
2691,2
2724,5
2724,5
2769,2
2769,2
2806,2
2806,2
2846,5
2846,5
2878,3
2878,3
2916,4
2916,4
2954,3
2954,3
2989,2
2989,2
3029,3
3029,3
3064,3
3064,3
3092,3
3092,3
3134,2
3134,2
3161,3
3161,3
3209,3
3209,3
3246,14
3246,14
3286,2
3286,2
3318,3
3318,3
3361,12
3361,12
3410,18
3410,18
3458,2
3458,2
3494,3
3494,3
3533,2
3533,2
3588,8
3588,8
3625,2
3625,2
3669,3
3669,3
3705,2
3705,2
3742,2
3742,2
3790,9
3790,9
3828,2
3828,2
3889,12
3889,12
3939,2
3939,2
3979,2
3979,2
4032,2
4032,2
4077,2
4077,2
4130,10
4130,10
4186,3
4186,3
4234,12
4234,12
4288,13
4288,13
4341,2
4341,2
4391,3
4391,3
4446,1
4446,1
4495,1
4495,1
4564,15
4564,15
4621,1
4621,1
4686,6
4686,6
4738,3
4738,3
4799,12
4799,12
4866,8
4866,8
4919,1
4919,1
4974,1
4974,1
5036,1
5036,1
5099,1
5099,1
5160,1
5160,1
5212,2
5212,2
5272,1
5272,1
5323,2
5323,2
5392,1
5392,1
5453,1
5453,1
5510,1
5510,1
5566,2
5566,2
5630,6
5630,6
5699,2
5699,2
5762,2
5762,2
5834,20
5834,20
5897,2
5897,2
5953,1
5953,1
6017,11
6017,11
6090,4
6090,4
6152,2
6152,2
6211,2
6211,2
6277,1
6277,1
6340,1
6340,1
6397,2
6397,2
6458,2
6458,2
6519,2
6519,2
6585,2
6585,2
6645,1
6645,1
6705,1
6705,1
6780,18
6780,18
6844,1
6844,1
6905,1
6905,1
6974,1
6974,1
7044,2
7044,2
7117,2
7117,2
7180,4
7180,4
7252,1
7252,1
7321,4
7321,4
7389,1
7389,1
7461,1
7461,1
7525,1
7525,1
7598,1
7598,1
7661,1
7661,1
7729,1
7729,1
7792,1
7792,1
7866,2
7866,2
7931,1
7931,1
7998,1
7998,1
8060,2
8060,2
8126,3
8126,3
8193,3
8193,3
8258,1
8258,1
8328,3
8328,3
8396,2
8396,2
8460,3
8460,3
8531,2
