,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
1,45.0,100.0,JDKR,5.0,pmd,100.0,100.0
2,50.0,100.0,JDKR,218.0,pmd,100.0,12.5
3,170.0,100.0,JDKR,374.0,pmd,100.0,25.0
4,0.0,100.0,JDKR,453.0,pmd,100.0,12.5
5,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
6,54.0,100.0,JDKR,6.0,pmd,100.0,100.0
7,34.0,100.0,JDKR,229.0,pmd,100.0,12.5
8,95.0,100.0,JDKR,377.0,pmd,100.0,12.5
9,93.0,100.0,JDKR,453.0,pmd,100.0,12.5
10,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
11,52.0,100.0,JDKR,5.0,pmd,100.0,100.0
12,35.0,100.0,JDKR,243.0,pmd,100.0,25.0
13,86.0,100.0,JDKR,395.0,pmd,100.0,37.5
14,1.0,100.0,JDKR,476.0,pmd,100.0,37.5
15,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
16,48.0,100.0,JDKR,5.0,pmd,100.0,100.0
17,48.0,100.0,JDKR,244.0,pmd,100.0,25.0
18,51.0,100.0,JDKR,422.0,pmd,100.0,25.0
19,4.0,100.0,JDKR,501.0,pmd,100.0,37.5
20,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
21,69.0,100.0,JDKR,5.0,pmd,100.0,100.0
22,28.0,100.0,JDKR,224.0,pmd,100.0,12.5
23,50.0,100.0,JDKR,402.0,pmd,100.0,12.5
24,78.0,100.0,JDKR,544.0,pmd,100.0,12.5
25,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
26,65.0,100.0,JDKR,4.0,pmd,100.0,100.0
27,52.0,100.0,JDKR,217.0,pmd,100.0,12.5
28,18.0,100.0,JDKR,359.0,pmd,100.0,25.0
29,0.0,100.0,JDKR,481.0,pmd,100.0,25.0
30,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
31,49.0,100.0,JDKR,5.0,pmd,100.0,100.0
32,5.0,100.0,JDKR,228.0,pmd,100.0,25.0
33,60.0,100.0,JDKR,379.0,pmd,100.0,25.0
34,91.0,100.0,JDKR,455.0,pmd,100.0,25.0
35,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
36,46.0,100.0,JDKR,6.0,pmd,100.0,100.0
37,40.0,100.0,JDKR,216.0,pmd,100.0,12.5
38,88.0,100.0,JDKR,375.0,pmd,100.0,12.5
39,90.0,100.0,JDKR,450.0,pmd,100.0,12.5
40,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
41,42.0,100.0,JDKR,5.0,pmd,100.0,100.0
42,32.0,100.0,JDKR,213.0,pmd,100.0,12.5
43,66.0,100.0,JDKR,366.0,pmd,100.0,12.5
44,55.0,100.0,JDKR,442.0,pmd,100.0,12.5
45,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
46,48.0,100.0,JDKR,5.0,pmd,100.0,100.0
47,32.0,100.0,JDKR,200.0,pmd,100.0,12.5
48,118.0,100.0,JDKR,349.0,pmd,100.0,25.0
49,0.0,100.0,JDKR,424.0,pmd,100.0,25.0
50,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
51,65.0,100.0,JDKR,4.0,pmd,100.0,100.0
52,5.0,100.0,JDKR,219.0,pmd,100.0,25.0
53,63.0,100.0,JDKR,360.0,pmd,100.0,25.0
54,86.0,100.0,JDKR,437.0,pmd,100.0,25.0
55,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
56,73.0,100.0,JDKR,4.0,pmd,100.0,100.0
57,41.0,100.0,JDKR,221.0,pmd,100.0,12.5
58,100.0,100.0,JDKR,374.0,pmd,100.0,12.5
59,42.0,100.0,JDKR,449.0,pmd,100.0,12.5
60,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
61,47.0,100.0,JDKR,6.0,pmd,100.0,100.0
62,38.0,100.0,JDKR,221.0,pmd,100.0,12.5
63,25.0,100.0,JDKR,362.0,pmd,100.0,25.0
64,48.0,100.0,JDKR,488.0,pmd,100.0,25.0
65,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
66,47.0,100.0,JDKR,5.0,pmd,100.0,100.0
67,34.0,100.0,JDKR,266.0,pmd,100.0,12.5
68,88.0,100.0,JDKR,446.0,pmd,100.0,25.0
69,5.0,100.0,JDKR,525.0,pmd,100.0,25.0
70,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
71,39.0,100.0,JDKR,5.0,pmd,100.0,100.0
72,5.0,100.0,JDKR,207.0,pmd,100.0,25.0
73,124.0,100.0,JDKR,372.0,pmd,100.0,12.5
74,46.0,100.0,JDKR,448.0,pmd,100.0,25.0
75,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
76,0.0,100.0,JDKR,0.0,pmd,100.0,100.0
77,45.0,100.0,JDKR,5.0,pmd,100.0,100.0
78,13.0,100.0,JDKR,206.0,pmd,100.0,25.0
79,88.0,100.0,JDKR,361.0,pmd,100.0,25.0
80,88.0,100.0,JDKR,440.0,pmd,100.0,25.0
0,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
1,50.0,100.0,JDKG,5.0,pmd,100.0,100.0
2,33.0,100.0,JDKG,241.0,pmd,100.0,100.0
3,83.0,100.0,JDKG,452.0,pmd,100.0,100.0
4,5.0,100.0,JDKG,528.0,pmd,100.0,100.0
5,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
6,46.0,100.0,JDKG,5.0,pmd,100.0,100.0
7,61.0,100.0,JDKG,220.0,pmd,100.0,100.0
8,154.0,100.0,JDKG,368.0,pmd,100.0,100.0
9,120.0,100.0,JDKG,446.0,pmd,100.0,100.0
10,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
11,54.0,100.0,JDKG,6.0,pmd,100.0,100.0
12,33.0,100.0,JDKG,233.0,pmd,100.0,100.0
13,85.0,100.0,JDKG,380.0,pmd,100.0,100.0
14,47.0,100.0,JDKG,458.0,pmd,100.0,100.0
15,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
16,46.0,100.0,JDKG,6.0,pmd,100.0,100.0
17,33.0,100.0,JDKG,233.0,pmd,100.0,100.0
18,86.0,100.0,JDKG,391.0,pmd,100.0,100.0
19,4.0,100.0,JDKG,468.0,pmd,100.0,100.0
20,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
21,42.0,100.0,JDKG,5.0,pmd,100.0,100.0
22,33.0,100.0,JDKG,232.0,pmd,100.0,100.0
23,91.0,100.0,JDKG,379.0,pmd,100.0,100.0
24,70.0,100.0,JDKG,465.0,pmd,100.0,100.0
25,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
26,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
27,45.0,100.0,JDKG,5.0,pmd,100.0,100.0
28,35.0,100.0,JDKG,223.0,pmd,100.0,100.0
29,122.0,100.0,JDKG,390.0,pmd,100.0,100.0
30,97.0,100.0,JDKG,475.0,pmd,100.0,100.0
31,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
32,48.0,100.0,JDKG,5.0,pmd,100.0,100.0
33,47.0,100.0,JDKG,220.0,pmd,100.0,100.0
34,148.0,100.0,JDKG,362.0,pmd,100.0,100.0
35,71.0,100.0,JDKG,435.0,pmd,100.0,100.0
36,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
37,44.0,100.0,JDKG,5.0,pmd,100.0,100.0
38,39.0,100.0,JDKG,246.0,pmd,100.0,100.0
39,125.0,100.0,JDKG,405.0,pmd,100.0,100.0
40,49.0,100.0,JDKG,483.0,pmd,100.0,100.0
41,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
42,47.0,100.0,JDKG,6.0,pmd,100.0,100.0
43,33.0,100.0,JDKG,218.0,pmd,100.0,100.0
44,138.0,100.0,JDKG,373.0,pmd,100.0,100.0
45,99.0,100.0,JDKG,455.0,pmd,100.0,100.0
46,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
47,47.0,100.0,JDKG,5.0,pmd,100.0,100.0
48,33.0,100.0,JDKG,235.0,pmd,100.0,100.0
49,80.0,100.0,JDKG,387.0,pmd,100.0,100.0
50,120.0,100.0,JDKG,467.0,pmd,100.0,100.0
51,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
52,47.0,100.0,JDKG,6.0,pmd,100.0,100.0
53,46.0,100.0,JDKG,233.0,pmd,100.0,100.0
54,125.0,100.0,JDKG,377.0,pmd,100.0,100.0
55,46.0,100.0,JDKG,451.0,pmd,100.0,100.0
56,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
57,85.0,100.0,JDKG,4.0,pmd,100.0,100.0
58,42.0,100.0,JDKG,226.0,pmd,100.0,100.0
59,153.0,100.0,JDKG,369.0,pmd,100.0,100.0
60,126.0,100.0,JDKG,444.0,pmd,100.0,100.0
61,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
62,49.0,100.0,JDKG,5.0,pmd,100.0,100.0
63,54.0,100.0,JDKG,217.0,pmd,100.0,100.0
64,159.0,100.0,JDKG,366.0,pmd,100.0,100.0
65,153.0,100.0,JDKG,443.0,pmd,100.0,100.0
66,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
67,84.0,100.0,JDKG,5.0,pmd,100.0,100.0
68,40.0,100.0,JDKG,222.0,pmd,100.0,100.0
69,116.0,100.0,JDKG,386.0,pmd,100.0,100.0
70,48.0,100.0,JDKG,472.0,pmd,100.0,100.0
71,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
72,63.0,100.0,JDKG,4.0,pmd,100.0,100.0
73,42.0,100.0,JDKG,217.0,pmd,100.0,100.0
74,133.0,100.0,JDKG,362.0,pmd,100.0,100.0
75,44.0,100.0,JDKG,439.0,pmd,100.0,100.0
76,0.0,100.0,JDKG,0.0,pmd,100.0,100.0
77,45.0,100.0,JDKG,5.0,pmd,100.0,100.0
78,32.0,100.0,JDKG,224.0,pmd,100.0,100.0
79,67.0,100.0,JDKG,374.0,pmd,100.0,100.0
80,5.0,100.0,JDKG,450.0,pmd,100.0,100.0
0,0.0,100.0,JDKD,0.0,pmd,100.0,100.0
1,69.0,100.0,JDKD,4.0,pmd,100.0,100.0
2,13.0,100.0,JDKD,226.0,pmd,100.0,25.0
3,96.0,100.0,JDKD,377.0,pmd,100.0,37.5
4,73.0,100.0,JDKD,456.0,pmd,100.0,37.5
5,0.0,100.0,JDKD,0.0,pmd,100.0,100.0
6,50.0,100.0,JDKD,5.0,pmd,100.0,100.0
7,11.0,100.0,JDKD,231.0,pmd,100.0,25.0
8,21.0,100.0,JDKD,362.0,pmd,100.0,25.0
9,87.0,100.0,JDKD,482.0,pmd,100.0,25.0
10,0.0,100.0,JDKD,0.0,pmd,100.0,100.0
11,44.0,100.0,JDKD,5.0,pmd,100.0,100.0
12,14.0,100.0,JDKD,229.0,pmd,100.0,25.0
13,45.0,100.0,JDKD,394.0,pmd,100.0,25.0
14,37.0,100.0,JDKD,475.0,pmd,100.0,25.0
