Time,GC Util
0,0
0,0
375,89
375,89
563,74
563,74
568,6
568,6
701,67
701,67
801,157
801,157
897,191
897,191
1022,234
1022,234
1138,236
1138,236
1203,202
1203,202
1236,228
1236,228
1281,182
1281,182
1316,233
1316,233
1359,193
1359,193
1393,176
1393,176
1430,243
1430,243
1471,241
1471,241
1509,252
1509,252
1556,243
1556,243
1593,213
1593,213
1634,241
1634,241
1676,166
1676,166
1714,187
1714,187
1757,235
1757,235
1799,209
1799,209
1840,239
1840,239
1876,196
1876,196
1916,242
1916,242
1960,181
1960,181
1996,211
1996,211
2042,241
2042,241
2085,250
2085,250
2125,233
2125,233
2160,240
2160,240
2201,241
2201,241
2237,232
2237,232
2278,243
2278,243
2315,240
2315,240
2357,249
2357,249
2394,244
2394,244
2431,241
2431,241
2470,230
2470,230
2509,246
2509,246
2546,234
2546,234
2594,230
2594,230
2629,238
2629,238
2666,221
2666,221
2705,233
2705,233
2742,233
2742,233
2777,237
2777,237
2816,225
2816,225
2851,194
2851,194
2891,229
2891,229
2932,237
2932,237
2971,247
2971,247
3009,185
3009,185
3050,243
3050,243
3084,242
3084,242
3125,233
3125,233
3166,241
3166,241
3198,248
3198,248
3241,222
3241,222
3281,254
3281,254
3314,166
3314,166
3352,167
3352,167
3387,223
3387,223
3428,241
3428,241
3463,167
3463,167
3507,230
3507,230
3550,193
3550,193
3595,228
3595,228
3635,243
3635,243
3670,252
3670,252
3711,258
3711,258
3748,247
3748,247
3789,245
3789,245
3826,220
3826,220
3864,220
3864,220
3903,232
3903,232
3941,230
3941,230
3979,223
3979,223
4018,196
4018,196
4058,229
4058,229
4092,235
4092,235
4133,182
4133,182
4167,225
4167,225
4208,257
4208,257
4239,199
4239,199
4280,243
4280,243
4318,242
4318,242
4360,239
4360,239
4388,233
4388,233
4429,222
4429,222
4471,248
4471,248
4515,245
4515,245
4557,235
4557,235
4596,238
4596,238
4640,246
4640,246
4679,244
4679,244
4720,245
4720,245
4766,243
4766,243
4803,232
4803,232
4843,240
4843,240
4880,232
4880,232
4921,183
4921,183
4952,181
4952,181
4994,196
4994,196
5031,181
5031,181
5073,242
5073,242
5113,215
5113,215
5155,234
5155,234
5194,170
5194,170
5232,166
5232,166
5272,191
5272,191
5312,202
5312,202
5351,194
5351,194
5391,199
5391,199
5436,244
5436,244
5476,239
5476,239
5520,227
5520,227
5558,237
5558,237
5600,234
5600,234
5635,188
5635,188
5684,233
5684,233
5717,236
5717,236
5759,223
5759,223
5791,237
5791,237
5835,240
5835,240
5869,248
5869,248
5915,231
5915,231
5971,240
5971,240
6009,238
6009,238
6041,232
6041,232
6087,248
6087,248
6126,238
6126,238
6162,242
6162,242
6197,233
6197,233
6243,184
6243,184
6275,242
6275,242
6324,245
6324,245
6354,244
6354,244
6403,242
6403,242
6434,239
6434,239
6485,242
6485,242
6516,244
6516,244
6560,180
6560,180
6602,210
6602,210
6642,201
6642,201
6675,245
6675,245
6717,209
6717,209
6743,191
6743,191
6791,215
6791,215
6817,197
6817,197
6862,249
6862,249
6906,229
6906,229
6956,247
6956,247
6997,248
6997,248
7048,226
7048,226
7091,228
7091,228
7136,245
7136,245
7171,238
7171,238
7209,251
7209,251
7240,247
7240,247
7285,210
7285,210
7321,249
7321,249
7363,186
7363,186
7406,251
7406,251
7451,194
7451,194
7494,239
7494,239
7533,185
7533,185
7582,186
7582,186
7621,174
7621,174
7674,241
7674,241
7714,180
7714,180
7751,197
7751,197
7788,249
7788,249
7828,253
7828,253
7872,241
7872,241
7904,233
7904,233
7958,192
7958,192
7993,202
7993,202
8039,220
8039,220
8077,168
8077,168
8118,243
8118,243
8156,194
8156,194
8192,247
8192,247
8237,234
8237,234
8277,236
8277,236
8316,249
8316,249
8353,201
8353,201
8390,221
8390,221
8428,240
8428,240
8466,222
8466,222
8505,217
8505,217
8540,176
8540,176
8581,230
8581,230
8615,240
8615,240
8651,197
8651,197
8691,249
8691,249
8736,237
8736,237
8776,233
8776,233
8814,216
8814,216
8849,229
8849,229
8888,230
