Time,GC Util
0,0
0,0
370,23
370,23
561,24
561,24
620,40
620,40
713,166
762,35
819,144
819,144
888,36
888,36
1029,37
1029,37
1095,226
1145,200
1186,166
1186,166
1251,55
1251,55
1366,62
1366,62
1468,64
1468,64
1585,59
1585,59
1700,54
1700,54
1814,71
1814,71
1949,61
1949,61
2062,64
2062,64
2167,62
2167,62
2310,49
2310,49
2437,57
2437,57
2580,56
2580,56
2723,58
2723,58
2902,58
2902,58
3051,64
3051,64
3233,54
3233,54
3395,59
3395,59
3557,58
3557,58
3731,65
3731,65
3904,66
3904,66
4100,52
4100,52
4285,55
4285,55
4483,61
4483,61
4693,59
4693,59
5067,108
5067,108
5391,64
5391,64
5611,61
5611,61
5828,60
5828,60
6065,63
6065,63
6298,62
6298,62
6556,55
6556,55
6802,61
6802,61
7050,65
7050,65
7302,60
7302,60
7538,60
7538,60
7793,66
7793,66
8034,64
8034,64
8308,110
8308,110
8557,134
8557,134
8843,103
8843,103
9119,168
9119,168
9397,129
9397,129
9682,146
9682,146
9961,168
9961,168
10261,144
10261,144
10565,124
10565,124
10880,66
10880,66
11203,68
11203,68
11524,88
11524,88
11841,151
0,0
0,0
398,25
398,25
590,27
590,27
662,40
662,40
717,148
790,23
842,76
842,76
908,33
908,33
965,137
1034,103
1090,73
1090,73
1158,34
1158,34
1206,155
1239,105
1296,72
1296,72
1365,103
1365,103
1508,34
1508,34
1652,46
1652,46
1696,174
1742,119
1805,94
1805,94
1862,137
1862,137
1926,184
2008,45
2067,115
2067,115
2143,46
2143,46
2204,157
2268,49
2323,135
2323,135
2400,155
2400,155
2481,175
2557,43
2622,116
2622,116
2682,131
2682,131
2763,169
2839,46
2919,141
2919,141
3000,47
3000,47
3073,162
3164,125
3257,127
3257,127
3334,46
3334,46
3509,44
3509,44
3601,186
3696,44
3786,169
3786,169
3888,152
3888,152
4117,47
4117,47
4321,39
4321,39
4424,182
4522,47
4623,113
4623,113
4726,44
4726,44
4840,190
4961,43
5071,151
5071,151
5176,72
5176,72
5293,176
5421,135
5539,141
5539,141
5654,48
5654,48
5899,140
5899,140
6016,215
6144,55
6263,122
6263,122
6375,45
6375,45
6624,141
6624,141
6864,52
6864,52
7097,57
7097,57
7320,52
7320,52
7418,169
7523,56
7635,139
7635,139
7731,49
7731,49
7840,181
7940,138
8046,143
8046,143
8144,47
8144,47
8245,185
8344,135
8445,137
8445,137
8544,48
8544,48
8657,176
8767,126
8874,146
8874,146
8972,49
8972,49
9179,55
9179,55
9375,54
9375,54
9455,161
9545,53
9652,108
9652,108
9742,51
9742,51
9934,107
9934,107
10150,56
10150,56
10231,191
10327,107
10434,101
10434,101
10542,53
10542,53
