Time,GC Util
0,0
0,0
257,89
257,89
435,82
435,82
575,85
575,85
687,86
687,86
758,85
758,85
815,128
815,128
874,155
874,155
920,163
920,163
962,159
962,159
1009,166
1009,166
1061,167
1061,167
1112,163
1112,163
1169,158
1169,158
1197,158
1197,158
1208,160
1208,160
1216,160
1216,160
1225,162
1225,162
1235,175
1235,175
1250,138
1250,138
1265,163
1265,163
1277,166
1277,166
1289,165
1289,165
1301,167
1301,167
1315,154
1315,154
1328,168
1328,168
1342,166
1342,166
1355,159
1355,159
1366,165
1366,165
1380,167
1380,167
1394,8
1394,8
1414,155
1414,155
1428,153
1428,153
1443,96
1443,96
1460,245
1460,245
1471,200
1471,200
1484,141
1484,141
1505,246
1505,246
1516,18
1516,18
1536,240
1536,240
1550,137
1550,137
1565,205
1565,205
1584,230
1584,230
1600,147
1600,147
1622,247
1622,247
1637,141
1637,141
1655,249
1655,249
1669,159
1669,159
1687,251
1687,251
1701,138
1701,138
1719,240
1719,240
1732,253
1732,253
1748,247
1748,247
1761,153
1761,153
1780,237
1780,237
1793,160
1793,160
1811,231
1811,231
1826,151
1826,151
1842,241
1842,241
1852,17
1852,17
1866,255
1866,255
1876,250
1876,250
1887,158
1887,158
1902,255
1902,255
1913,165
1913,165
1926,214
1926,214
1935,223
1935,223
1945,151
1945,151
1959,249
1959,249
1969,264
1969,264
1980,149
1980,149
1997,257
1997,257
2008,256
2008,256
2018,14
2018,14
2032,218
2032,218
2042,232
2042,232
2054,245
2054,245
2065,242
2065,242
2076,17
2076,17
2089,207
2089,207
2099,254
2099,254
2110,234
2110,234
2119,245
2119,245
2126,223
2126,223
2133,233
2133,233
2141,261
2141,261
2148,244
2148,244
2155,222
2155,222
2164,172
2164,172
2176,253
2176,253
2184,253
2184,253
2191,15
2191,15
2205,250
2205,250
2214,158
2214,158
2228,254
2228,254
2236,253
2236,253
2246,171
2246,171
2258,249
2258,249
2267,173
2267,173
2275,196
2275,196
2283,246
2283,246
2290,250
2290,250
2299,239
2299,239
2308,255
2308,255
2318,246
2318,246
2325,205
2325,205
2334,242
2334,242
2348,237
2348,237
2358,238
2358,238
2369,245
2369,245
2378,251
2378,251
2389,246
2389,246
2400,263
2400,263
2410,252
2410,252
2422,244
2422,244
2432,248
2432,248
2448,223
2448,223
2466,124
2466,124
2484,225
2484,225
2500,157
2500,157
2519,245
2519,245
2533,259
2533,259
2549,133
2549,133
2566,234
2566,234
2580,149
2580,149
2597,247
2597,247
2609,245
2609,245
2620,157
2620,157
2634,233
2634,233
2645,235
2645,235
2655,134
2655,134
2668,230
2668,230
2678,243
2678,243
2687,14
2687,14
2698,245
2698,245
2707,250
2707,250
2717,232
2717,232
