Time,GC Util
0,0
0,0
687,18
687,18
2893,10
2893,10
2949,131
2986,27
5096,93
5096,93
7465,84
7465,84
8870,150
10269,101
12296,73
12296,73
14278,83
14278,83
16025,107
18053,82
20053,74
20053,74
22028,58
22028,58
24132,119
26142,68
28860,76
28860,76
31263,55
31263,55
33742,180
36411,64
38869,85
38869,85
41451,50
41451,50
44652,197
47890,36
50765,29
50765,29
53229,50
53229,50
56572,163
59439,31
62298,75
62298,75
65108,54
65108,54
68681,118
71707,34
74404,79
74404,79
77255,53
77255,53
80532,190
83524,27
86268,88
86268,88
89217,54
89217,54
92665,127
95358,36
98263,88
98263,88
101042,54
101042,54
104318,193
107364,37
110146,28
110146,28
112820,44
112820,44
115666,165
118304,27
120923,27
120923,27
123173,50
123173,50
126638,142
129341,37
131966,28
131966,28
134459,47
134459,47
137320,114
140228,51
143711,106
143711,106
147052,53
147052,53
150564,236
153962,51
157233,0
160554,53
164448,0
167374,54
170956,100
170956,100
174322,56
