Time,GC Util
0,0
0,0
20,0
20,0
47,12
47,12
59,14
59,14
266,0
266,0
449,1
449,1
619,0
619,0
782,0
782,0
973,0
973,0
1192,0
1192,0
1403,0
1403,0
1559,0
1559,0
1687,0
1687,0
1694,9
1694,9
1703,6
1703,6
1714,4
1714,4
1732,3
1732,3
1758,2
1758,2
1797,2
1797,2
1828,3
1828,3
1856,5
1856,5
4266,0
4266,0
4289,7
4289,7
4312,6
4312,6
4345,3
4345,3
4381,3
4381,3
4414,3
4414,3
4438,6
4438,6
4447,21
4447,21
4457,14
4457,14
4469,12
4469,12
4476,8
4476,8
4478,36
4478,36
4494,4
4494,4
4525,1
4525,1
4554,2
4554,2
4571,7
4571,7
4591,6
4591,6
4613,5
4613,5
4640,4
4640,4
4663,3
4663,3
4678,6
4678,6
4698,5
4698,5
4715,6
4715,6
4733,5
4733,5
4752,5
4752,5
4767,8
4767,8
4782,8
4782,8
4804,3
4804,3
4809,28
4809,28
4812,39
4812,39
4818,27
4818,27
4832,75
4832,75
4842,16
4842,16
4848,14
4848,14
4855,14
4855,14
4863,13
4863,13
4873,11
4873,11
4885,8
4885,8
4894,16
4894,16
4906,12
4906,12
4930,3
4930,3
4940,12
4940,12
4942,85
4942,85
4944,68
4944,68
4947,44
4947,44
4951,30
4951,30
4959,10
4959,10
4963,21
4963,21
4970,17
4970,17
4977,16
4977,16
4986,14
4986,14
4991,28
4991,28
5027,2
5027,2
5043,13
5043,13
5086,58
5086,58
5090,47
5090,47
5092,83
5092,83
5094,50
5094,50
5098,34
5098,34
5101,24
5101,24
5104,23
5104,23
5108,21
5108,21
5111,22
5111,22
5115,26
5115,26
5119,25
5119,25
5123,24
5123,24
5126,25
5126,25
5134,11
5134,11
5142,16
5142,16
5162,6
5162,6
5173,15
5173,15
5182,19
5182,19
5185,56
5185,56
5185,56
5190,21
5190,21
5198,14
5202,148
5202,148
5210,31
5210,31
5220,18
5220,18
5230,16
5230,16
5234,60
5234,60
5239,40
5239,40
5251,9
5251,9
5266,15
5266,15
5270,77
5270,77
5274,51
5274,51
5282,28
5282,28
5290,27
5290,27
5301,19
5301,19
5320,12
5320,12
5333,21
5333,21
5356,9
5356,9
5365,44
5365,44
5372,38
5372,38
5372,38
5385,32
5412,110
5412,110
5454,6
5454,6
5509,4
5509,4
5521,35
5521,35
5552,15
5552,15
5583,12
5583,12
5595,25
5595,25
5632,9
5632,9
5655,9
5655,9
5687,3
5687,3
5710,8
5710,8
5738,6
5738,6
5749,40
5749,40
5762,23
5762,23
5787,8
5787,8
5799,23
5799,23
5818,14
5818,14
5827,22
5827,22
5827,22
5851,9
5858,97
5858,97
5881,8
5881,8
5892,13
5892,13
5905,15
5905,15
5929,8
5929,8
5949,8
5949,8
5962,14
5962,14
5981,9
5981,9
5996,13
5996,13
6035,2
6035,2
6052,10
6052,10
6071,4
6071,4
6085,18
6085,18
6105,12
6105,12
6129,10
6129,10
6191,2
6191,2
6220,10
6220,10
6306,3
6306,3
6361,5
6361,5
6402,10
6402,10
6436,10
6436,10
6468,14
6468,14
6497,17
6497,17
6524,15
6524,15
6524,15
6556,13
6556,13
6586,15
6621,94
6621,94
6646,17
6646,17
6673,22
6673,22
6701,19
6701,19
6732,19
6732,19
6732,19
6770,12
6780,138
6780,138
6810,9
6810,9
6843,16
6843,16
6875,17
6875,17
6908,17
6908,17
6945,16
6945,16
6945,16
7005,7
7012,135
7012,135
7044,11
7044,11
7080,11
7080,11
7149,8
7149,8
7215,8
7215,8
7853,0
7853,0
7858,47
7858,47
7862,15
7862,15
7865,16
7865,16
7869,14
7869,14
7873,15
7873,15
7877,16
7877,16
7881,18
7881,18
7885,16
7885,16
7889,13
7889,13
7892,13
7892,13
7896,13
7896,13
7900,13
7900,13
7904,15
7904,15
7907,13
7907,13
7911,13
7911,13
7915,13
7915,13
7919,14
7919,14
7922,13
7922,13
7926,15
7926,15
7930,14
7930,14
7934,14
7934,14
7940,9
7940,9
7944,14
7944,14
7948,13
7948,13
7951,14
7951,14
7955,12
7955,12
7959,13
7959,13
7963,16
7963,16
7967,13
7967,13
7971,13
7971,13
7975,13
7975,13
7978,12
7978,12
7982,13
7982,13
7986,15
7986,15
8019,1
8019,1
8054,1
8054,1
8076,2
8076,2
8093,3
8093,3
8105,4
8105,4
8117,4
8117,4
8129,4
8129,4
8141,4
8141,4
8153,4
8153,4
8165,4
8165,4
8177,4
8177,4
8190,3
8190,3
8202,4
8202,4
8214,3
8214,3
8233,3
8233,3
8254,2
8254,2
8275,2
8275,2
8742,0
8742,0
8747,19
8747,19
8787,1
8787,1
9118,0
9118,0
9147,2
9147,2
9195,1
9195,1
9228,2
9228,2
9262,2
9262,2
9295,2
9295,2
9327,1
9327,1
9351,2
9351,2
9402,1
9402,1
9543,0
9543,0
9936,0
9936,0
10083,0
10083,0
10129,1
10129,1
10181,1
10181,1
10239,1
10239,1
10293,1
10293,1
10516,0
10516,0
10549,2
10549,2
10582,2
10582,2
10667,0
10667,0
10716,1
10716,1
10724,8
10724,8
10732,7
10732,7
10741,6
10741,6
10749,7
10749,7
10758,6
10758,6
10766,6
10766,6
10824,0
10824,0
10854,2
10854,2
10873,2
10873,2
10886,4
10886,4
10902,3
10902,3
10940,2
10940,2
10967,3
10967,3
11036,1
11036,1
11140,0
11140,0
11187,1
11187,1
11232,1
11232,1
11276,1
11276,1
11318,1
11318,1
11360,1
11360,1
11403,1
11403,1
11428,2
11428,2
11437,6
11437,6
11445,6
11445,6
11454,5
11454,5
11463,7
11463,7
11472,6
