Time,GC Util
0,0
0,0
19,0
19,0
39,19
39,19
54,12
54,12
105,3
105,3
136,6
136,6
181,2
181,2
193,13
193,13
200,22
200,22
234,4
234,4
249,68
249,68
273,7
273,7
284,11
284,11
294,13
294,13
378,1
378,1
402,4
402,4
409,13
409,13
412,31
412,31
436,5
436,5
444,18
444,18
495,3
495,3
546,3
546,3
572,3
572,3
589,6
589,6
611,2
611,2
611,2
626,24
636,130
636,130
639,44
639,44
656,20
656,20
681,88
681,88
703,10
703,10
725,17
725,17
747,9
747,9
766,8
766,8
784,5
784,5
805,9
805,9
830,7
830,7
857,4
857,4
884,4
884,4
909,4
909,4
934,7
934,7
965,3
965,3
1009,6
1009,6
1043,5
1043,5
1053,22
1053,22
1062,46
1062,46
1065,33
1065,33
1069,32
1069,32
1074,74
1074,74
1077,39
1077,39
1080,34
1080,34
1083,39
1083,39
1086,37
1086,37
1089,38
1089,38
1092,37
1092,37
1096,40
1096,40
1100,37
1100,37
1103,128
1103,128
1107,26
1107,26
1112,30
1112,30
1116,32
1116,32
1120,37
1120,37
1124,30
1124,30
1128,31
1128,31
1132,33
1132,33
1137,37
1137,37
1141,33
1141,33
1145,36
1145,36
1148,38
1148,38
1152,35
1152,35
1156,52
1156,52
1160,61
1160,61
1163,72
1163,72
1169,79
1169,79
1174,153
1174,153
1174,153
1179,58
1179,58
1184,42
1189,102
1189,102
1195,61
1195,61
1199,157
1199,157
1203,39
1203,39
1208,39
1208,39
1215,35
1215,35
1222,46
1222,46
1228,49
1228,49
1234,37
1234,37
1240,49
1240,49
1246,33
1246,33
1253,33
1253,33
1263,32
1263,32
1269,52
1269,52
1275,56
1275,56
1281,55
1281,55
1287,33
1287,33
1294,36
1294,36
1302,41
1302,41
1310,41
1310,41
1316,53
1316,53
1316,53
1324,46
1324,46
1331,24
1336,195
1336,195
1347,24
1347,24
1357,58
1357,58
1365,55
1365,55
1375,64
1375,64
1382,50
1382,50
1389,53
1389,53
1399,42
1399,42
1408,48
1408,48
1417,58
1417,58
1426,31
1426,31
1426,31
1434,45
1434,45
1445,30
1450,209
1450,209
1471,8
1471,8
1483,32
1483,32
1495,22
1495,22
1509,29
1509,29
1521,24
1521,24
1533,19
1533,19
1544,18
1544,18
1559,30
1559,30
1576,12
1576,12
1589,23
1589,23
1602,22
1602,22
1617,37
1617,37
1631,26
1631,26
1642,30
1642,30
1655,40
1655,40
1667,27
1667,27
1680,35
1680,35
1694,37
1694,37
1710,44
1710,44
1728,39
1728,39
1747,33
1747,33
1747,33
1768,23
1818,152
1818,152
1866,9
1866,9
1915,12
1915,12
1962,9
1962,9
1996,19
1996,19
2015,35
2015,35
2033,29
2033,29
2052,42
2052,42
2072,38
2072,38
2090,34
2090,34
2112,45
2112,45
2133,24
2133,24
2154,31
2154,31
2173,40
2173,40
2173,40
2194,53
2194,53
2215,40
2221,293
2221,293
2240,15
2240,15
2260,39
2260,39
2281,22
2281,22
2303,25
2303,25
2324,28
2324,28
2346,25
2346,25
2368,32
2368,32
2389,25
2389,25
2412,35
2412,35
2434,40
2434,40
2458,36
2458,36
2481,42
2481,42
2510,32
2510,32
2538,20
2538,20
2568,20
