Time,GC Util
0,0
0,0
263,78
388,2
390,3
390,3
548,95
658,1
660,82
704,4
708,87
723,16
728,129
771,2
774,22
774,22
832,11
832,11
883,126
883,126
949,177
1026,1
1031,151
1104,2
1107,169
1162,1
1165,178
1176,11
1179,165
1186,13
1189,176
1194,28
1196,13
1196,13
1196,13
1196,13
1206,14
1206,14
1206,14
1206,14
1218,11
1218,11
1218,11
1218,11
1232,18
1232,18
1248,118
1248,118
1248,118
1248,118
1264,78
1264,78
1280,131
1280,131
1300,132
1300,132
1318,78
1318,78
1335,79
1335,79
1353,119
1353,119
1366,77
1366,77
1379,83
1379,83
1379,83
1379,83
1394,134
1394,134
1394,134
1394,134
1407,87
1407,87
1422,176
1422,176
1444,165
1444,165
1444,165
1444,165
1459,266
1459,266
1472,15
1472,15
1475,255
1475,255
1490,13
1490,13
1492,82
1492,82
1508,155
1508,155
1508,155
1508,155
1536,188
1536,188
1536,188
1536,188
1549,193
1549,193
1565,134
1565,134
1565,134
1565,134
1586,122
1586,122
1586,122
1586,122
1601,192
1601,192
1613,189
1613,189
1627,116
1627,116
1627,116
1627,116
1651,167
1651,167
1668,179
1668,179
1685,7
1685,7
1685,7
1703,35
1703,35
1703,35
1703,35
1722,191
1722,191
1736,194
1736,194
1751,135
1751,135
1751,135
1751,135
1767,203
1767,203
1767,203
1767,203
1777,192
1777,192
1788,179
1788,179
1801,142
1801,142
1801,142
1801,142
1817,195
1817,195
1817,195
1817,195
1825,28
1825,28
1837,154
1837,154
1837,154
1837,154
1853,191
1853,191
1861,30
1861,30
1870,7
1870,7
1870,7
1884,183
1884,183
1884,183
1894,180
1894,180
1904,150
1904,150
1915,152
1915,152
1925,151
1925,151
1936,160
1936,160
1945,8
1945,8
1945,8
1945,8
1959,182
1959,182
1968,20
1968,20
1977,20
1977,20
1988,171
1988,171
1999,205
1999,205
2011,225
2011,225
2023,213
2023,213
2023,213
2023,213
2039,125
2039,125
2051,142
2051,142
2062,229
2062,229
2074,209
2074,209
2086,199
2086,199
2096,14
2096,14
2096,14
2096,14
2107,247
2107,247
2118,175
2118,175
2132,149
2132,149
2142,159
2145,50
2147,7
2147,7
2147,7
2147,7
2167,25
2167,25
2186,200
2186,200
2186,200
2186,200
2204,180
2204,180
2216,18
2216,18
2230,152
2230,152
2245,198
2245,198
2245,198
2262,245
2271,16
2271,16
2272,21
2272,21
2272,21
2272,21
2282,218
2282,218
2294,216
2303,10
2303,10
2305,14
2305,14
2305,14
2305,14
2317,252
2317,252
2328,18
2328,18
2331,144
2331,144
2331,144
2331,144
2343,199
2343,199
2361,232
2367,36
2371,149
2371,149
2381,186
2381,186
2395,10
2395,10
2395,10
2412,178
