Time,GC Util,heapSize,numThreads,GCInterval,Container
0.0,0.0,100,100,100,01
0.0,0.0,100,100,100,01
32.0,0.0,100,100,100,01
32.0,0.0,100,100,100,01
46.0,17.0,100,100,100,01
46.0,17.0,100,100,100,01
55.0,21.0,100,100,100,01
55.0,21.0,100,100,100,01
87.0,5.0,100,100,100,01
87.0,5.0,100,100,100,01
104.0,15.0,100,100,100,01
104.0,15.0,100,100,100,01
125.0,6.0,100,100,100,01
125.0,6.0,100,100,100,01
159.0,92.0,100,100,100,01
159.0,92.0,100,100,100,01
220.0,2.0,100,100,100,01
220.0,2.0,100,100,100,01
241.0,8.0,100,100,100,01
241.0,8.0,100,100,100,01
289.0,2.0,100,100,100,01
289.0,2.0,100,100,100,01
302.0,28.0,100,100,100,01
302.0,28.0,100,100,100,01
317.0,33.0,100,100,100,01
317.0,33.0,100,100,100,01
341.0,71.0,100,100,100,01
341.0,71.0,100,100,100,01
364.0,35.0,100,100,100,01
364.0,35.0,100,100,100,01
377.0,61.0,100,100,100,01
377.0,61.0,100,100,100,01
401.0,37.0,100,100,100,01
401.0,37.0,100,100,100,01
515.0,7.0,100,100,100,01
515.0,7.0,100,100,100,01
552.0,17.0,100,100,100,01
552.0,17.0,100,100,100,01
559.0,85.0,100,100,100,01
559.0,85.0,100,100,100,01
564.0,122.0,100,100,100,01
564.0,122.0,100,100,100,01
1776.0,150.0,100,100,100,01
1776.0,150.0,100,100,100,01
3317.0,0.0,100,100,100,01
3317.0,0.0,100,100,100,01
5254.0,0.0,100,100,100,01
5254.0,0.0,100,100,100,01
7013.0,115.0,100,100,100,01
7013.0,115.0,100,100,100,01
8701.0,0.0,100,100,100,01
8701.0,0.0,100,100,100,01
10750.0,0.0,100,100,100,01
10750.0,0.0,100,100,100,01
12948.0,0.0,100,100,100,01
12948.0,0.0,100,100,100,01
14738.0,0.0,100,100,100,01
14738.0,0.0,100,100,100,01
16316.0,0.0,100,100,100,01
16316.0,0.0,100,100,100,01
18250.0,0.0,100,100,100,01
18250.0,0.0,100,100,100,01
20551.0,0.0,100,100,100,01
20551.0,0.0,100,100,100,01
22625.0,0.0,100,100,100,01
22625.0,0.0,100,100,100,01
24603.0,0.0,100,100,100,01
24603.0,0.0,100,100,100,01
26923.0,0.0,100,100,100,01
26923.0,0.0,100,100,100,01
29448.0,0.0,100,100,100,01
29448.0,0.0,100,100,100,01
31554.0,0.0,100,100,100,01
31554.0,0.0,100,100,100,01
33441.0,0.0,100,100,100,01
33441.0,0.0,100,100,100,01
35670.0,0.0,100,100,100,01
35670.0,0.0,100,100,100,01
38022.0,0.0,100,100,100,01
38022.0,0.0,100,100,100,01
40111.0,0.0,100,100,100,01
40111.0,0.0,100,100,100,01
42135.0,0.0,100,100,100,01
42135.0,0.0,100,100,100,01
44409.0,0.0,100,100,100,01
44409.0,0.0,100,100,100,01
46716.0,0.0,100,100,100,01
46716.0,0.0,100,100,100,01
48542.0,0.0,100,100,100,01
48542.0,0.0,100,100,100,01
51745.0,0.0,100,100,100,01
51745.0,0.0,100,100,100,01
54046.0,0.0,100,100,100,01
54046.0,0.0,100,100,100,01
56883.0,0.0,100,100,100,01
56883.0,0.0,100,100,100,01
59216.0,0.0,100,100,100,01
59216.0,0.0,100,100,100,01
61845.0,0.0,100,100,100,01
61845.0,0.0,100,100,100,01
64280.0,0.0,100,100,100,01
64280.0,0.0,100,100,100,01
66070.0,0.0,100,100,100,01
66070.0,0.0,100,100,100,01
67988.0,0.0,100,100,100,01
67988.0,0.0,100,100,100,01
70366.0,0.0,100,100,100,01
70366.0,0.0,100,100,100,01
72750.0,0.0,100,100,100,01
72750.0,0.0,100,100,100,01
74912.0,0.0,100,100,100,01
74912.0,0.0,100,100,100,01
77206.0,0.0,100,100,100,01
77206.0,0.0,100,100,100,01
80021.0,0.0,100,100,100,01
80021.0,0.0,100,100,100,01
82370.0,0.0,100,100,100,01
82370.0,0.0,100,100,100,01
85099.0,0.0,100,100,100,01
85099.0,0.0,100,100,100,01
87735.0,99.0,100,100,100,01
87735.0,99.0,100,100,100,01
89900.0,0.0,100,100,100,01
89900.0,0.0,100,100,100,01
91942.0,0.0,100,100,100,01
91942.0,0.0,100,100,100,01
94179.0,0.0,100,100,100,01
94179.0,0.0,100,100,100,01
96292.0,1.0,100,100,100,01
96292.0,1.0,100,100,100,01
98588.0,0.0,100,100,100,01
98588.0,0.0,100,100,100,01
100535.0,0.0,100,100,100,01
100535.0,0.0,100,100,100,01
102147.0,0.0,100,100,100,01
102147.0,0.0,100,100,100,01
104535.0,0.0,100,100,100,01
104535.0,0.0,100,100,100,01
106943.0,0.0,100,100,100,01
106943.0,0.0,100,100,100,01
108929.0,0.0,100,100,100,01
108929.0,0.0,100,100,100,01
110835.0,0.0,100,100,100,01
110835.0,0.0,100,100,100,01
113759.0,0.0,100,100,100,01
113759.0,0.0,100,100,100,01
115595.0,0.0,100,100,100,01
115595.0,0.0,100,100,100,01
117545.0,0.0,100,100,100,01
117545.0,0.0,100,100,100,01
120841.0,0.0,100,100,100,01
120841.0,0.0,100,100,100,01
123367.0,0.0,100,100,100,01
123367.0,0.0,100,100,100,01
125506.0,0.0,100,100,100,01
125506.0,0.0,100,100,100,01
126395.0,0.0,100,100,100,01
126395.0,0.0,100,100,100,01
126619.0,4.0,100,100,100,01
126619.0,4.0,100,100,100,01
126772.0,2.0,100,100,100,01
126772.0,2.0,100,100,100,01
126878.0,3.0,100,100,100,01
126878.0,3.0,100,100,100,01
127038.0,2.0,100,100,100,01
127038.0,2.0,100,100,100,01
127837.0,186.0,100,100,100,01
127837.0,186.0,100,100,100,01
127922.0,3.0,100,100,100,01
127922.0,3.0,100,100,100,01
128021.0,6.0,100,100,100,01
128021.0,6.0,100,100,100,01
128040.0,40.0,100,100,100,01
128040.0,40.0,100,100,100,01
128072.0,20.0,100,100,100,01
128072.0,20.0,100,100,100,01
128178.0,4.0,100,100,100,01
128178.0,4.0,100,100,100,01
128241.0,4.0,100,100,100,01
128241.0,4.0,100,100,100,01
128289.0,8.0,100,100,100,01
128289.0,8.0,100,100,100,01
128338.0,10.0,100,100,100,01
128338.0,10.0,100,100,100,01
128430.0,8.0,100,100,100,01
128430.0,8.0,100,100,100,01
128507.0,5.0,100,100,100,01
128507.0,5.0,100,100,100,01
128534.0,24.0,100,100,100,01
128534.0,24.0,100,100,100,01
128568.0,22.0,100,100,100,01
128568.0,22.0,100,100,100,01
128679.0,5.0,100,100,100,01
128679.0,5.0,100,100,100,01
128709.0,13.0,100,100,100,01
128709.0,13.0,100,100,100,01
128733.0,26.0,100,100,100,01
128733.0,26.0,100,100,100,01
128790.0,9.0,100,100,100,01
128790.0,9.0,100,100,100,01
128808.0,91.0,100,100,100,01
128808.0,91.0,100,100,100,01
128864.0,63.0,100,100,100,01
128864.0,63.0,100,100,100,01
128875.0,62.0,100,100,100,01
128875.0,62.0,100,100,100,01
128887.0,66.0,100,100,100,01
128887.0,66.0,100,100,100,01
129053.0,7.0,100,100,100,01
129053.0,7.0,100,100,100,01
129081.0,17.0,100,100,100,01
129081.0,17.0,100,100,100,01
129110.0,28.0,100,100,100,01
129110.0,28.0,100,100,100,01
129156.0,16.0,100,100,100,01
129156.0,16.0,100,100,100,01
129172.0,82.0,100,100,100,01
129172.0,82.0,100,100,100,01
129206.0,17.0,100,100,100,01
129206.0,17.0,100,100,100,01
129254.0,12.0,100,100,100,01
129254.0,12.0,100,100,100,01
129290.0,9.0,100,100,100,01
129290.0,9.0,100,100,100,01
129315.0,24.0,100,100,100,01
129315.0,24.0,100,100,100,01
129352.0,16.0,100,100,100,01
129352.0,16.0,100,100,100,01
129433.0,4.0,100,100,100,01
129433.0,4.0,100,100,100,01
129461.0,13.0,100,100,100,01
129461.0,13.0,100,100,100,01
129523.0,6.0,100,100,100,01
129523.0,6.0,100,100,100,01
129539.0,28.0,100,100,100,01
129539.0,28.0,100,100,100,01
129574.0,13.0,100,100,100,01
129574.0,13.0,100,100,100,01
130323.0,0.0,100,100,100,01
130323.0,0.0,100,100,100,01
130380.0,12.0,100,100,100,01
130380.0,12.0,100,100,100,01
130423.0,9.0,100,100,100,01
130423.0,9.0,100,100,100,01
130476.0,10.0,100,100,100,01
130476.0,10.0,100,100,100,01
130499.0,26.0,100,100,100,01
130499.0,26.0,100,100,100,01
130528.0,25.0,100,100,100,01
130528.0,25.0,100,100,100,01
130555.0,13.0,100,100,100,01
130555.0,13.0,100,100,100,01
130609.0,12.0,100,100,100,01
130609.0,12.0,100,100,100,01
130639.0,37.0,100,100,100,01
130639.0,37.0,100,100,100,01
130675.0,13.0,100,100,100,01
130675.0,13.0,100,100,100,01
130738.0,21.0,100,100,100,01
130738.0,21.0,100,100,100,01
130769.0,38.0,100,100,100,01
130769.0,38.0,100,100,100,01
130824.0,17.0,100,100,100,01
130824.0,17.0,100,100,100,01
130870.0,10.0,100,100,100,01
130870.0,10.0,100,100,100,01
130906.0,17.0,100,100,100,01
130906.0,17.0,100,100,100,01
130963.0,25.0,100,100,100,01
130963.0,25.0,100,100,100,01
131009.0,6.0,100,100,100,01
131009.0,6.0,100,100,100,01
131052.0,21.0,100,100,100,01
131052.0,21.0,100,100,100,01
131117.0,11.0,100,100,100,01
131117.0,11.0,100,100,100,01
131164.0,41.0,100,100,100,01
131164.0,41.0,100,100,100,01
131250.0,6.0,100,100,100,01
131250.0,6.0,100,100,100,01
131504.0,2.0,100,100,100,01
131504.0,2.0,100,100,100,01
131879.0,2.0,100,100,100,01
131879.0,2.0,100,100,100,01
132179.0,5.0,100,100,100,01
132179.0,5.0,100,100,100,01
132276.0,9.0,100,100,100,01
132276.0,9.0,100,100,100,01
132336.0,22.0,100,100,100,01
132336.0,22.0,100,100,100,01
132336.0,22.0,100,100,100,01
132389.0,49.0,100,100,100,01
132416.0,219.0,100,100,100,01
132416.0,219.0,100,100,100,01
132474.0,15.0,100,100,100,01
132474.0,15.0,100,100,100,01
132526.0,56.0,100,100,100,01
132526.0,56.0,100,100,100,01
132559.0,38.0,100,100,100,01
132559.0,38.0,100,100,100,01
132559.0,38.0,100,100,100,01
132616.0,31.0,100,100,100,01
132616.0,31.0,100,100,100,01
132656.0,35.0,100,100,100,01
132682.0,136.0,100,100,100,01
132682.0,136.0,100,100,100,01
132719.0,28.0,100,100,100,01
132719.0,28.0,100,100,100,01
132760.0,53.0,100,100,100,01
132760.0,53.0,100,100,100,01
132810.0,64.0,100,100,100,01
132810.0,64.0,100,100,100,01
132880.0,22.0,100,100,100,01
132880.0,22.0,100,100,100,01
132981.0,255.0,100,100,100,01
132981.0,255.0,100,100,100,01
133116.0,9.0,100,100,100,01
133116.0,9.0,100,100,100,01
133229.0,22.0,100,100,100,01
133229.0,22.0,100,100,100,01
133337.0,20.0,100,100,100,01
133337.0,20.0,100,100,100,01
135114.0,0.0,100,100,100,01
135114.0,0.0,100,100,100,01
135138.0,51.0,100,100,100,01
135138.0,51.0,100,100,100,01
135154.0,20.0,100,100,100,01
135154.0,20.0,100,100,100,01
135171.0,21.0,100,100,100,01
135171.0,21.0,100,100,100,01
135187.0,30.0,100,100,100,01
135187.0,30.0,100,100,100,01
135210.0,28.0,100,100,100,01
135210.0,28.0,100,100,100,01
135229.0,33.0,100,100,100,01
135229.0,33.0,100,100,100,01
135243.0,28.0,100,100,100,01
135243.0,28.0,100,100,100,01
135255.0,43.0,100,100,100,01
135255.0,43.0,100,100,100,01
135264.0,22.0,100,100,100,01
135264.0,22.0,100,100,100,01
135274.0,28.0,100,100,100,01
135274.0,28.0,100,100,100,01
135284.0,23.0,100,100,100,01
135284.0,23.0,100,100,100,01
135293.0,19.0,100,100,100,01
135293.0,19.0,100,100,100,01
135303.0,23.0,100,100,100,01
135303.0,23.0,100,100,100,01
135313.0,25.0,100,100,100,01
135313.0,25.0,100,100,100,01
135325.0,30.0,100,100,100,01
135325.0,30.0,100,100,100,01
135337.0,30.0,100,100,100,01
135337.0,30.0,100,100,100,01
135349.0,18.0,100,100,100,01
135349.0,18.0,100,100,100,01
135364.0,24.0,100,100,100,01
135364.0,24.0,100,100,100,01
135401.0,11.0,100,100,100,01
135401.0,11.0,100,100,100,01
135425.0,14.0,100,100,100,01
135425.0,14.0,100,100,100,01
135451.0,21.0,100,100,100,01
135451.0,21.0,100,100,100,01
135486.0,8.0,100,100,100,01
135486.0,8.0,100,100,100,01
135514.0,7.0,100,100,100,01
135514.0,7.0,100,100,100,01
135538.0,17.0,100,100,100,01
135538.0,17.0,100,100,100,01
135564.0,10.0,100,100,100,01
135564.0,10.0,100,100,100,01
135779.0,1.0,100,100,100,01
135779.0,1.0,100,100,100,01
136063.0,1.0,100,100,100,01
136063.0,1.0,100,100,100,01
136150.0,6.0,100,100,100,01
136150.0,6.0,100,100,100,01
136206.0,9.0,100,100,100,01
136206.0,9.0,100,100,100,01
136254.0,5.0,100,100,100,01
136254.0,5.0,100,100,100,01
136300.0,5.0,100,100,100,01
136300.0,5.0,100,100,100,01
136356.0,5.0,100,100,100,01
136356.0,5.0,100,100,100,01
136404.0,3.0,100,100,100,01
136404.0,3.0,100,100,100,01
136520.0,6.0,100,100,100,01
136520.0,6.0,100,100,100,01
136680.0,2.0,100,100,100,01
136680.0,2.0,100,100,100,01
138555.0,0.0,100,100,100,01
138555.0,0.0,100,100,100,01
139574.0,0.0,100,100,100,01
139574.0,0.0,100,100,100,01
139834.0,0.0,100,100,100,01
139834.0,0.0,100,100,100,01
140276.0,0.0,100,100,100,01
140276.0,0.0,100,100,100,01
140729.0,0.0,100,100,100,01
140729.0,0.0,100,100,100,01
140922.0,2.0,100,100,100,01
140922.0,2.0,100,100,100,01
141160.0,0.0,100,100,100,01
141160.0,0.0,100,100,100,01
143323.0,0.0,100,100,100,01
143323.0,0.0,100,100,100,01
143543.0,1.0,100,100,100,01
143543.0,1.0,100,100,100,01
143760.0,0.0,100,100,100,01
143760.0,0.0,100,100,100,01
144113.0,0.0,100,100,100,01
144113.0,0.0,100,100,100,01
145295.0,0.0,100,100,100,01
145295.0,0.0,100,100,100,01
145643.0,0.0,100,100,100,01
145643.0,0.0,100,100,100,01
145799.0,1.0,100,100,100,01
145799.0,1.0,100,100,100,01
145832.0,7.0,100,100,100,01
145832.0,7.0,100,100,100,01
145873.0,6.0,100,100,100,01
145873.0,6.0,100,100,100,01
145904.0,6.0,100,100,100,01
145904.0,6.0,100,100,100,01
146133.0,1.0,100,100,100,01
146133.0,1.0,100,100,100,01
146219.0,3.0,100,100,100,01
146219.0,3.0,100,100,100,01
146519.0,0.0,100,100,100,01
146519.0,0.0,100,100,100,01
146645.0,3.0,100,100,100,01
146645.0,3.0,100,100,100,01
147379.0,0.0,100,100,100,01
147379.0,0.0,100,100,100,01
147587.0,1.0,100,100,100,01
147587.0,1.0,100,100,100,01
147735.0,1.0,100,100,100,01
147735.0,1.0,100,100,100,01
147847.0,2.0,100,100,100,01
147847.0,2.0,100,100,100,01
147971.0,2.0,100,100,100,01
147971.0,2.0,100,100,100,01
148013.0,4.0,100,100,100,01
148013.0,4.0,100,100,100,01
148038.0,5.0,100,100,100,01
148038.0,5.0,100,100,100,01
148064.0,9.0,100,100,100,01
148064.0,9.0,100,100,100,01
148108.0,4.0,100,100,100,01
148108.0,4.0,100,100,100,01
148286.0,1.0,100,100,100,01
148286.0,1.0,100,100,100,01
148293.0,34.0,100,100,100,01
148293.0,34.0,100,100,100,01
148300.0,31.0,100,100,100,01
148300.0,31.0,100,100,100,01
148309.0,25.0,100,100,100,01
148309.0,25.0,100,100,100,01
148317.0,27.0,100,100,100,01
148317.0,27.0,100,100,100,01
148325.0,26.0,100,100,100,01
148325.0,26.0,100,100,100,01
148332.0,22.0,100,100,100,01
148332.0,22.0,100,100,100,01
148339.0,21.0,100,100,100,01
148339.0,21.0,100,100,100,01
148346.0,22.0,100,100,100,01
148346.0,22.0,100,100,100,01
148354.0,21.0,100,100,100,01
148354.0,21.0,100,100,100,01
148362.0,20.0,100,100,100,01
148362.0,20.0,100,100,100,01
148370.0,22.0,100,100,100,01
148370.0,22.0,100,100,100,01
148378.0,22.0,100,100,100,01
148378.0,22.0,100,100,100,01
148386.0,20.0,100,100,100,01
148386.0,20.0,100,100,100,01
148395.0,22.0,100,100,100,01
148395.0,22.0,100,100,100,01
148404.0,16.0,100,100,100,01
148404.0,16.0,100,100,100,01
148441.0,3.0,100,100,100,01
148441.0,3.0,100,100,100,01
148500.0,3.0,100,100,100,01
148500.0,3.0,100,100,100,01
148513.0,13.0,100,100,100,01
148513.0,13.0,100,100,100,01
148527.0,22.0,100,100,100,01
148527.0,22.0,100,100,100,01
148540.0,13.0,100,100,100,01
148540.0,13.0,100,100,100,01
148556.0,15.0,100,100,100,01
148556.0,15.0,100,100,100,01
148577.0,7.0,100,100,100,01
148577.0,7.0,100,100,100,01
148770.0,0.0,100,100,100,01
148770.0,0.0,100,100,100,01
148928.0,1.0,100,100,100,01
148928.0,1.0,100,100,100,01
148979.0,3.0,100,100,100,01
148979.0,3.0,100,100,100,01
149054.0,2.0,100,100,100,01
149054.0,2.0,100,100,100,01
149136.0,2.0,100,100,100,01
149136.0,2.0,100,100,100,01
149204.0,3.0,100,100,100,01
149204.0,3.0,100,100,100,01
149324.0,2.0,100,100,100,01
149324.0,2.0,100,100,100,01
149383.0,6.0,100,100,100,01
149383.0,6.0,100,100,100,01
149480.0,1.0,100,100,100,01
149480.0,1.0,100,100,100,01
149542.0,2.0,100,100,100,01
149542.0,2.0,100,100,100,01
149552.0,18.0,100,100,100,01
149552.0,18.0,100,100,100,01
149562.0,19.0,100,100,100,01
149562.0,19.0,100,100,100,01
149609.0,4.0,100,100,100,01
149609.0,4.0,100,100,100,01
149663.0,3.0,100,100,100,01
149663.0,3.0,100,100,100,01
149733.0,2.0,100,100,100,01
149733.0,2.0,100,100,100,01
149864.0,1.0,100,100,100,01
149864.0,1.0,100,100,100,01
149984.0,1.0,100,100,100,01
149984.0,1.0,100,100,100,01
150118.0,1.0,100,100,100,01
150118.0,1.0,100,100,100,01
150181.0,3.0,100,100,100,01
150181.0,3.0,100,100,100,01
150200.0,15.0,100,100,100,01
150200.0,15.0,100,100,100,01
150241.0,4.0,100,100,100,01
150241.0,4.0,100,100,100,01
150455.0,1.0,100,100,100,01
150455.0,1.0,100,100,100,01
150466.0,17.0,100,100,100,01
150466.0,17.0,100,100,100,01
150478.0,16.0,100,100,100,01
150478.0,16.0,100,100,100,01
150491.0,16.0,100,100,100,01
150491.0,16.0,100,100,100,01
150504.0,32.0,100,100,100,01
150504.0,32.0,100,100,100,01
150518.0,13.0,100,100,100,01
150518.0,13.0,100,100,100,01
150528.0,15.0,100,100,100,01
150528.0,15.0,100,100,100,01
150542.0,12.0,100,100,100,01
150542.0,12.0,100,100,100,01
150554.0,12.0,100,100,100,01
150554.0,12.0,100,100,100,01
150567.0,17.0,100,100,100,01
150567.0,17.0,100,100,100,01
150580.0,16.0,100,100,100,01
150580.0,16.0,100,100,100,01
150628.0,3.0,100,100,100,01
150628.0,3.0,100,100,100,01
150720.0,2.0,100,100,100,01
150720.0,2.0,100,100,100,01
150742.0,10.0,100,100,100,01
150742.0,10.0,100,100,100,01
150766.0,12.0,100,100,100,01
150766.0,12.0,100,100,100,01
150803.0,14.0,100,100,100,01
150803.0,14.0,100,100,100,01
151006.0,1.0,100,100,100,01
151006.0,1.0,100,100,100,01
151241.0,1.0,100,100,100,01
151241.0,1.0,100,100,100,01
151360.0,1.0,100,100,100,01
151360.0,1.0,100,100,100,01
151537.0,0.0,100,100,100,01
151537.0,0.0,100,100,100,01
151618.0,3.0,100,100,100,01
151618.0,3.0,100,100,100,01
151741.0,2.0,100,100,100,01
151741.0,2.0,100,100,100,01
151789.0,2.0,100,100,100,01
151789.0,2.0,100,100,100,01
151805.0,19.0,100,100,100,01
151805.0,19.0,100,100,100,01
151901.0,3.0,100,100,100,01
151901.0,3.0,100,100,100,01
152051.0,1.0,100,100,100,01
152051.0,1.0,100,100,100,01
152248.0,1.0,100,100,100,01
152248.0,1.0,100,100,100,01
152438.0,1.0,100,100,100,01
152438.0,1.0,100,100,100,01
152465.0,20.0,100,100,100,01
152465.0,20.0,100,100,100,01
152690.0,0.0,100,100,100,01
152690.0,0.0,100,100,100,01
152703.0,9.0,100,100,100,01
152703.0,9.0,100,100,100,01
152720.0,25.0,100,100,100,01
152720.0,25.0,100,100,100,01
152735.0,9.0,100,100,100,01
152735.0,9.0,100,100,100,01
152752.0,22.0,100,100,100,01
152752.0,22.0,100,100,100,01
152770.0,7.0,100,100,100,01
152770.0,7.0,100,100,100,01
152788.0,26.0,100,100,100,01
152788.0,26.0,100,100,100,01
152805.0,12.0,100,100,100,01
152805.0,12.0,100,100,100,01
152845.0,3.0,100,100,100,01
152845.0,3.0,100,100,100,01
152922.0,2.0,100,100,100,01
152922.0,2.0,100,100,100,01
152948.0,9.0,100,100,100,01
152948.0,9.0,100,100,100,01
152978.0,4.0,100,100,100,01
152978.0,4.0,100,100,100,01
153204.0,0.0,100,100,100,01
153204.0,0.0,100,100,100,01
153441.0,0.0,100,100,100,01
153441.0,0.0,100,100,100,01
153582.0,0.0,100,100,100,01
153582.0,0.0,100,100,100,01
153768.0,0.0,100,100,100,01
153768.0,0.0,100,100,100,01
153919.0,0.0,100,100,100,01
153919.0,0.0,100,100,100,01
153991.0,2.0,100,100,100,01
