Time,GC Util
0,0
0,0
20,0
20,0
47,13
47,13
59,14
59,14
307,0
307,0
549,0
549,0
745,0
745,0
919,0
919,0
1181,0
1181,0
1436,0
1436,0
1703,0
1703,0
1905,0
1905,0
2089,0
2089,0
2102,5
2102,5
2124,2
2124,2
2139,3
2139,3
2171,2
2171,2
2214,1
2214,1
2253,2
2253,2
2284,3
2284,3
2306,7
2306,7
2331,7
2331,7
4986,0
4986,0
5012,5
5012,5
5043,4
5043,4
5084,2
5084,2
5118,3
5118,3
5148,5
5148,5
5161,14
5161,14
5167,20
5167,20
5183,7
5183,7
5185,33
5185,33
5193,8
5193,8
5227,1
5227,1
5270,1
5270,1
5289,6
5289,6
5316,4
5316,4
5341,5
5341,5
5371,4
5371,4
5396,4
5396,4
5410,7
5410,7
5433,4
5433,4
5453,5
5453,5
5479,4
5479,4
5498,6
5498,6
5516,7
5516,7
5547,3
5547,3
5559,12
5559,12
5564,26
5564,26
5569,20
5569,20
5582,12
5582,12
5594,7
5594,7
5604,10
5604,10
5617,8
5617,8
5629,11
5629,11
5629,11
5644,9
5664,70
5664,70
5701,4
5701,4
5705,36
5705,36
5710,31
5710,31
5720,17
5720,17
5728,13
5728,13
5745,6
5745,6
5766,5
5766,5
5803,9
5803,9
5848,55
5848,55
5854,60
5854,60
5858,31
5858,31
5863,24
5863,24
5869,13
5869,13
5874,18
5874,18
5880,20
5880,20
5888,14
5888,14
5888,14
5901,10
5901,10
5947,1
5951,82
5951,82
5955,47
5955,47
5960,31
5960,31
5970,15
5970,15
5990,6
5990,6
5997,20
5997,20
6025,6
6025,6
6032,22
6032,22
6040,20
6040,20
6049,21
6049,21
6063,15
6063,15
6084,8
6084,8
6119,5
6119,5
6119,5
6128,27
6128,27
6142,18
6147,76
6147,76
6158,17
6158,17
6192,5
6192,5
6227,5
6227,5
6289,3
6289,3
6302,21
6302,21
6343,5
6343,5
6370,4
6370,4
6380,23
6380,23
6418,6
6418,6
6433,16
6433,16
6460,8
6460,8
6460,8
6492,6
6518,69
6518,69
6549,6
6549,6
6558,23
6558,23
6568,25
6568,25
6591,13
6591,13
6606,10
6606,10
6620,16
6620,16
6638,12
6638,12
6648,13
6648,13
6667,9
6667,9
6686,7
6686,7
6918,0
6918,0
6929,15
6929,15
6955,7
6955,7
6968,9
6968,9
6985,7
6985,7
7004,10
7004,10
7017,11
7017,11
7039,6
7039,6
7066,5
7066,5
7086,8
7086,8
7099,11
7099,11
7118,10
7118,10
7131,5
7131,5
7152,10
7152,10
7215,2
7215,2
7245,7
7245,7
7318,2
7318,2
7376,4
7376,4
7412,8
7412,8
7444,9
7444,9
7478,12
7478,12
7508,13
7508,13
7536,13
7536,13
7536,13
7567,14
7612,34
7612,34
7619,75
7619,75
7650,14
7650,14
7684,15
7684,15
7719,15
7719,15
7719,15
7763,12
7770,81
7770,81
7805,9
7805,9
7844,13
7844,13
7884,15
7884,15
7923,15
7923,15
7923,15
7976,12
7983,81
7983,81
8025,7
8025,7
8074,9
8074,9
8118,12
8118,12
8196,6
8196,6
8281,5
8281,5
8892,0
8892,0
8892,0
8912,13
8915,79
8915,79
8920,44
8920,44
8925,10
8925,10
8930,11
8930,11
8934,10
8934,10
8939,11
8939,11
8944,11
8944,11
8949,11
8949,11
8954,10
8954,10
8959,12
8959,12
8964,11
8964,11
8968,11
8968,11
8973,10
8973,10
8978,10
8978,10
8982,11
8982,11
8987,10
8987,10
8991,11
8991,11
8996,9
8996,9
9003,8
9003,8
9008,11
9008,11
9013,9
9013,9
9018,11
9018,11
9022,9
9022,9
9027,9
9027,9
9032,9
9032,9
9036,10
9036,10
9041,9
9041,9
9046,9
9046,9
9051,9
9051,9
9085,1
9085,1
9125,1
9125,1
9151,2
9151,2
9168,3
9168,3
9182,3
9182,3
9196,3
9196,3
9211,3
9211,3
9225,3
9225,3
9239,2
9239,2
9254,2
9254,2
9268,2
9268,2
9283,2
9283,2
9301,2
9301,2
9326,1
9326,1
9350,1
9350,1
9886,0
9886,0
9892,13
9892,13
10170,0
10170,0
10205,2
10205,2
10254,1
10254,1
10292,1
10292,1
10332,1
10332,1
10367,1
10367,1
10399,1
10399,1
10427,1
10427,1
10528,0
10528,0
10734,0
10734,0
11151,0
11151,0
11205,1
11205,1
11264,1
11264,1
11330,0
11330,0
11563,0
11563,0
11602,1
11602,1
11639,1
11639,1
11737,0
11737,0
11772,2
11772,2
11782,6
11782,6
11792,6
11792,6
11802,6
11802,6
11812,6
11812,6
11822,5
11822,5
11884,0
11884,0
11917,1
11917,1
11934,2
11934,2
11949,2
11949,2
11997,1
11997,1
12042,1
12042,1
12124,0
12124,0
12231,0
12231,0
12284,1
12284,1
12337,1
12337,1
12389,1
12389,1
12442,1
12442,1
12495,0
12495,0
12523,1
12523,1
12534,4
12534,4
12544,4
12544,4
12556,4
12556,4
12566,5
