Time,GC Util
0,0
0,0
1618,14
1618,14
2179,13
2179,13
2273,198
5522,44
5620,41
5620,41
5754,115
5754,115
5866,79
5998,71
6039,43
6039,43
6129,101
6129,101
6187,124
6248,107
6309,123
6309,123
6368,129
6368,129
6412,108
6449,126
6504,101
6504,101
6587,102
6587,102
6631,101
6674,149
6753,156
6753,156
6781,85
6781,85
6892,56
6892,56
6968,89
6968,89
7081,46
7081,46
7144,85
7144,85
7226,47
7226,47
7264,56
7264,56
7420,148
7420,148
7495,138
7495,138
7570,56
7570,56
7653,51
7653,51
7711,65
7711,65
7727,161
7755,161
7779,148
7779,148
7803,96
7803,96
7859,97
7859,97
7910,90
7910,90
7954,98
7954,98
8009,98
8009,98
8065,95
8065,95
8109,81
8109,81
8208,75
8208,75
8433,95
8433,95
8577,56
8577,56
8628,238
8668,58
8704,61
8730,78
8766,61
8794,82
8838,202
8838,202
8874,96
8874,96
8950,94
8950,94
9029,93
9029,93
9139,110
9139,110
9327,99
9327,99
9530,104
9530,104
11072,95
11072,95
11095,52
11095,52
11118,50
11118,50
11139,52
11139,52
11151,199
11161,103
11177,119
11188,104
11203,104
11214,101
11228,105
11238,73
11253,103
11263,88
11279,120
11279,120
11334,64
11334,64
11354,86
11354,86
11375,52
11375,52
11398,57
11398,57
11422,55
11422,55
11444,107
11444,107
11465,104
11465,104
11486,110
11486,110
11501,196
11511,164
11523,85
11532,154
11545,92
11555,149
11567,106
11575,148
11587,78
11596,158
11619,43
11638,172
11661,144
11661,144
11679,179
11679,179
11703,183
11703,183
11724,126
11724,126
11746,129
11746,129
11764,53
11764,53
11781,111
11781,111
11793,160
11800,113
11816,36
11824,154
11834,89
11842,153
11853,83
11860,136
11871,88
11879,159
11889,105
11897,159
11914,141
11914,141
11927,105
11927,105
11948,124
11948,124
11969,115
11969,115
12057,153
12057,153
12133,104
12133,104
12169,139
12232,207
12263,46
12289,117
12321,39
12347,196
12370,42
12385,224
12400,61
12413,230
12429,224
12429,224
12445,138
12445,138
12472,200
12472,200
12502,109
12502,109
12533,161
12533,161
12562,162
12562,162
12591,128
12591,128
12620,152
12620,152
12649,130
12649,130
12679,133
12679,133
12709,134
12709,134
12738,124
12738,124
12767,131
12767,131
12812,132
12812,132
12898,126
12898,126
12981,125
12981,125
13064,132
13064,132
14152,119
14152,119
14171,106
14171,106
14188,117
14188,117
14201,197
14275,104
14941,2
15002,174
15056,20
15083,165
15110,37
15170,169
15241,14
15306,134
15391,12
15473,111
15567,111
15567,111
15653,74
15653,74
15780,174
15780,174
15809,155
15834,140
15863,25
15888,189
15918,27
15946,190
15969,39
15986,145
16007,46
16094,139
16152,136
16152,136
16209,151
16209,151
