Time,GC Util
0,0
0,0
255,82
255,82
437,83
437,83
566,81
566,81
605,82
605,82
653,87
653,87
692,246
692,246
736,220
736,220
776,250
776,250
813,262
813,262
847,301
847,301
885,268
885,268
919,208
919,208
947,307
947,307
982,265
982,265
1014,270
1014,270
1051,298
1051,298
1086,215
1086,215
1115,241
1115,241
1124,274
1124,274
1131,270
1131,270
1139,345
1139,345
1149,539
1149,539
1161,326
1161,326
1173,312
1173,312
1183,321
1183,321
1197,320
1197,320
1209,360
1209,360
1223,314
1223,314
1238,133
1238,133
1263,341
1263,341
1274,190
1274,190
1290,254
1290,254
1301,347
1301,347
1314,125
1314,125
1340,349
1340,349
1350,80
1350,80
1366,333
1366,333
1375,357
1375,357
1386,185
1386,185
1411,315
1411,315
1421,304
1421,304
1431,81
1431,81
1452,297
1452,297
1461,363
1461,363
1475,111
1475,111
1501,320
1501,320
1511,85
1511,85
1528,324
1528,324
1538,314
1538,314
1547,341
1547,341
1558,75
1558,75
1579,330
1579,330
1591,181
1591,181
1613,313
1613,313
1621,309
1621,309
1630,80
1630,80
1650,359
1650,359
1659,178
1659,178
1676,326
1676,326
1688,132
1688,132
1703,288
1703,288
1713,280
1713,280
1729,48
1729,48
1747,250
1747,250
1757,54
1757,54
1774,230
1774,230
1786,221
1786,221
1796,59
1796,59
1818,293
1818,293
1829,280
1829,280
1838,236
1838,236
1849,256
1849,256
1865,262
1865,262
1877,269
1877,269
1891,284
1891,284
1901,270
1901,270
1910,286
1910,286
1921,273
1921,273
1932,310
1932,310
1943,269
1943,269
1956,368
1956,368
1965,347
1965,347
1982,329
1982,329
1993,378
1993,378
2004,366
2004,366
2017,314
2017,314
2034,297
2034,297
2048,303
2048,303
2061,320
2061,320
2077,351
2077,351
2090,288
2090,288
2104,325
2104,325
2119,262
2119,262
2136,180
2136,180
2154,315
2154,315
2164,78
2164,78
2190,301
2190,301
2200,298
2200,298
2215,135
2215,135
2233,306
2233,306
2246,317
2246,317
2258,311
2258,311
2270,339
2270,339
2280,172
2280,172
2299,282
2299,282
2308,356
2308,356
2318,153
2318,153
2335,335
2335,335
2345,73
2345,73
2360,314
2360,314
2374,151
2374,151
2397,293
2397,293
2411,129
2411,129
2429,333
2429,333
2439,331
2439,331
2449,189
2449,189
2465,346
2465,346
2475,294
2475,294
2486,326
2486,326
2496,329
2496,329
2506,174
2506,174
2524,256
2524,256
2534,262
2534,262
2545,147
2545,147
2562,310
2562,310
2570,355
2570,355
2579,339
2579,339
2588,141
2588,141
2606,302
2606,302
2616,269
2616,269
2625,341
2625,341
2633,355
2633,355
2642,343
2642,343
2649,351
2649,351
2657,368
2657,368
2665,359
2665,359
2674,289
2674,289
2682,348
2682,348
2690,323
2690,323
2698,322
2698,322
2708,242
2708,242
2716,407
2716,407
2726,255
2726,255
2734,271
2734,271
2742,317
2742,317
2749,345
2749,345
2757,304
2757,304
2767,268
2767,268
2776,279
2776,279
2785,325
2785,325
2792,341
2792,341
2799,338
2799,338
2807,278
2807,278
2815,262
2815,262
2825,127
2825,127
2834,347
2834,347
2841,310
2841,310
2850,350
2850,350
2859,277
2859,277
2867,330
2867,330
2874,342
2874,342
2882,347
2882,347
2889,355
2889,355
2899,270
2899,270
2908,363
2908,363
2917,359
2917,359
2927,320
2927,320
2937,180
2937,180
2951,126
2951,126
2972,384
2972,384
2982,373
2982,373
2991,387
2991,387
3001,362
3001,362
3011,222
3011,222
3028,319
3028,319
3039,120
3039,120
3058,309
3058,309
3069,389
3069,389
3080,86
3080,86
3097,384
3097,384
3107,381
3107,381
3125,212
3125,212
3148,355
3148,355
3160,353
3160,353
3173,64
3173,64
3190,294
3190,294
3204,155
3204,155
3225,326
3225,326
3236,357
3236,357
3247,72
3247,72
3266,314
3266,314
3278,342
3278,342
3289,87
3289,87
3306,346
3306,346
3317,366
3317,366
3328,205
3328,205
3349,346
3349,346
3360,357
3360,357
3372,192
3372,192
3396,395
3396,395
3407,155
3407,155
3431,341
3431,341
3442,383
3442,383
3454,368
3454,368
3465,69
3465,69
3481,356
3481,356
3496,373
3496,373
3512,188
3512,188
3548,337
3548,337
3585,161
