Run,Time,JVM
1,421,JDKR
2,409,JDKR
3,497,JDKR
4,426,JDKR
5,416,JDKR
6,474,JDKR
7,407,JDKR
8,445,JDKR
9,400,JDKR
10,427,JDKR
11,412,JDKR
12,448,JDKR
13,426,JDKR
14,425,JDKR
15,415,JDKR
16,429,JDKR
1,443,JDKI
2,417,JDKI
3,479,JDKI
4,402,JDKI
5,437,JDKI
6,392,JDKI
7,406,JDKI
8,509,JDKI
9,439,JDKI
10,423,JDKI
11,564,JDKI
12,406,JDKI
13,474,JDKI
14,488,JDKI
15,411,JDKI
16,445,JDKI
1,600,JDKE
2,543,JDKE
3,577,JDKE
4,562,JDKE
5,752,JDKE
6,562,JDKE
7,558,JDKE
8,653,JDKE
9,544,JDKE
10,634,JDKE
11,556,JDKE
12,574,JDKE
13,553,JDKE
14,507,JDKE
15,801,JDKE
16,585,JDKE
1,339,JDKF
2,395,JDKF
3,422,JDKF
4,412,JDKF
5,387,JDKF
6,411,JDKF
7,409,JDKF
8,414,JDKF
9,377,JDKF
10,406,JDKF
11,404,JDKF
12,386,JDKF
13,393,JDKF
14,373,JDKF
15,408,JDKF
16,403,JDKF
1,400,JDKP
2,455,JDKP
3,402,JDKP
4,434,JDKP
5,423,JDKP
6,520,JDKP
7,401,JDKP
8,460,JDKP
9,440,JDKP
10,471,JDKP
11,447,JDKP
12,410,JDKP
13,449,JDKP
14,448,JDKP
15,406,JDKP
16,429,JDKP
1,457,JDKD
2,415,JDKD
3,387,JDKD
4,409,JDKD
5,448,JDKD
6,403,JDKD
7,439,JDKD
8,432,JDKD
9,409,JDKD
10,522,JDKD
11,433,JDKD
12,440,JDKD
13,431,JDKD
14,471,JDKD
15,425,JDKD
16,428,JDKD
1,455,JDKG
2,414,JDKG
3,446,JDKG
4,423,JDKG
5,420,JDKG
6,416,JDKG
7,441,JDKG
8,439,JDKG
9,430,JDKG
10,420,JDKG
11,435,JDKG
12,421,JDKG
13,500,JDKG
14,446,JDKG
15,410,JDKG
16,423,JDKG
1,495,JDKB
2,432,JDKB
3,608,JDKB
4,527,JDKB
5,396,JDKB
6,424,JDKB
7,577,JDKB
8,426,JDKB
9,431,JDKB
10,422,JDKB
11,412,JDKB
12,447,JDKB
13,403,JDKB
14,419,JDKB
15,458,JDKB
16,411,JDKB
1,412,JDKA
2,428,JDKA
3,436,JDKA
4,442,JDKA
5,493,JDKA
6,529,JDKA
7,409,JDKA
8,411,JDKA
9,601,JDKA
10,407,JDKA
11,435,JDKA
12,416,JDKA
13,433,JDKA
14,414,JDKA
15,412,JDKA
16,394,JDKA
