Run,Time,JVM
1,690,JDKR
2,339,JDKR
3,256,JDKR
4,303,JDKR
5,783,JDKR
6,349,JDKR
7,715,JDKR
8,775,JDKR
9,671,JDKR
10,841,JDKR
11,254,JDKR
12,475,JDKR
13,400,JDKR
14,371,JDKR
15,446,JDKR
16,288,JDKR
1,680,JDKE
2,875,JDKE
3,670,JDKE
4,475,JDKE
5,561,JDKE
6,363,JDKE
7,361,JDKE
8,852,JDKE
9,599,JDKE
10,818,JDKE
11,867,JDKE
12,374,JDKE
13,437,JDKE
14,601,JDKE
15,712,JDKE
16,412,JDKE
1,272,JDKD
2,753,JDKD
3,354,JDKD
4,380,JDKD
5,676,JDKD
6,361,JDKD
7,295,JDKD
8,297,JDKD
9,522,JDKD
10,329,JDKD
11,566,JDKD
12,329,JDKD
13,300,JDKD
14,768,JDKD
15,361,JDKD
16,494,JDKD
1,607,JDKB
2,387,JDKB
3,744,JDKB
4,338,JDKB
5,304,JDKB
6,574,JDKB
7,341,JDKB
8,288,JDKB
9,736,JDKB
10,597,JDKB
11,739,JDKB
12,576,JDKB
13,404,JDKB
14,504,JDKB
15,379,JDKB
16,345,JDKB
1,299,JDKG
2,778,JDKG
3,335,JDKG
4,276,JDKG
5,297,JDKG
6,484,JDKG
7,435,JDKG
8,257,JDKG
9,499,JDKG
10,504,JDKG
11,446,JDKG
12,655,JDKG
13,751,JDKG
14,689,JDKG
15,334,JDKG
16,785,JDKG
1,403,JDKF
2,750,JDKF
3,545,JDKF
4,348,JDKF
5,753,JDKF
6,554,JDKF
7,615,JDKF
8,444,JDKF
9,390,JDKF
10,401,JDKF
11,769,JDKF
12,522,JDKF
13,309,JDKF
14,428,JDKF
15,295,JDKF
16,508,JDKF
1,310,JDKP
2,341,JDKP
3,413,JDKP
4,246,JDKP
5,726,JDKP
6,440,JDKP
7,780,JDKP
8,299,JDKP
9,575,JDKP
10,485,JDKP
11,776,JDKP
12,556,JDKP
13,331,JDKP
14,410,JDKP
15,645,JDKP
16,280,JDKP
1,380,JDKI
2,736,JDKI
3,394,JDKI
4,385,JDKI
5,427,JDKI
6,662,JDKI
7,751,JDKI
8,499,JDKI
9,539,JDKI
10,474,JDKI
11,410,JDKI
12,355,JDKI
13,607,JDKI
14,407,JDKI
15,283,JDKI
16,395,JDKI
1,501,JDKA
2,431,JDKA
3,763,JDKA
4,736,JDKA
5,290,JDKA
6,664,JDKA
7,403,JDKA
8,460,JDKA
9,443,JDKA
10,645,JDKA
11,684,JDKA
12,314,JDKA
13,756,JDKA
14,338,JDKA
15,264,JDKA
16,439,JDKA
