Run,Time,JVM
1,8536,JDKB
2,8296,JDKB
3,7796,JDKB
4,8654,JDKB
5,8498,JDKB
6,8487,JDKB
7,8708,JDKB
8,8408,JDKB
9,8253,JDKB
10,8672,JDKB
11,8638,JDKB
12,7954,JDKB
13,8850,JDKB
14,7983,JDKB
15,8604,JDKB
16,8588,JDKB
1,8258,JDKR
2,8588,JDKR
3,7942,JDKR
4,8590,JDKR
5,8466,JDKR
6,8629,JDKR
7,8280,JDKR
8,8288,JDKR
9,8308,JDKR
10,8353,JDKR
11,8330,JDKR
12,8669,JDKR
13,8342,JDKR
14,8699,JDKR
15,8203,JDKR
16,8775,JDKR
1,7928,JDKE
2,9050,JDKE
3,8638,JDKE
4,9180,JDKE
5,8431,JDKE
6,8878,JDKE
7,8401,JDKE
8,9422,JDKE
9,9288,JDKE
10,8562,JDKE
11,8426,JDKE
12,9035,JDKE
13,8999,JDKE
14,8457,JDKE
15,9085,JDKE
16,8695,JDKE
1,8296,JDKD
2,8026,JDKD
3,8672,JDKD
4,8291,JDKD
5,8827,JDKD
6,8264,JDKD
7,8679,JDKD
8,8560,JDKD
9,8363,JDKD
10,8113,JDKD
11,7828,JDKD
12,8677,JDKD
13,8687,JDKD
14,8201,JDKD
15,8118,JDKD
16,8402,JDKD
1,7786,JDKI
2,8614,JDKI
3,8087,JDKI
4,8269,JDKI
5,8066,JDKI
6,8070,JDKI
7,8392,JDKI
8,8415,JDKI
9,8654,JDKI
10,8480,JDKI
11,8261,JDKI
12,8462,JDKI
13,8808,JDKI
14,7941,JDKI
15,8556,JDKI
16,8171,JDKI
1,8264,JDKA
2,8202,JDKA
3,8280,JDKA
4,8199,JDKA
5,8510,JDKA
6,8827,JDKA
7,7519,JDKA
8,8604,JDKA
9,7950,JDKA
10,8710,JDKA
11,8159,JDKA
12,8554,JDKA
13,8607,JDKA
14,8454,JDKA
15,8711,JDKA
16,8861,JDKA
1,8370,JDKG
2,8368,JDKG
3,8464,JDKG
4,7878,JDKG
5,8125,JDKG
6,7942,JDKG
7,8483,JDKG
8,8425,JDKG
9,8724,JDKG
10,8362,JDKG
11,7950,JDKG
12,8215,JDKG
13,8203,JDKG
14,8320,JDKG
15,8162,JDKG
16,8706,JDKG
1,8543,JDKF
2,8339,JDKF
3,8449,JDKF
4,8325,JDKF
5,8616,JDKF
6,8445,JDKF
7,8430,JDKF
8,8547,JDKF
9,8487,JDKF
10,8349,JDKF
11,8239,JDKF
12,8446,JDKF
13,8336,JDKF
14,8561,JDKF
15,8015,JDKF
16,7885,JDKF
1,8617,JDKP
2,8752,JDKP
3,8574,JDKP
4,8638,JDKP
5,8725,JDKP
6,7939,JDKP
7,8078,JDKP
8,8292,JDKP
9,8504,JDKP
10,8256,JDKP
11,8529,JDKP
12,8754,JDKP
13,8798,JDKP
14,7994,JDKP
15,8406,JDKP
16,8874,JDKP
